Sim	T1	W	k	Ratio_2014	Antigen_2016	MF_2016	ICCV
72	0.000876025	0.0938471	0.111185	0.0608	2.69133	0.077528	0.5265
72	0.000876025	0.0938471	0.111185	0.0511064	2.62118	0.0461476	0.1156
72	0.000876025	0.0938471	0.111185	0.0465362	2.62692	0.0276906	0.1446
73	0.00764509	0.595595	0.0994302	0.312274	14.4402	6.24028	0.0736
73	0.00764509	0.595595	0.0994302	0.299367	14.0017	5.98755	0.1502
73	0.00764509	0.595595	0.0994302	0.298422	13.7339	5.79954	0.2126
73	0.00764509	0.595595	0.0994302	0.295445	13.5425	5.70775	0.1163
73	0.00764509	0.595595	0.0994302	0.30154	14.0103	6.13883	0.0954
74	0.00428564	0.567575	0.206932	0.0911103	5.09214	0.4972	0.0888
74	0.00428564	0.567575	0.206932	0.117097	5.26763	0.613849	0.0576
74	0.00428564	0.567575	0.206932	0.0937147	4.8739	0.417869	0.3212
74	0.00428564	0.567575	0.206932	0.0892986	5.10896	0.422504	0.0775
74	0.00428564	0.567575	0.206932	0.0863977	5.23054	0.433419	0.1271
75	0.0087041	0.563229	0.0244672	0.573729	9.39813	6.1022	0.046
75	0.0087041	0.563229	0.0244672	0.586018	9.55109	6.30209	0.0228
75	0.0087041	0.563229	0.0244672	0.583391	9.36141	6.09418	0.0116
75	0.0087041	0.563229	0.0244672	0.57762	9.34076	6.16116	0.0108
75	0.0087041	0.563229	0.0244672	0.582415	9.59359	6.34528	0.0188
76	0.00614325	0.672984	0.267889	0.109643	6.27776	0.779168	0.2816
76	0.00614325	0.672984	0.267889	0.0890244	6.83027	0.690598	0.4396
76	0.00614325	0.672984	0.267889	0.0812791	5.9925	0.446898	0.0818
76	0.00614325	0.672984	0.267889	0.104167	6.74746	0.751156	0.3409
76	0.00614325	0.672984	0.267889	0.107697	6.67911	0.825881	0.1935
77	0.0059318	0.133823	0.271253	0.11785	5.89753	0.783266	0.4772
77	0.0059318	0.133823	0.271253	0.116142	6.18749	0.841144	0.4532
77	0.0059318	0.133823	0.271253	0.117775	5.20526	0.722288	0.2504
77	0.0059318	0.133823	0.271253	0.125296	6.00425	0.941915	0.259
77	0.0059318	0.133823	0.271253	0.107687	5.99313	0.787256	0.1982
78	0.00373663	0.646644	0.273257	0.0632017	4.10827	0.190953	0.2727
78	0.00373663	0.646644	0.273257	0.0638924	3.97862	0.175067	0.1054
78	0.00373663	0.646644	0.273257	0.0585604	4.09644	0.118149	0.2983
78	0.00373663	0.646644	0.273257	0.0584603	3.98703	0.141867	0.2524
78	0.00373663	0.646644	0.273257	0.0750313	4.08397	0.223602	0.4029
79	0.00438921	0.589074	0.084401	0.222519	8.26246	2.70906	0.1582
79	0.00438921	0.589074	0.084401	0.207575	8.32949	2.45952	0.2228
79	0.00438921	0.589074	0.084401	0.224102	8.44956	2.66341	0.0856
79	0.00438921	0.589074	0.084401	0.219112	8.80328	2.77001	0.1482
79	0.00438921	0.589074	0.084401	0.237326	7.82165	2.50101	0.1878
80	0.00418313	0.275045	0.0299858	0.381753	7.80704	4.01072	0.0376
80	0.00418313	0.275045	0.0299858	0.406554	7.83897	4.15135	0.0166
80	0.00418313	0.275045	0.0299858	0.414648	7.89639	4.26368	0.0918
80	0.00418313	0.275045	0.0299858	0.414591	7.89094	4.19518	0.2344
80	0.00418313	0.275045	0.0299858	0.41621	8.05537	4.32613	0.2543
81	0.00270994	0.318543	0.0316567	0.287969	6.35278	2.64053	0.295
81	0.00270994	0.318543	0.0316567	0.322373	6.58101	2.99371	0.2918
81	0.00270994	0.318543	0.0316567	0.289975	6.01501	2.49977	0.196
81	0.00270994	0.318543	0.0316567	0.290105	6.15681	2.53015	0.1863
81	0.00270994	0.318543	0.0316567	0.304395	6.14509	2.56122	0.1158
82	0.00927704	0.164261	0.11414	0.371749	14.1921	6.51456	0.2286
82	0.00927704	0.164261	0.11414	0.307365	15.2894	6.60737	0.19
82	0.00927704	0.164261	0.11414	0.325375	14.4251	6.38922	0.1415
82	0.00927704	0.164261	0.11414	0.312237	13.6383	5.67189	0.2916
82	0.00927704	0.164261	0.11414	0.324827	14.2225	6.17667	0.1538
83	0.00263226	0.60204	0.0900753	0.120769	5.07233	0.775223	0.1086
83	0.00263226	0.60204	0.0900753	0.109331	4.86768	0.626478	0.3131
83	0.00263226	0.60204	0.0900753	0.130366	5.04642	0.775237	0.506
83	0.00263226	0.60204	0.0900753	0.115948	4.906	0.693199	0.0485
83	0.00263226	0.60204	0.0900753	0.123883	4.80096	0.680335	0.359
84	0.00230809	0.382566	0.0887673	0.134167	4.35272	0.642659	0.2347
84	0.00230809	0.382566	0.0887673	0.121265	4.15557	0.571714	0.3598
84	0.00230809	0.382566	0.0887673	0.0982486	4.21908	0.389766	0.2972
84	0.00230809	0.382566	0.0887673	0.12141	4.15054	0.582403	0.2271
84	0.00230809	0.382566	0.0887673	0.123883	4.67782	0.608376	0.224
85	0.00628106	0.325895	0.0836899	0.343181	12.0792	5.55822	0.2019
85	0.00628106	0.325895	0.0836899	0.290282	10.69	4.32657	0.2555
85	0.00628106	0.325895	0.0836899	0.305328	10.9126	4.39524	0.2518
85	0.00628106	0.325895	0.0836899	0.29195	11.8487	4.9428	0.2224
85	0.00628106	0.325895	0.0836899	0.307884	10.6553	4.39497	0.178
86	0.00522024	0.257631	0.0624859	0.343462	9.42776	4.32544	0.2665
86	0.00522024	0.257631	0.0624859	0.339137	10.3423	4.6188	0.1076
86	0.00522024	0.257631	0.0624859	0.323217	10.3744	4.70068	0.1229
86	0.00522024	0.257631	0.0624859	0.319899	10.0985	4.48679	0.1169
86	0.00522024	0.257631	0.0624859	0.345774	10.5674	4.83925	0.2135
87	0.00973131	0.742604	0.273874	0.119517	10.7192	1.78961	0.1372
87	0.00973131	0.742604	0.273874	0.13343	10.1346	1.84064	0.1568
87	0.00973131	0.742604	0.273874	0.148811	10.6297	2.20159	0.2349
87	0.00973131	0.742604	0.273874	0.141905	11.4149	2.35902	0.1551
87	0.00973131	0.742604	0.273874	0.163488	10.0571	2.31916	0.2003
88	0.0038206	0.249912	0.215795	0.0830281	4.19499	0.325107	0.4369
88	0.0038206	0.249912	0.215795	0.0790563	4.17808	0.259048	0.1256
88	0.0038206	0.249912	0.215795	0.0945038	4.57374	0.414784	0.3711
88	0.0038206	0.249912	0.215795	0.0819611	4.73444	0.329063	0.2892
88	0.0038206	0.249912	0.215795	0.0986582	4.65529	0.40336	0.2362
89	0.00553424	0.424028	0.104279	0.244163	8.78514	2.9382	0.1237
89	0.00553424	0.424028	0.104279	0.224406	10.7642	3.45178	0.2662
89	0.00553424	0.424028	0.104279	0.245305	8.96372	2.75197	0.1409
89	0.00553424	0.424028	0.104279	0.235958	10.3383	3.51249	0.1522
89	0.00553424	0.424028	0.104279	0.203602	10.0076	3.03405	0.1843
90	0.00860702	0.651441	0.232147	0.131143	9.78072	1.84577	0.1334
90	0.00860702	0.651441	0.232147	0.160303	9.79452	2.17431	0.0575
90	0.00860702	0.651441	0.232147	0.151119	10.6224	2.18246	0.2402
90	0.00860702	0.651441	0.232147	0.138805	10.5836	2.06384	0.1305
90	0.00860702	0.651441	0.232147	0.15998	10.0386	2.27839	0.3832
91	0.000856894	0.721342	0.160222	0.0416435	2.43704	0.0129237	0.0776
91	0.000856894	0.721342	0.160222	0.02407	2.52042	0.00925943	0.2253
91	0.000856894	0.721342	0.160222	0.0389321	2.41253	0.0147555	0.3132
91	0.000856894	0.721342	0.160222	0.0384615	2.39109	0.0166562	0.1727
91	0.000856894	0.721342	0.160222	0.0378947	2.59558	0.0129409	0.274
92	0.000775704	0.688857	0.150695	0.043454	2.35928	0.00923037	0.2291
92	0.000775704	0.688857	0.150695	0.0368509	2.40255	0.00921931	0.0737
92	0.000775704	0.688857	0.150695	0.0391156	2.33072	0.0110461	0.1317
92	0.000775704	0.688857	0.150695	0.0435028	2.44006	0.00369706	0.0461
92	0.000775704	0.688857	0.150695	0.0412206	2.50337	0.0147582	0.1058
93	0.000509707	0.326913	0.154092	0.0381455	2.23943	0.00185691	0.2418
93	0.000509707	0.326913	0.154092	0.0278271	2.20146	0.00184997	0.2456
93	0.000509707	0.326913	0.154092	0.0308157	2.18229	0.00184471	0.3533
93	0.000509707	0.326913	0.154092	0.0373396	2.25496	0.0129383	0.3194
93	0.000509707	0.326913	0.154092	0.0371877	2.32717	0.012898	0.3037
94	0.00527863	0.203113	0.217735	0.118243	6.01445	0.809567	0.2066
94	0.00527863	0.203113	0.217735	0.10485	5.94499	0.690805	0.1388
94	0.00527863	0.203113	0.217735	0.121056	5.83615	0.868158	0.2996
94	0.00527863	0.203113	0.217735	0.104098	6.21587	0.755234	0.2395
94	0.00527863	0.203113	0.217735	0.142434	6.17293	1.0588	0.3089
95	0.0091614	0.452281	0.0878712	0.369006	16.1187	8.07967	0.2155
95	0.0091614	0.452281	0.0878712	0.364784	15.507	7.80142	0.0823
95	0.0091614	0.452281	0.0878712	0.39103	15.6406	7.88467	0.1335
95	0.0091614	0.452281	0.0878712	0.388493	16.2951	8.20037	0.0446
95	0.0091614	0.452281	0.0878712	0.339675	15.3802	7.5523	0.0668
96	0.00518811	0.0303352	0.0542411	0.390869	8.56595	4.21388	0.3055
96	0.00518811	0.0303352	0.0542411	0.383813	9.31191	4.62178	0.3161
96	0.00518811	0.0303352	0.0542411	0.381706	8.17799	3.92484	0.5139
96	0.00518811	0.0303352	0.0542411	0.378158	8.81108	4.34453	0.562
96	0.00518811	0.0303352	0.0542411	0.370046	9.42897	4.56008	0.4453
97	0.0035436	0.655162	0.143497	0.109906	5.33599	0.54875	0.2926
97	0.0035436	0.655162	0.143497	0.106162	5.18848	0.61869	0.1793
97	0.0035436	0.655162	0.143497	0.121712	5.59045	0.730076	0.0556
97	0.0035436	0.655162	0.143497	0.118241	5.53214	0.735892	0.2693
97	0.0035436	0.655162	0.143497	0.0944402	5.07515	0.476897	0.1367
98	0.00395853	0.412293	0.184204	0.0935171	5.00609	0.492674	0.1022
98	0.00395853	0.412293	0.184204	0.105134	5.64163	0.643117	0.1713
98	0.00395853	0.412293	0.184204	0.0945254	4.79871	0.436415	0.3923
98	0.00395853	0.412293	0.184204	0.100186	5.08844	0.502197	0.2415
98	0.00395853	0.412293	0.184204	0.101106	4.93925	0.489309	0.2318
99	0.00983227	0.231904	0.272948	0.14697	9.87691	1.96173	0.238
99	0.00983227	0.231904	0.272948	0.157934	9.64807	2.02885	0.1995
99	0.00983227	0.231904	0.272948	0.137451	10.0598	1.90024	0.4366
99	0.00983227	0.231904	0.272948	0.185001	10.6845	2.79785	0.5129
99	0.00983227	0.231904	0.272948	0.141111	10.7748	2.22276	0.2052
100	0.00997108	0.00692132	0.222819	0.216191	10.8747	3.42917	0.4794
100	0.00997108	0.00692132	0.222819	0.219217	10.3693	3.32896	0.7065
100	0.00997108	0.00692132	0.222819	0.266406	10.0142	3.70589	0.3625
100	0.00997108	0.00692132	0.222819	0.21978	11.3489	3.64337	0.473
100	0.00997108	0.00692132	0.222819	0.251877	10.3653	3.63461	0.369
101	0.00308134	0.620507	0.0986971	0.145967	5.76271	0.968135	0.2017
101	0.00308134	0.620507	0.0986971	0.121722	4.99879	0.80871	0.1398
101	0.00308134	0.620507	0.0986971	0.142014	5.56058	0.971394	0.1429
101	0.00308134	0.620507	0.0986971	0.135599	5.9353	0.955573	0.173
101	0.00308134	0.620507	0.0986971	0.147757	5.44518	0.986004	0.1644
102	0.00748259	0.719994	0.240191	0.123974	8.76018	1.38046	0.2522
102	0.00748259	0.719994	0.240191	0.149658	8.36267	1.5988	0.2722
102	0.00748259	0.719994	0.240191	0.130793	9.08889	1.56884	0.3697
102	0.00748259	0.719994	0.240191	0.120658	8.60666	1.29017	0.1553
102	0.00748259	0.719994	0.240191	0.143642	8.24803	1.55019	0.1708
103	0.00355471	0.0187985	0.0581415	0.307743	6.88477	2.83588	0.2879
103	0.00355471	0.0187985	0.0581415	0.258562	6.76573	2.51494	0.3935
103	0.00355471	0.0187985	0.0581415	0.271143	7.00971	2.7057	0.2049
103	0.00355471	0.0187985	0.0581415	0.28313	6.31001	2.46962	0.5506
103	0.00355471	0.0187985	0.0581415	0.272881	6.61994	2.5362	0.3811
104	0.00735292	0.361183	0.0653763	0.380467	12.9393	6.58771	0.0539
104	0.00735292	0.361183	0.0653763	0.403616	12.9896	6.70887	0.0399
104	0.00735292	0.361183	0.0653763	0.404376	12.5917	6.42885	0.0915
104	0.00735292	0.361183	0.0653763	0.379026	13.1098	6.79332	0.1099
104	0.00735292	0.361183	0.0653763	0.394299	12.8588	6.54473	0.1213
105	0.00826626	0.0746857	0.163644	0.212057	11.1187	3.46685	0.3602
105	0.00826626	0.0746857	0.163644	0.246142	10.5941	3.5	0.1692
105	0.00826626	0.0746857	0.163644	0.217233	12.7437	3.89661	0.3761
105	0.00826626	0.0746857	0.163644	0.215157	11.7433	3.69022	0.2034
105	0.00826626	0.0746857	0.163644	0.223717	12.0133	3.68231	0.507
106	0.00514057	0.624252	0.222429	0.096103	5.97892	0.584211	0.2437
106	0.00514057	0.624252	0.222429	0.103701	5.77276	0.590795	0.3363
106	0.00514057	0.624252	0.222429	0.101384	5.68493	0.648703	0.1867
106	0.00514057	0.624252	0.222429	0.0991234	5.78197	0.616202	0.3813
106	0.00514057	0.624252	0.222429	0.0960668	5.60784	0.514836	0.432
107	0.00726409	0.183164	0.201009	0.156191	8.99159	1.92016	0.3816
107	0.00726409	0.183164	0.201009	0.151444	8.05538	1.71666	0.194
107	0.00726409	0.183164	0.201009	0.146229	8.6459	1.80092	0.438
107	0.00726409	0.183164	0.201009	0.145701	8.95148	1.93057	0.4351
107	0.00726409	0.183164	0.201009	0.155602	7.49788	1.63889	0.1408
108	0.00327991	0.638606	0.0490714	0.24096	7.26578	2.71428	0.03
108	0.00327991	0.638606	0.0490714	0.264697	7.65781	2.99188	0.0651
108	0.00327991	0.638606	0.0490714	0.271651	7.81847	2.94232	0.0306
108	0.00327991	0.638606	0.0490714	0.279874	7.52104	2.93365	0.1575
108	0.00327991	0.638606	0.0490714	0.25742	7.35305	2.81716	0.1747
109	0.00457892	0.19376	0.200222	0.103078	5.41273	0.657931	0.2492
109	0.00457892	0.19376	0.200222	0.136347	5.44442	0.766976	0.4272
109	0.00457892	0.19376	0.200222	0.120173	5.43412	0.815303	0.2604
109	0.00457892	0.19376	0.200222	0.104137	5.46507	0.64893	0.3682
109	0.00457892	0.19376	0.200222	0.135233	5.48622	0.89246	0.1049
110	0.00769746	0.0881837	0.0461673	0.480418	12.1248	7.01023	0.03
110	0.00769746	0.0881837	0.0461673	0.488685	11.6775	6.74029	0.1687
110	0.00769746	0.0881837	0.0461673	0.477187	11.147	6.45549	0.3024
110	0.00769746	0.0881837	0.0461673	0.484936	10.9966	6.41622	0.1844
110	0.00769746	0.0881837	0.0461673	0.483989	11.479	6.65095	0.1013
111	0.00129684	0.0194295	0.0882647	0.0818278	2.88149	0.155257	0.3322
111	0.00129684	0.0194295	0.0882647	0.0864136	3.11222	0.222828	0.3044
111	0.00129684	0.0194295	0.0882647	0.0867446	3.24227	0.170159	0.4886
111	0.00129684	0.0194295	0.0882647	0.0663943	3.0491	0.108896	0.1618
111	0.00129684	0.0194295	0.0882647	0.0811922	3.00102	0.21251	0.1426
112	0.00761576	0.0347137	0.0331608	0.540113	10.19	6.34445	0.0765
112	0.00761576	0.0347137	0.0331608	0.508759	9.66436	5.8086	0.2303
112	0.00761576	0.0347137	0.0331608	0.537458	9.58704	5.86747	0.2916
112	0.00761576	0.0347137	0.0331608	0.530908	9.82017	5.99555	0.2381
112	0.00761576	0.0347137	0.0331608	0.534151	9.96699	6.08827	0.2423
113	0.008897	0.61242	0.0312385	0.561293	10.898	7.05194	0.2112
113	0.008897	0.61242	0.0312385	0.575221	10.7735	7.0047	0.0165
113	0.008897	0.61242	0.0312385	0.548838	10.809	6.98667	0.07
113	0.008897	0.61242	0.0312385	0.565063	10.7953	6.88891	0.0221
113	0.008897	0.61242	0.0312385	0.582875	10.9672	7.17555	0.0313
114	0.00754465	0.514857	0.0993006	0.302803	13.8775	6.01501	0.1039
114	0.00754465	0.514857	0.0993006	0.284406	13.8089	5.76788	0.1078
114	0.00754465	0.514857	0.0993006	0.291541	13.9651	5.92206	0.1718
114	0.00754465	0.514857	0.0993006	0.309039	14.0403	5.94125	0.0342
114	0.00754465	0.514857	0.0993006	0.274874	12.9814	5.11885	0.0623
115	0.00426146	0.0826059	0.07232	0.264749	8.00525	2.94259	0.3127
115	0.00426146	0.0826059	0.07232	0.273041	8.19152	3.08081	0.2644
115	0.00426146	0.0826059	0.07232	0.281737	6.93889	2.63987	0.3393
115	0.00426146	0.0826059	0.07232	0.286593	7.08427	2.67484	0.305
115	0.00426146	0.0826059	0.07232	0.295686	8.09239	3.08519	0.4845
116	0.00132343	0.408284	0.130349	0.0543319	3.08424	0.0663277	0.2621
116	0.00132343	0.408284	0.130349	0.0668037	2.8546	0.0983704	0.2769
116	0.00132343	0.408284	0.130349	0.0531758	2.9832	0.0684729	0.2592
116	0.00132343	0.408284	0.130349	0.0640444	3.0623	0.0924608	0.3211
116	0.00132343	0.408284	0.130349	0.0590078	2.78584	0.0591552	0.3526
117	0.00142811	0.54366	0.199448	0.048314	2.83041	0.0239866	0.2064
117	0.00142811	0.54366	0.199448	0.0372936	2.63395	0.0221031	0.3829
117	0.00142811	0.54366	0.199448	0.0584972	2.92735	0.035025	0.1434
117	0.00142811	0.54366	0.199448	0.0438549	2.66598	0.0257051	0.1979
117	0.00142811	0.54366	0.199448	0.0453575	2.70699	0.016596	0.1166
118	0.00136972	0.659647	0.266509	0.0391517	2.57193	0.0111019	0.3271
118	0.00136972	0.659647	0.266509	0.0354267	2.59963	0.00923822	0.1059
118	0.00136972	0.659647	0.266509	0.0376782	2.76252	0.0203399	0.3521
118	0.00136972	0.659647	0.266509	0.0429752	2.61989	0.0350301	0.1064
118	0.00136972	0.659647	0.266509	0.0348774	2.52582	0.00923856	0.032
119	0.00604175	0.211671	0.171665	0.168466	8.08925	1.8465	0.1962
119	0.00604175	0.211671	0.171665	0.146096	8.35185	1.6052	0.2627
119	0.00604175	0.211671	0.171665	0.173083	7.55596	1.65292	0.3086
119	0.00604175	0.211671	0.171665	0.164205	8.31545	1.9272	0.1315
119	0.00604175	0.211671	0.171665	0.161424	9.08237	1.97267	0.1958
120	0.00544276	0.526481	0.265237	0.101368	6.43873	0.67534	0.2973
120	0.00544276	0.526481	0.265237	0.080456	5.95665	0.443148	0.3005
120	0.00544276	0.526481	0.265237	0.0908441	5.31155	0.51617	0.0435
120	0.00544276	0.526481	0.265237	0.0893744	5.76005	0.525323	0.4769
120	0.00544276	0.526481	0.265237	0.0911154	6.20595	0.523483	0.175
121	0.00904061	0.404184	0.28603	0.146798	9.58859	1.85127	0.3919
121	0.00904061	0.404184	0.28603	0.154068	9.38646	1.83841	0.1029
121	0.00904061	0.404184	0.28603	0.130537	8.90679	1.48447	0.2363
121	0.00904061	0.404184	0.28603	0.13081	10.3644	1.95962	0.3367
121	0.00904061	0.404184	0.28603	0.137825	9.14692	1.66744	0.187
122	0.0041154	0.0366125	0.0603568	0.303915	6.76664	2.80293	0.4269
122	0.0041154	0.0366125	0.0603568	0.285338	7.91483	3.19957	0.2253
122	0.0041154	0.0366125	0.0603568	0.286809	7.25004	2.81659	0.2312
122	0.0041154	0.0366125	0.0603568	0.282112	6.9209	2.68407	0.2571
122	0.0041154	0.0366125	0.0603568	0.260829	7.31513	2.74526	0.4925
123	0.00764806	0.537363	0.266558	0.166896	8.57428	1.76692	0.2246
123	0.00764806	0.537363	0.266558	0.132499	7.94924	1.35008	0.0536
123	0.00764806	0.537363	0.266558	0.109006	8.46571	1.09448	0.1971
123	0.00764806	0.537363	0.266558	0.128219	8.82315	1.2894	0.2367
123	0.00764806	0.537363	0.266558	0.134015	8.47442	1.39851	0.2542
124	0.00397462	0.727259	0.131029	0.13176	5.78775	0.918983	0.1581
124	0.00397462	0.727259	0.131029	0.115053	6.27	0.865849	0.1992
124	0.00397462	0.727259	0.131029	0.167007	6.21768	1.28527	0.117
124	0.00397462	0.727259	0.131029	0.133397	6.64138	1.21543	0.1564
124	0.00397462	0.727259	0.131029	0.117317	6.48561	0.970999	0.0498
125	0.00589703	0.00114686	0.181376	0.151003	7.02278	1.41413	0.4522
125	0.00589703	0.00114686	0.181376	0.162326	7.97136	1.73524	0.3543
125	0.00589703	0.00114686	0.181376	0.161682	7.04752	1.58463	0.6029
125	0.00589703	0.00114686	0.181376	0.155583	6.98351	1.46933	0.3808
125	0.00589703	0.00114686	0.181376	0.173551	7.52802	1.78816	0.5771
126	0.00521681	0.336346	0.290419	0.0815451	5.18657	0.391125	0.2173
126	0.00521681	0.336346	0.290419	0.0870044	5.13769	0.429065	0.2868
126	0.00521681	0.336346	0.290419	0.0972881	5.69038	0.531915	0.1011
126	0.00521681	0.336346	0.290419	0.082514	5.32829	0.402623	0.2636
126	0.00521681	0.336346	0.290419	0.0782123	5.762	0.357591	0.0611
127	0.00530554	0.131748	0.213256	0.125091	5.41652	0.828062	0.4547
127	0.00530554	0.131748	0.213256	0.146249	5.94615	1.09738	0.4211
127	0.00530554	0.131748	0.213256	0.101818	6.04121	0.776886	0.3004
127	0.00530554	0.131748	0.213256	0.117811	5.87039	0.880373	0.6092
127	0.00530554	0.131748	0.213256	0.124885	6.6551	0.993188	0.3102
128	0.00111661	0.0508288	0.0788608	0.0664935	2.88525	0.110546	0.3367
128	0.00111661	0.0508288	0.0788608	0.074518	2.92454	0.166377	0.3917
128	0.00111661	0.0508288	0.0788608	0.0640292	2.86717	0.120081	0.2559
128	0.00111661	0.0508288	0.0788608	0.0596095	2.89487	0.095759	0.0929
128	0.00111661	0.0508288	0.0788608	0.0806032	2.86115	0.162335	0.2176
129	0.00220654	0.443079	0.0314825	0.238303	5.37688	1.83488	0.179
129	0.00220654	0.443079	0.0314825	0.246914	5.70626	2.04745	0.2488
129	0.00220654	0.443079	0.0314825	0.232477	5.58347	2.00768	0.1456
129	0.00220654	0.443079	0.0314825	0.238556	5.80571	2.0654	0.0598
129	0.00220654	0.443079	0.0314825	0.259116	5.68819	2.1107	0.0326
130	0.00858338	0.53457	0.263066	0.127814	9.18627	1.60307	0.0523
130	0.00858338	0.53457	0.263066	0.108128	9.39613	1.34336	0.2208
130	0.00858338	0.53457	0.263066	0.132283	10.0606	1.80744	0.2233
130	0.00858338	0.53457	0.263066	0.147331	9.60933	1.83105	0.22
130	0.00858338	0.53457	0.263066	0.1188	9.57795	1.54542	0.2956
131	0.00315058	0.129912	0.280244	0.0589529	3.55036	0.0924573	0.3647
131	0.00315058	0.129912	0.280244	0.0647756	3.82021	0.164013	0.378
131	0.00315058	0.129912	0.280244	0.061293	3.80796	0.105213	0.2096
131	0.00315058	0.129912	0.280244	0.0894421	3.60674	0.271198	0.4354
131	0.00315058	0.129912	0.280244	0.0792214	3.62182	0.193927	0.3994
132	0.00675774	0.58859	0.0880491	0.308631	12.2723	5.35622	0.3018
132	0.00675774	0.58859	0.0880491	0.304402	12.8876	5.60187	0.2183
132	0.00675774	0.58859	0.0880491	0.31855	12.8349	5.49355	0.0131
132	0.00675774	0.58859	0.0880491	0.308269	11.918	4.98326	0.1983
132	0.00675774	0.58859	0.0880491	0.296556	12.9288	5.52198	0.0474
133	0.0071823	0.318463	0.160565	0.193343	11.0841	3.11527	0.2382
133	0.0071823	0.318463	0.160565	0.208669	11.0447	3.20861	0.1641
133	0.0071823	0.318463	0.160565	0.19995	10.4787	2.86521	0.2664
133	0.0071823	0.318463	0.160565	0.20203	10.3875	2.97685	0.2753
133	0.0071823	0.318463	0.160565	0.192961	10.5392	2.87434	0.2928
134	0.00693215	0.512911	0.177451	0.159158	9.38875	1.98942	0.2363
134	0.00693215	0.512911	0.177451	0.158192	9.15588	2.0978	0.2733
134	0.00693215	0.512911	0.177451	0.182356	9.43873	2.32	0.2886
134	0.00693215	0.512911	0.177451	0.161966	9.35134	2.23302	0.2484
134	0.00693215	0.512911	0.177451	0.154357	9.3037	1.91341	0.1293
135	0.00884442	0.72536	0.0169591	0.599269	7.74327	5.13942	0.0143
135	0.00884442	0.72536	0.0169591	0.584784	7.57768	4.92899	0.1703
135	0.00884442	0.72536	0.0169591	0.592878	7.58374	5.09339	0.1021
135	0.00884442	0.72536	0.0169591	0.596999	7.55089	5.06924	0.0636
135	0.00884442	0.72536	0.0169591	0.589204	7.49852	4.983	0.0718
136	0.00541607	0.0519002	0.196203	0.144559	6.38384	1.27051	0.4087
136	0.00541607	0.0519002	0.196203	0.147237	6.69974	1.24776	0.4435
136	0.00541607	0.0519002	0.196203	0.14215	6.25023	1.07126	0.2471
136	0.00541607	0.0519002	0.196203	0.142708	5.94429	1.06773	0.6072
136	0.00541607	0.0519002	0.196203	0.118744	6.60925	0.910985	0.2496
137	0.0066386	0.0100521	0.0703635	0.364237	10.0821	5.03363	0.3985
137	0.0066386	0.0100521	0.0703635	0.336368	10.9805	4.99013	0.5307
137	0.0066386	0.0100521	0.0703635	0.398335	9.81353	4.96941	0.2477
137	0.0066386	0.0100521	0.0703635	0.371798	10.0966	4.83817	0.3343
137	0.0066386	0.0100521	0.0703635	0.377122	10.5301	5.04095	0.143
138	0.00699126	0.623637	0.250507	0.112967	7.87311	1.08824	0.0845
138	0.00699126	0.623637	0.250507	0.134001	8.44578	1.45242	0.2135
138	0.00699126	0.623637	0.250507	0.138696	8.23699	1.4387	0.1119
138	0.00699126	0.623637	0.250507	0.116011	8.06049	1.12717	0.0502
138	0.00699126	0.623637	0.250507	0.111313	7.32605	1.06958	0.3076
139	0.00565069	0.548134	0.186041	0.128884	7.8055	1.24836	0.1487
139	0.00565069	0.548134	0.186041	0.124812	7.34163	1.0899	0.0381
139	0.00565069	0.548134	0.186041	0.124038	7.54476	1.16458	0.0438
139	0.00565069	0.548134	0.186041	0.110526	6.86836	0.83067	0.1026
139	0.00565069	0.548134	0.186041	0.126672	8.00436	1.27767	0.2169
140	0.00276055	0.470065	0.236108	0.0559006	3.56537	0.0793534	0.1731
140	0.00276055	0.470065	0.236108	0.0701831	3.76336	0.146935	0.3162
140	0.00276055	0.470065	0.236108	0.0522217	3.41715	0.101536	0.3109
140	0.00276055	0.470065	0.236108	0.0564972	3.71299	0.143872	0.449
140	0.00276055	0.470065	0.236108	0.0494279	3.42285	0.0868649	0.1893
141	0.00455414	0.255142	0.0672152	0.293583	8.91563	3.6121	0.2317
141	0.00455414	0.255142	0.0672152	0.266878	8.62912	3.22237	0.1501
141	0.00455414	0.255142	0.0672152	0.264832	8.79107	3.39256	0.2728
141	0.00455414	0.255142	0.0672152	0.289908	8.99345	3.72053	0.2944
141	0.00455414	0.255142	0.0672152	0.260523	8.93449	3.47985	0.2145
142	0.00191469	0.535186	0.123755	0.0631021	3.28124	0.12962	0.4052
142	0.00191469	0.535186	0.123755	0.0763669	3.62127	0.173762	0.3643
142	0.00191469	0.535186	0.123755	0.0727444	3.43105	0.154867	0.1197
142	0.00191469	0.535186	0.123755	0.0840183	3.68883	0.220256	0.3452
142	0.00191469	0.535186	0.123755	0.085282	3.59264	0.200416	0.4973
143	0.00532899	0.466917	0.293484	0.0831913	5.39972	0.421045	0.3753
143	0.00532899	0.466917	0.293484	0.0814159	5.49357	0.399667	0.2322
143	0.00532899	0.466917	0.293484	0.0619031	5.0713	0.234287	0.1793
143	0.00532899	0.466917	0.293484	0.0721794	5.23401	0.357454	0.1783
143	0.00532899	0.466917	0.293484	0.0983168	4.94333	0.494702	0.3921
144	0.000493429	0.339361	0.243851	0.038961	2.26975	0.00184532	0.1008
144	0.000493429	0.339361	0.243851	0.0359133	2.1117	0.00185237	0.2378
