Sim	T1	k	Ratio_2014	Antigen_2016	MF_2016
29	0.00478919	0.01687	0.53	7.29305	4.67385
29	0.00478919	0.01687	0.551151	7.27119	4.6638
29	0.00478919	0.01687	0.564343	7.42477	4.83249
29	0.00478919	0.01687	0.54801	7.23082	4.66469
29	0.00478919	0.01687	0.53651	7.14101	4.56729
30	0.00337247	0.0232946	0.451185	7.87888	4.57722
30	0.00337247	0.0232946	0.452105	7.75087	4.51781
30	0.00337247	0.0232946	0.455434	7.54911	4.3779
30	0.00337247	0.0232946	0.440848	7.5692	4.41862
30	0.00337247	0.0232946	0.4558	7.70126	4.48917
31	0.000342138	0.0734452	0.0485327	2.35631	0.00924044
31	0.000342138	0.0734452	0.048416	2.26412	0.0129378
31	0.000342138	0.0734452	0.0331165	2.26856	0.00740151
31	0.000342138	0.0734452	0.0376283	2.31379	0.00925515
31	0.000342138	0.0734452	0.0392501	2.22836	0.00370466
32	0.00419618	0.0882218	0.188398	9.68566	2.80832
32	0.00419618	0.0882218	0.190525	10.3209	3.19959
32	0.00419618	0.0882218	0.190089	10.0458	3.04686
32	0.00419618	0.0882218	0.182165	9.60457	2.7299
32	0.00419618	0.0882218	0.187854	10.0539	2.88969
33	0.00806935	0.0700531	0.432971	17.552	10.2408
33	0.00806935	0.0700531	0.441039	17.8819	10.4594
33	0.00806935	0.0700531	0.423287	17.386	10.0845
33	0.00806935	0.0700531	0.409423	17.0895	9.77626
33	0.00806935	0.0700531	0.443705	17.5546	10.2004
34	0.00551756	0.0762262	0.286216	13.867	6.31878
34	0.00551756	0.0762262	0.282353	13.4012	6.13263
34	0.00551756	0.0762262	0.311841	14.1406	6.57001
34	0.00551756	0.0762262	0.30572	13.7796	6.51853
34	0.00551756	0.0762262	0.321777	14.1183	6.79597
35	0.00293527	0.029979	0.383196	8.06163	4.27899
35	0.00293527	0.029979	0.357034	7.74158	3.85602
35	0.00293527	0.029979	0.353688	7.88302	4.15199
35	0.00293527	0.029979	0.380884	8.27642	4.32279
35	0.00293527	0.029979	0.380052	8.1487	4.31445
36	0.00901796	0.0588682	0.503764	17.4848	11.0078
36	0.00901796	0.0588682	0.488687	17.33	10.9177
36	0.00901796	0.0588682	0.489213	17.1862	10.7389
36	0.00901796	0.0588682	0.502168	17.6958	11.1663
36	0.00901796	0.0588682	0.517331	17.5167	10.9959
37	0.00742265	0.0682031	0.419821	16.466	9.48012
37	0.00742265	0.0682031	0.406936	16.5359	9.44095
37	0.00742265	0.0682031	0.425236	17.0664	9.72322
37	0.00742265	0.0682031	0.434234	16.827	9.62705
37	0.00742265	0.0682031	0.418985	16.8431	9.60409
38	0.00676442	0.0546878	0.4556	14.7999	8.67921
38	0.00676442	0.0546878	0.476067	14.945	8.8139
38	0.00676442	0.0546878	0.439405	14.4961	8.50304
38	0.00676442	0.0546878	0.446607	14.8913	8.87851
38	0.00676442	0.0546878	0.466861	14.9041	8.90262
39	0.0008855	0.0352443	0.0772616	3.30682	0.284816
39	0.0008855	0.0352443	0.103205	3.54542	0.39455
39	0.0008855	0.0352443	0.077527	3.3724	0.309598
39	0.0008855	0.0352443	0.0922162	3.3481	0.293466
39	0.0008855	0.0352443	0.0930931	3.30983	0.359965
40	0.00657023	0.0459796	0.488273	13.4636	8.15989
40	0.00657023	0.0459796	0.486168	13.9939	8.4052
40	0.00657023	0.0459796	0.492313	13.8484	8.57872
40	0.00657023	0.0459796	0.488794	13.3593	8.02294
40	0.00657023	0.0459796	0.495596	13.7904	8.39161
41	0.00423935	0.0783702	0.230111	10.6354	3.85063
41	0.00423935	0.0783702	0.189197	9.29516	2.82639
41	0.00423935	0.0783702	0.195478	9.70144	3.07453
41	0.00423935	0.0783702	0.227226	10.6686	3.78744
41	0.00423935	0.0783702	0.213302	10.2598	3.51299
42	0.00981814	0.0382862	0.599846	14.4358	9.82214
42	0.00981814	0.0382862	0.603503	14.3223	9.68218
42	0.00981814	0.0382862	0.596045	14.0776	9.59528
42	0.00981814	0.0382862	0.594452	14.1327	9.51705
42	0.00981814	0.0382862	0.594668	14.5016	9.68986
43	0.00342695	0.0462632	0.340662	9.78321	4.68237
43	0.00342695	0.0462632	0.302369	9.54315	4.39303
43	0.00342695	0.0462632	0.309194	9.4477	4.39111
43	0.00342695	0.0462632	0.297827	9.60459	4.3467
43	0.00342695	0.0462632	0.303318	9.73674	4.58221
44	2.87671e-05	0.0606521	0.0339409	1.92286	0
44	2.87671e-05	0.0606521	0.0317058	1.99294	0
44	2.87671e-05	0.0606521	0.0355297	1.89452	0.00184471
44	2.87671e-05	0.0606521	0.0281955	1.96267	0
44	2.87671e-05	0.0606521	0.0346294	2.07549	0
45	0.00632949	0.0424609	0.477979	12.8974	7.81117
45	0.00632949	0.0424609	0.496611	12.9862	7.80762
45	0.00632949	0.0424609	0.496691	13.2612	8.19602
45	0.00632949	0.0424609	0.502182	13.0779	8.07568
45	0.00632949	0.0424609	0.493661	13.2465	8.09551
46	0.00536495	0.0978126	0.207182	11.9492	4.05664
46	0.00536495	0.0978126	0.204914	12.3722	4.24363
46	0.00536495	0.0978126	0.213186	12.4415	4.38033
46	0.00536495	0.0978126	0.212046	12.4262	4.3726
46	0.00536495	0.0978126	0.228468	12.617	4.47291
47	0.00283081	0.0649135	0.150476	6.84506	1.62475
47	0.00283081	0.0649135	0.172688	7.65129	2.10148
47	0.00283081	0.0649135	0.168477	7.6515	2.04829
47	0.00283081	0.0649135	0.162479	7.08756	1.74643
47	0.00283081	0.0649135	0.171934	7.52997	2.01646
48	0.00733221	0.0914227	0.329998	17.6757	9.10094
48	0.00733221	0.0914227	0.32378	17.1856	8.47319
48	0.00733221	0.0914227	0.330252	17.4519	8.74991
48	0.00733221	0.0914227	0.31032	16.4743	7.84412
48	0.00733221	0.0914227	0.332672	17.569	8.92182
49	0.00663432	0.0814302	0.318961	15.5678	7.40556
49	0.00663432	0.0814302	0.324514	15.6968	7.61638
49	0.00663432	0.0814302	0.343831	16.5942	8.5488
49	0.00663432	0.0814302	0.335228	16.1187	8.12105
49	0.00663432	0.0814302	0.331947	15.6078	7.70398
50	0.00530396	0.0201093	0.554566	8.26428	5.3668
50	0.00530396	0.0201093	0.559898	8.2579	5.34302
50	0.00530396	0.0201093	0.544467	8.10177	5.20683
50	0.00530396	0.0201093	0.57308	8.26599	5.42271
50	0.00530396	0.0201093	0.578894	8.17187	5.43374
51	0.00218934	0.0427741	0.196416	6.60946	2.07403
51	0.00218934	0.0427741	0.222337	6.7655	2.31233
51	0.00218934	0.0427741	0.185172	6.47098	2.03199
51	0.00218934	0.0427741	0.224662	7.01696	2.42696
51	0.00218934	0.0427741	0.217928	7.07562	2.51327
52	0.000959595	0.0392327	0.0881637	3.36773	0.284805
52	0.000959595	0.0392327	0.0882353	3.62658	0.362473
52	0.000959595	0.0392327	0.109259	3.74625	0.43845
52	0.000959595	0.0392327	0.0965197	3.64205	0.379187
52	0.000959595	0.0392327	0.110342	3.79908	0.46957
53	0.0023638	0.0760514	0.130159	6.06257	0.949537
53	0.0023638	0.0760514	0.112532	5.87648	0.879901
53	0.0023638	0.0760514	0.109554	5.47032	0.673867
53	0.0023638	0.0760514	0.113323	5.23422	0.675264
53	0.0023638	0.0760514	0.10211	5.36102	0.658403
54	0.00352507	0.0836503	0.156111	8.31222	2.10857
54	0.00352507	0.0836503	0.168713	8.76714	2.37059
54	0.00352507	0.0836503	0.164367	8.25403	2.05658
54	0.00352507	0.0836503	0.166667	8.15988	2.02063
54	0.00352507	0.0836503	0.170886	8.61358	2.26663
55	0.000936226	0.0825618	0.054611	2.8554	0.0536312
55	0.000936226	0.0825618	0.0581454	2.96495	0.0460397
55	0.000936226	0.0825618	0.0454545	2.87287	0.0461877
55	0.000936226	0.0825618	0.0596728	3.07298	0.057146
55	0.000936226	0.0825618	0.046389	2.80618	0.0552761
56	0.0080093	0.0924506	0.325705	17.5777	8.78884
56	0.0080093	0.0924506	0.363314	18.396	9.81245
56	0.0080093	0.0924506	0.326664	17.5622	8.84014
56	0.0080093	0.0924506	0.359873	18.8309	9.87285
56	0.0080093	0.0924506	0.361505	19.106	10.1517
57	0.00443384	0.0978914	0.15658	9.24096	2.19459
57	0.00443384	0.0978914	0.172316	10.1607	2.82056
57	0.00443384	0.0978914	0.188194	10.4913	3.10231
57	0.00443384	0.0978914	0.1744	9.83767	2.55857
57	0.00443384	0.0978914	0.179688	10.39	2.85958
58	0.00611223	0.0152666	0.586302	7.1943	4.74203
58	0.00611223	0.0152666	0.57315	7.17675	4.71372
58	0.00611223	0.0152666	0.569599	7.20594	4.74348
58	0.00611223	0.0152666	0.584218	7.2781	4.92473
58	0.00611223	0.0152666	0.586058	7.32076	4.84671
59	0.00421865	0.082852	0.19419	10.1546	3.21333
59	0.00421865	0.082852	0.202703	10.069	3.19153
59	0.00421865	0.082852	0.215489	10.8416	3.78357
59	0.00421865	0.082852	0.208747	10.5063	3.31506
59	0.00421865	0.082852	0.213371	10.3702	3.35451
60	0.0013591	0.0912015	0.0572082	3.37114	0.125403
60	0.0013591	0.0912015	0.077683	3.65175	0.182495
60	0.0013591	0.0912015	0.0617123	3.68872	0.150785
60	0.0013591	0.0912015	0.0711373	3.54554	0.160908
60	0.0013591	0.0912015	0.0655431	3.54173	0.125371
61	3.82478e-05	0.0782279	0.0273973	1.87776	0
61	3.82478e-05	0.0782279	0.0304878	1.98739	0
61	3.82478e-05	0.0782279	0.0340768	1.97542	0
61	3.82478e-05	0.0782279	0.0264175	1.93426	0
61	3.82478e-05	0.0782279	0.030625	1.96797	0
62	0.00205451	0.0263081	0.284784	6.47341	2.88405
62	0.00205451	0.0263081	0.28473	6.27748	2.71938
62	0.00205451	0.0263081	0.300572	6.61959	3.08115
62	0.00205451	0.0263081	0.300603	6.48121	2.93879
62	0.00205451	0.0263081	0.271762	6.36012	2.68087
63	3.05466e-05	0.0583875	0.0310641	1.89042	0
63	3.05466e-05	0.0583875	0.028125	1.91786	0
63	3.05466e-05	0.0583875	0.0268886	1.93558	0
63	3.05466e-05	0.0583875	0.0387347	1.91503	0
63	3.05466e-05	0.0583875	0.0372272	1.91043	0
64	0.0044702	0.0475712	0.372636	11.0605	5.77271
64	0.0044702	0.0475712	0.360471	11.0681	5.84219
64	0.0044702	0.0475712	0.388036	11.3557	6.15501
64	0.0044702	0.0475712	0.367737	11.0956	5.82599
64	0.0044702	0.0475712	0.373659	11.357	5.96522
65	0.00410321	0.0948284	0.17476	9.42408	2.50719
65	0.00410321	0.0948284	0.174359	9.73319	2.67556
65	0.00410321	0.0948284	0.158359	8.81568	2.06774
65	0.00410321	0.0948284	0.177975	9.55338	2.51951
65	0.00410321	0.0948284	0.18057	9.9847	2.68102
66	0.00144024	0.0343192	0.168033	5.02847	1.2072
66	0.00144024	0.0343192	0.127093	4.54747	0.886996
66	0.00144024	0.0343192	0.155074	4.93027	1.18408
66	0.00144024	0.0343192	0.167635	4.94369	1.2903
66	0.00144024	0.0343192	0.166869	5.06845	1.33751
67	0.00186869	0.0865703	0.0805452	4.18124	0.266966
67	0.00186869	0.0865703	0.0770526	4.20216	0.290123
67	0.00186869	0.0865703	0.0942142	4.69441	0.409171
67	0.00186869	0.0865703	0.0891007	4.43832	0.341978
67	0.00186869	0.0865703	0.0860082	4.22442	0.286432
68	0.00598843	0.0557035	0.434463	14.0325	8.00325
68	0.00598843	0.0557035	0.416285	13.9891	7.78897
68	0.00598843	0.0557035	0.422461	13.707	7.70888
68	0.00598843	0.0557035	0.420994	14.1683	7.98929
68	0.00598843	0.0557035	0.392018	13.4619	7.44418
69	0.00316284	0.0104719	0.465448	5.14279	2.94639
69	0.00316284	0.0104719	0.469631	5.24285	2.97772
69	0.00316284	0.0104719	0.458362	5.32078	2.97017
69	0.00316284	0.0104719	0.45412	5.17529	2.94858
69	0.00316284	0.0104719	0.468893	5.2422	3.07193
70	0.00703068	0.0355759	0.563693	12.5062	8.20691
70	0.00703068	0.0355759	0.552667	12.1991	7.90282
70	0.00703068	0.0355759	0.55541	12.3745	7.98646
70	0.00703068	0.0355759	0.558258	12.4227	8.07764
70	0.00703068	0.0355759	0.544807	12.319	7.98175
71	0.00981059	0.0274069	0.628525	11.6257	8.18747
71	0.00981059	0.0274069	0.634715	11.4835	7.99757
71	0.00981059	0.0274069	0.637457	11.7234	8.0959
71	0.00981059	0.0274069	0.636163	11.7005	8.13489
71	0.00981059	0.0274069	0.636546	11.6711	8.1291
72	0.00426891	0.075764	0.241227	11.0527	4.21136
72	0.00426891	0.075764	0.23367	10.8339	4.1064
72	0.00426891	0.075764	0.233029	11.0055	4.1528
72	0.00426891	0.075764	0.223891	10.9777	4.13277
72	0.00426891	0.075764	0.223112	10.7426	3.84615
73	0.00356852	0.0800566	0.185124	9.22301	2.69066
73	0.00356852	0.0800566	0.165268	8.41484	2.10232
73	0.00356852	0.0800566	0.193851	9.81516	3.03697
73	0.00356852	0.0800566	0.172052	8.60029	2.3261
73	0.00356852	0.0800566	0.160937	8.22721	1.9923
74	0.00770245	0.0191693	0.615564	8.80574	6.05915
74	0.00770245	0.0191693	0.630711	8.80722	6.00274
74	0.00770245	0.0191693	0.617385	8.55525	5.86641
74	0.00770245	0.0191693	0.626964	8.88089	6.04554
74	0.00770245	0.0191693	0.604467	8.66605	5.85055
75	0.00607096	0.0276024	0.561438	10.3049	6.78385
75	0.00607096	0.0276024	0.56104	10.2611	6.6526
75	0.00607096	0.0276024	0.555603	10.3751	6.70341
75	0.00607096	0.0276024	0.564263	10.3242	6.74826
75	0.00607096	0.0276024	0.559553	10.2538	6.56086
76	0.00457676	0.0321377	0.466024	9.91972	5.9223
76	0.00457676	0.0321377	0.480169	9.86511	6.01838
76	0.00457676	0.0321377	0.484841	10.1204	6.10981
76	0.00457676	0.0321377	0.475192	9.96297	5.9526
76	0.00457676	0.0321377	0.456621	9.81253	5.85468
77	0.00383347	0.0629073	0.240382	10.0518	3.95633
77	0.00383347	0.0629073	0.248744	9.72166	3.84615
77	0.00383347	0.0629073	0.241481	9.80952	3.77803
77	0.00383347	0.0629073	0.241424	10.1806	4.01587
77	0.00383347	0.0629073	0.235766	9.82273	3.80968
78	0.00968302	0.0953849	0.392042	21.3542	12.1218
78	0.00968302	0.0953849	0.389568	21.2617	12.1461
78	0.00968302	0.0953849	0.402419	20.5174	11.7117
78	0.00968302	0.0953849	0.388541	20.8789	11.5117
78	0.00968302	0.0953849	0.398949	21.2873	12.0497
79	0.00177288	0.032066	0.229254	5.91675	2.14869
79	0.00177288	0.032066	0.211609	6.01691	2.05856
79	0.00177288	0.032066	0.221333	5.81188	1.97839
79	0.00177288	0.032066	0.22973	6.0587	2.25724
79	0.00177288	0.032066	0.21851	5.72344	1.96645
80	0.00725965	0.0755707	0.377796	16.6226	9.22309
80	0.00725965	0.0755707	0.369558	16.5449	9.02247
80	0.00725965	0.0755707	0.381915	17.0027	9.18584
80	0.00725965	0.0755707	0.375106	16.5797	9.00256
80	0.00725965	0.0755707	0.384394	16.8019	9.03241
81	0.00417621	0.0412537	0.392213	10.6087	5.65898
81	0.00417621	0.0412537	0.397374	10.7699	5.84594
81	0.00417621	0.0412537	0.424477	10.6889	5.94953
81	0.00417621	0.0412537	0.395992	10.7219	5.81515
81	0.00417621	0.0412537	0.379525	10.4187	5.57896
82	0.00115269	0.0828501	0.052971	3.31793	0.0942699
82	0.00115269	0.0828501	0.0672515	3.16219	0.11623
82	0.00115269	0.0828501	0.061244	3.23192	0.0956515
82	0.00115269	0.0828501	0.0459397	3.19279	0.0812978
82	0.00115269	0.0828501	0.0668537	3.33858	0.125914
83	0.00825183	0.0646769	0.477922	17.6099	10.7942
83	0.00825183	0.0646769	0.45548	17.1282	10.2817
83	0.00825183	0.0646769	0.456542	17.2131	10.2097
83	0.00825183	0.0646769	0.447066	17.1312	10.2226
83	0.00825183	0.0646769	0.460423	17.2182	10.2941
84	0.00489226	0.0741406	0.255432	12.1729	5.0668
84	0.00489226	0.0741406	0.269692	12.5009	5.30018
84	0.00489226	0.0741406	0.262822	12.2894	5.02808
84	0.00489226	0.0741406	0.2758	12.5552	5.36997
84	0.00489226	0.0741406	0.279134	12.1371	5.24695
85	0.00619719	0.0849535	0.297683	15.0312	7.03624
85	0.00619719	0.0849535	0.303524	14.9021	6.8289
85	0.00619719	0.0849535	0.289691	14.9341	6.80846
85	0.00619719	0.0849535	0.285515	14.6004	6.60477
85	0.00619719	0.0849535	0.300631	14.7994	6.75911
86	0.00288273	0.0387986	0.301979	8.12443	3.63549
86	0.00288273	0.0387986	0.278893	8.06583	3.55769
86	0.00288273	0.0387986	0.311039	8.2441	3.77561
86	0.00288273	0.0387986	0.289745	8.06577	3.62506
86	0.00288273	0.0387986	0.293161	8.13206	3.69993
87	0.00202371	0.0946295	0.0898921	4.57387	0.344885
87	0.00202371	0.0946295	0.0836393	4.37204	0.255329
87	0.00202371	0.0946295	0.0823808	4.33373	0.302054
87	0.00202371	0.0946295	0.0793589	4.67483	0.336159
87	0.00202371	0.0946295	0.0832646	4.22694	0.304827
88	0.00444563	0.0782065	0.234053	11.3634	4.366
88	0.00444563	0.0782065	0.246608	11.647	4.43882
88	0.00444563	0.0782065	0.210729	10.5603	3.66735
88	0.00444563	0.0782065	0.231013	11.2432	4.25174
88	0.00444563	0.0782065	0.217718	10.648	3.79205
89	0.00374741	0.0655833	0.245605	10.2665	3.92585
89	0.00374741	0.0655833	0.24379	9.89653	3.84516
89	0.00374741	0.0655833	0.267744	10.5878	4.19912
89	0.00374741	0.0655833	0.240553	9.85788	3.71237
89	0.00374741	0.0655833	0.258323	10.3153	4.10328
90	0.00212899	0.01489	0.379913	5.53191	2.88067
90	0.00212899	0.01489	0.369396	5.37607	2.80917
90	0.00212899	0.01489	0.396796	5.51435	2.86141
90	0.00212899	0.01489	0.404037	5.65871	3.10685
90	0.00212899	0.01489	0.369197	5.4117	2.74469
91	0.00360351	0.0281658	0.438166	8.72375	5.0156
91	0.00360351	0.0281658	0.446312	8.97882	5.22659
91	0.00360351	0.0281658	0.433121	8.65856	4.98618
91	0.00360351	0.0281658	0.455917	8.59214	4.97934
91	0.00360351	0.0281658	0.447617	8.92182	5.16507
92	0.00691493	0.0713582	0.358075	15.9465	8.49836
92	0.00691493	0.0713582	0.376554	16.1105	8.78167
92	0.00691493	0.0713582	0.373915	16.0189	8.74129
92	0.00691493	0.0713582	0.399869	16.4217	9.05935
92	0.00691493	0.0713582	0.374778	16.0539	8.49946
93	0.00524917	0.0817084	0.28016	13.4131	5.86811
93	0.00524917	0.0817084	0.280095	13.1685	5.58966
93	0.00524917	0.0817084	0.259095	12.7313	5.16004
93	0.00524917	0.0817084	0.258079	12.573	5.16776
93	0.00524917	0.0817084	0.263033	13.206	5.64285
94	0.00154944	0.0439681	0.12827	4.60091	0.827609
94	0.00154944	0.0439681	0.124063	4.89153	0.882835
94	0.00154944	0.0439681	0.138345	5.04202	0.981009
94	0.00154944	0.0439681	0.135926	4.71256	0.872082
94	0.00154944	0.0439681	0.142512	5.04547	1.03677
95	0.000255984	0.099219	0.0370813	2.13899	0.00554621
95	0.000255984	0.099219	0.0360794	2.14439	0.00740083
95	0.000255984	0.099219	0.0366647	2.18368	0.00557062
95	0.000255984	0.099219	0.0366066	2.26096	0
95	0.000255984	0.099219	0.0408163	2.16666	0
