Sim	T1	W	k	Ratio_2014	Antigen_2016	MF_2016	ICCV
71	0.00397145	0.706153	0.078366	0.224281	7.06183	2.24773	0.0759
71	0.00397145	0.706153	0.078366	0.225122	6.76702	2.16874	0.1644
72	0.00231068	0.600238	0.243552	0.0529101	3.26033	0.0789099	0.145
72	0.00231068	0.600238	0.243552	0.0538385	3.15443	0.10188	0.1876
72	0.00231068	0.600238	0.243552	0.0533666	3.14935	0.115431	0.0804
72	0.00231068	0.600238	0.243552	0.063745	3.1918	0.109466	0.0812
72	0.00231068	0.600238	0.243552	0.0599496	3.15282	0.0809405	0.0479
73	0.00602114	0.585814	0.131913	0.201816	8.62499	2.47141	0.1293
73	0.00602114	0.585814	0.131913	0.214265	8.71958	2.50062	0.1998
73	0.00602114	0.585814	0.131913	0.21574	8.51966	2.47687	0.2009
73	0.00602114	0.585814	0.131913	0.194412	8.64055	2.30991	0.1327
73	0.00602114	0.585814	0.131913	0.217391	8.50487	2.52167	0.3057
74	0.00459607	0.609129	0.237149	0.0889061	4.85409	0.444958	0.3663
74	0.00459607	0.609129	0.237149	0.10967	5.3862	0.737545	0.3505
74	0.00459607	0.609129	0.237149	0.106259	5.4506	0.624628	0.2631
74	0.00459607	0.609129	0.237149	0.102584	5.06346	0.557692	0.2316
74	0.00459607	0.609129	0.237149	0.0879438	4.60886	0.408696	0.1005
75	0.00976171	0.0919247	0.266382	0.202162	9.17184	2.65717	0.5979
75	0.00976171	0.0919247	0.266382	0.218675	9.33205	2.889	0.5461
75	0.00976171	0.0919247	0.266382	0.195669	9.11435	2.46526	0.4799
75	0.00976171	0.0919247	0.266382	0.19413	8.99482	2.53597	0.4421
75	0.00976171	0.0919247	0.266382	0.211538	8.53979	2.50043	0.4028
76	0.00751992	0.37203	0.23592	0.174752	8.68577	1.92482	0.3491
76	0.00751992	0.37203	0.23592	0.167411	8.19936	1.78222	0.2646
76	0.00751992	0.37203	0.23592	0.150192	7.97037	1.7449	0.4481
76	0.00751992	0.37203	0.23592	0.17698	7.54401	1.6395	0.256
76	0.00751992	0.37203	0.23592	0.140125	7.33035	1.373	0.2808
77	0.00700791	0.597159	0.181273	0.176488	8.58651	2.02668	0.1948
77	0.00700791	0.597159	0.181273	0.190969	8.96613	2.26022	0.1336
77	0.00700791	0.597159	0.181273	0.19258	9.31142	2.40059	0.1621
77	0.00700791	0.597159	0.181273	0.175332	8.92775	2.21314	0.2868
77	0.00700791	0.597159	0.181273	0.207379	9.41438	2.53774	0.1558
78	0.00533698	0.112171	0.164201	0.172699	6.21631	1.47304	0.3135
78	0.00533698	0.112171	0.164201	0.180873	6.40831	1.56169	0.2852
78	0.00533698	0.112171	0.164201	0.186178	6.36196	1.55301	0.3038
78	0.00533698	0.112171	0.164201	0.189327	6.03585	1.53016	0.5126
78	0.00533698	0.112171	0.164201	0.175516	6.49451	1.62266	0.248
79	0.0067184	0.190777	0.287017	0.126794	6.18612	1.07759	0.4249
79	0.0067184	0.190777	0.287017	0.134762	5.89699	0.985402	0.4561
79	0.0067184	0.190777	0.287017	0.134151	6.04675	1.06798	0.4587
79	0.0067184	0.190777	0.287017	0.114456	5.92021	0.879771	0.387
79	0.0067184	0.190777	0.287017	0.128357	6.12602	1.04473	0.4076
80	0.00303647	0.19936	0.12364	0.137346	4.67854	0.738717	0.5689
80	0.00303647	0.19936	0.12364	0.15042	4.68321	0.826335	0.2569
80	0.00303647	0.19936	0.12364	0.133274	4.22687	0.735859	0.5436
80	0.00303647	0.19936	0.12364	0.133221	4.46637	0.733857	0.2966
80	0.00303647	0.19936	0.12364	0.12283	4.39622	0.648591	0.3476
81	0.0077429	0.611526	0.108187	0.319129	11.9835	4.94093	0.1992
81	0.0077429	0.611526	0.108187	0.287393	11.4564	4.49328	0.0924
81	0.0077429	0.611526	0.108187	0.292859	11.589	4.63023	0.1548
81	0.0077429	0.611526	0.108187	0.289737	12.1507	4.82278	0.1124
81	0.0077429	0.611526	0.108187	0.285858	11.4669	4.61438	0.1408
82	0.00638953	0.299654	0.224121	0.163216	6.5318	1.36537	0.2427
82	0.00638953	0.299654	0.224121	0.151427	6.96061	1.38136	0.3556
82	0.00638953	0.299654	0.224121	0.171065	6.85629	1.46344	0.0967
82	0.00638953	0.299654	0.224121	0.1593	7.19473	1.51003	0.2697
82	0.00638953	0.299654	0.224121	0.152439	6.6193	1.37661	0.269
83	0.00233771	0.211463	0.2292	0.0677371	3.26635	0.140509	0.1401
83	0.00233771	0.211463	0.2292	0.0800199	3.27079	0.157305	0.2615
83	0.00233771	0.211463	0.2292	0.0669331	3.16531	0.142478	0.3952
83	0.00233771	0.211463	0.2292	0.0587947	3.21341	0.136373	0.1524
83	0.00233771	0.211463	0.2292	0.075962	3.2205	0.187528	0.2836
84	0.00353974	0.302339	0.293824	0.075718	4.03505	0.236903	0.2462
84	0.00353974	0.302339	0.293824	0.0675613	3.64017	0.182296	0.424
84	0.00353974	0.302339	0.293824	0.0703606	3.78438	0.180391	0.2561
84	0.00353974	0.302339	0.293824	0.0702948	3.76374	0.173267	0.0773
84	0.00353974	0.302339	0.293824	0.0759091	3.78792	0.165445	0.4707
85	0.0027826	0.26691	0.104104	0.135838	4.69216	0.807335	0.423
85	0.0027826	0.26691	0.104104	0.138878	4.75341	0.809173	0.0647
85	0.0027826	0.26691	0.104104	0.138126	4.37526	0.799862	0.3097
85	0.0027826	0.26691	0.104104	0.119089	4.37773	0.712653	0.366
85	0.0027826	0.26691	0.104104	0.140741	4.84293	0.806514	0.4516
86	0.0024199	0.51761	0.216687	0.0625876	3.50504	0.1247	0.3238
86	0.0024199	0.51761	0.216687	0.0628141	3.22941	0.103926	0.5951
86	0.0024199	0.51761	0.216687	0.0700333	3.38336	0.121385	0.4237
86	0.0024199	0.51761	0.216687	0.0755159	3.54247	0.166772	0.1979
86	0.0024199	0.51761	0.216687	0.0707752	3.45847	0.168893	0.1221
87	0.00611902	0.318861	0.269306	0.1247	6.24904	0.875674	0.2194
87	0.00611902	0.318861	0.269306	0.140725	6.01718	1.024	0.369
87	0.00611902	0.318861	0.269306	0.124219	5.77137	0.878169	0.2969
87	0.00611902	0.318861	0.269306	0.126491	5.67262	0.840175	0.2377
87	0.00611902	0.318861	0.269306	0.125401	5.9721	0.869332	0.3571
88	0.00864998	0.346545	0.0352085	0.490812	9.72065	5.71758	0.0746
88	0.00864998	0.346545	0.0352085	0.487186	9.74412	5.74713	0.1145
88	0.00864998	0.346545	0.0352085	0.491707	9.97131	5.8503	0.0128
88	0.00864998	0.346545	0.0352085	0.517537	9.88311	5.93102	0.0752
88	0.00864998	0.346545	0.0352085	0.505051	9.82301	5.93181	0.0823
89	0.00528523	0.436332	0.184859	0.146293	6.64066	1.17821	0.035
89	0.00528523	0.436332	0.184859	0.144071	6.26936	1.10805	0.2873
89	0.00528523	0.436332	0.184859	0.143759	6.32196	1.14945	0.41
89	0.00528523	0.436332	0.184859	0.137553	6.11037	0.998867	0.3757
89	0.00528523	0.436332	0.184859	0.122414	6.22651	0.989491	0.3015
90	0.00596792	0.623646	0.0279713	0.450797	7.72493	4.28758	0.1554
90	0.00596792	0.623646	0.0279713	0.461885	7.77329	4.32661	0.2361
90	0.00596792	0.623646	0.0279713	0.451947	7.50472	4.04781	0.1487
90	0.00596792	0.623646	0.0279713	0.451903	7.81793	4.47698	0.1904
90	0.00596792	0.623646	0.0279713	0.461878	7.8562	4.51256	0.095
91	0.00571581	0.240123	0.0173145	0.477163	6.14438	3.63549	0.2357
91	0.00571581	0.240123	0.0173145	0.486486	5.71671	3.29366	0.1602
91	0.00571581	0.240123	0.0173145	0.462295	5.75504	3.18011	0.0724
91	0.00571581	0.240123	0.0173145	0.460531	6.13075	3.48958	0.1765
91	0.00571581	0.240123	0.0173145	0.448505	5.83871	3.26914	0.2298
92	0.000664148	0.0423664	0.251706	0.042709	2.23548	0.0114738	0.3616
92	0.000664148	0.0423664	0.251706	0.0322781	2.10383	0.0019178	0.338
92	0.000664148	0.0423664	0.251706	0.0348042	2.17932	0.00956681	0.3498
92	0.000664148	0.0423664	0.251706	0.0331457	2.15652	0.00769497	0.4028
92	0.000664148	0.0423664	0.251706	0.033877	2.23145	0.00576602	0.4652
93	0.00505011	0.465218	0.24144	0.108388	5.11192	0.623593	0.2078
93	0.00505011	0.465218	0.24144	0.101079	4.99069	0.583751	0.1559
93	0.00505011	0.465218	0.24144	0.108285	5.23767	0.705403	0.3553
93	0.00505011	0.465218	0.24144	0.114439	5.72174	0.740641	0.2499
93	0.00505011	0.465218	0.24144	0.112686	5.75876	0.727301	0.2492
94	0.00642085	0.0463841	0.237165	0.153698	6.76236	1.45648	0.3857
94	0.00642085	0.0463841	0.237165	0.154422	5.97481	1.22501	0.4013
94	0.00642085	0.0463841	0.237165	0.157913	6.27616	1.33277	0.4716
94	0.00642085	0.0463841	0.237165	0.145764	5.64824	1.1692	0.3645
94	0.00642085	0.0463841	0.237165	0.17082	5.78368	1.3944	0.5074
95	0.00167133	0.206733	0.271596	0.0455556	2.626	0.0404593	0.1867
95	0.00167133	0.206733	0.271596	0.0530387	2.73257	0.0636378	0.367
95	0.00167133	0.206733	0.271596	0.0465241	2.72327	0.0576557	0.3506
95	0.00167133	0.206733	0.271596	0.0452009	2.69621	0.0460891	0.2686
95	0.00167133	0.206733	0.271596	0.0456476	2.7873	0.0423484	0.1628
96	0.00725599	0.0537287	0.0281643	0.480026	6.79423	3.91731	0.2098
96	0.00725599	0.0537287	0.0281643	0.497245	6.99665	4.10334	0.2383
96	0.00725599	0.0537287	0.0281643	0.472427	6.41509	3.64554	0.2103
96	0.00725599	0.0537287	0.0281643	0.49281	6.74487	3.94363	0.3962
96	0.00725599	0.0537287	0.0281643	0.472881	6.8103	3.90884	0.2553
97	3.20603e-05	0.067548	0.198908	0.0326158	1.94976	0	0.3512
97	3.20603e-05	0.067548	0.198908	0.0278146	1.90451	0	0.3783
97	3.20603e-05	0.067548	0.198908	0.0376756	2.05419	0	0.3141
97	3.20603e-05	0.067548	0.198908	0.0285904	1.87476	0	0.1533
97	3.20603e-05	0.067548	0.198908	0.0339905	1.86687	0	0.2853
98	0.00358439	0.354089	0.0691145	0.206095	5.53634	1.57769	0.2254
98	0.00358439	0.354089	0.0691145	0.222796	6.21872	1.99205	0.111
98	0.00358439	0.354089	0.0691145	0.243223	6.39736	2.05437	0.2159
98	0.00358439	0.354089	0.0691145	0.205639	5.94796	1.79167	0.3141
98	0.00358439	0.354089	0.0691145	0.235589	6.32314	2.07884	0.3425
99	0.00820281	0.340594	0.239142	0.154342	7.81922	1.5438	0.3502
99	0.00820281	0.340594	0.239142	0.161419	7.92947	1.81114	0.2777
99	0.00820281	0.340594	0.239142	0.170105	8.7775	2.03846	0.1567
99	0.00820281	0.340594	0.239142	0.162415	8.72712	1.869	0.3301
99	0.00820281	0.340594	0.239142	0.185765	9.08217	2.25756	0.2309
100	0.0027216	0.436848	0.174161	0.0816233	3.8804	0.290357	0.1151
100	0.0027216	0.436848	0.174161	0.0754361	3.64324	0.262835	0.1672
100	0.0027216	0.436848	0.174161	0.079797	3.72272	0.249976	0.3267
100	0.0027216	0.436848	0.174161	0.0853081	3.70406	0.291719	0.2757
100	0.0027216	0.436848	0.174161	0.0937049	3.5322	0.280883	0.2701
101	0.00233337	0.46011	0.150325	0.0747664	3.42668	0.192727	0.4104
101	0.00233337	0.46011	0.150325	0.0942408	3.59514	0.271368	0.1355
101	0.00233337	0.46011	0.150325	0.0911978	3.80836	0.339074	0.1804
101	0.00233337	0.46011	0.150325	0.0833333	3.4494	0.241727	0.1336
101	0.00233337	0.46011	0.150325	0.0992227	3.93746	0.360934	0.3326
102	0.00113778	0.219097	0.18974	0.0470518	2.41003	0.0307255	0.1694
102	0.00113778	0.219097	0.18974	0.0581264	2.58961	0.0442503	0.3789
102	0.00113778	0.219097	0.18974	0.0566245	2.62966	0.0537841	0.5062
102	0.00113778	0.219097	0.18974	0.05213	2.58766	0.0594644	0.0951
102	0.00113778	0.219097	0.18974	0.0533109	2.60603	0.0577834	0.2121
103	0.00811571	0.00196243	0.141609	0.291811	9.17999	3.69731	0.4803
103	0.00811571	0.00196243	0.141609	0.288462	8.0116	3.26761	0.6441
103	0.00811571	0.00196243	0.141609	0.302164	8.78514	3.72065	0.6287
103	0.00811571	0.00196243	0.141609	0.315626	8.34085	3.55792	0.5738
103	0.00811571	0.00196243	0.141609	0.316076	8.47168	3.64442	0.6232
104	0.00598897	0.127764	0.191978	0.156442	6.37423	1.42695	0.4379
104	0.00598897	0.127764	0.191978	0.17293	6.57522	1.52089	0.4127
104	0.00598897	0.127764	0.191978	0.186192	5.93779	1.55033	0.5215
104	0.00598897	0.127764	0.191978	0.177239	7.04407	1.67422	0.4429
104	0.00598897	0.127764	0.191978	0.162311	6.58042	1.33233	0.4381
105	0.00709507	0.391378	0.234385	0.15216	7.16371	1.35016	0.2517
105	0.00709507	0.391378	0.234385	0.164526	7.65748	1.61819	0.243
105	0.00709507	0.391378	0.234385	0.165037	7.76677	1.69439	0.2701
105	0.00709507	0.391378	0.234385	0.167913	7.82473	1.75806	0.4548
105	0.00709507	0.391378	0.234385	0.157043	7.18406	1.52296	0.4784
106	0.00535719	0.294659	0.0848828	0.269666	7.94023	2.90412	0.3905
106	0.00535719	0.294659	0.0848828	0.27448	8.52783	3.15561	0.328
106	0.00535719	0.294659	0.0848828	0.290881	8.26664	3.06712	0.2194
106	0.00535719	0.294659	0.0848828	0.275101	8.12789	2.97188	0.2247
106	0.00535719	0.294659	0.0848828	0.252381	7.65678	2.73306	0.1558
107	0.00266645	0.0557975	0.239573	0.0702648	3.21489	0.178819	0.4998
107	0.00266645	0.0557975	0.239573	0.0660836	3.30501	0.201876	0.6408
107	0.00266645	0.0557975	0.239573	0.0658153	3.33506	0.205441	0.3731
107	0.00266645	0.0557975	0.239573	0.0754537	3.48096	0.205327	0.5211
107	0.00266645	0.0557975	0.239573	0.0861751	3.6184	0.194186	0.2322
108	0.00330803	0.0107453	0.0869827	0.193838	4.63943	1.2386	0.4911
108	0.00330803	0.0107453	0.0869827	0.196289	4.79568	1.33203	0.3166
108	0.00330803	0.0107453	0.0869827	0.212157	5.11859	1.50999	0.4041
108	0.00330803	0.0107453	0.0869827	0.207532	5.0104	1.47115	0.4477
108	0.00330803	0.0107453	0.0869827	0.200477	4.96083	1.42453	0.2554
109	0.00828633	0.718576	0.252522	0.149135	8.56406	1.7105	0.2184
109	0.00828633	0.718576	0.252522	0.149682	7.89398	1.67658	0.1107
109	0.00828633	0.718576	0.252522	0.134941	7.91533	1.51135	0.2877
109	0.00828633	0.718576	0.252522	0.15481	8.25727	1.72733	0.4275
109	0.00828633	0.718576	0.252522	0.159775	8.56752	1.84072	0.32
110	0.00911445	0.580714	0.136642	0.280936	13.1064	5.07841	0.0923
110	0.00911445	0.580714	0.136642	0.288835	13.3737	5.24459	0.1507
110	0.00911445	0.580714	0.136642	0.262951	12.3714	4.5786	0.1332
110	0.00911445	0.580714	0.136642	0.28651	13.6184	5.38502	0.1484
110	0.00911445	0.580714	0.136642	0.274172	13.2851	5.07525	0.1833
111	0.000218971	0.376796	0.0582751	0.0468058	2.10728	0.0210728	0.1876
111	0.000218971	0.376796	0.0582751	0.0429487	2.10692	0.0115342	0.4748
111	0.000218971	0.376796	0.0582751	0.0415045	2.03936	0.00768846	0.2033
111	0.000218971	0.376796	0.0582751	0.040158	2.05481	0.0134805	0.1861
111	0.000218971	0.376796	0.0582751	0.0376412	2.08321	0.0115413	0.4022
112	0.00199173	0.3538	0.135957	0.092137	3.49823	0.31014	0.2479
112	0.00199173	0.3538	0.135957	0.0788177	3.35772	0.219484	0.1983
112	0.00199173	0.3538	0.135957	0.086351	3.65592	0.270312	0.1855
112	0.00199173	0.3538	0.135957	0.0861244	3.48504	0.261282	0.4522
112	0.00199173	0.3538	0.135957	0.0838615	3.37459	0.202129	0.3737
113	0.000738192	0.483972	0.155552	0.0495677	2.407	0.0230703	0.103
113	0.000738192	0.483972	0.155552	0.0394897	2.32375	0.0134321	0.1021
113	0.000738192	0.483972	0.155552	0.0472303	2.39181	0.0192422	0.0916
113	0.000738192	0.483972	0.155552	0.0443262	2.40499	0.0172745	0.5235
113	0.000738192	0.483972	0.155552	0.0413512	2.38232	0.0230362	0.4195
114	0.00366335	0.24954	0.245892	0.085151	4.29603	0.359927	0.279
114	0.00366335	0.24954	0.245892	0.0936314	4.35273	0.371178	0.4128
114	0.00366335	0.24954	0.245892	0.0989201	4.18435	0.389822	0.4627
114	0.00366335	0.24954	0.245892	0.0886784	4.20003	0.318795	0.2148
114	0.00366335	0.24954	0.245892	0.0825068	3.92391	0.252224	0.2152
115	0.00795991	0.696607	0.0965458	0.310937	11.0701	4.62648	0.1244
115	0.00795991	0.696607	0.0965458	0.303987	11.7463	5.00297	0.0884
115	0.00795991	0.696607	0.0965458	0.313973	11.5116	4.82141	0.0655
115	0.00795991	0.696607	0.0965458	0.300498	11.6446	4.91492	0.1074
115	0.00795991	0.696607	0.0965458	0.294385	11.9263	4.90494	0.244
116	0.00320603	0.258084	0.0699316	0.224332	5.6076	1.77193	0.3424
116	0.00320603	0.258084	0.0699316	0.214202	5.47771	1.59142	0.2992
116	0.00320603	0.258084	0.0699316	0.232899	5.53668	1.66964	0.1506
116	0.00320603	0.258084	0.0699316	0.221053	5.57647	1.67832	0.1946
116	0.00320603	0.258084	0.0699316	0.213864	5.65842	1.64388	0.112
117	0.0037521	0.646635	0.189174	0.0971813	4.30215	0.422533	0.1983
117	0.0037521	0.646635	0.189174	0.102259	4.91526	0.520733	0.0798
117	0.0037521	0.646635	0.189174	0.104133	4.76768	0.544493	0.1757
117	0.0037521	0.646635	0.189174	0.107831	4.47094	0.443049	0.2195
117	0.0037521	0.646635	0.189174	0.104519	4.892	0.558702	0.2252
118	0.00878702	0.373405	0.0522729	0.441944	11.8566	6.4758	0.0623
118	0.00878702	0.373405	0.0522729	0.447778	11.696	6.56416	0.0825
118	0.00878702	0.373405	0.0522729	0.451741	11.4395	6.31397	0.0137
118	0.00878702	0.373405	0.0522729	0.443492	11.9354	6.62653	0.0577
118	0.00878702	0.373405	0.0522729	0.433898	11.1777	6.05104	0.1192
119	0.00544174	0.548207	0.139634	0.164527	6.94717	1.69645	0.212
119	0.00544174	0.548207	0.139634	0.182462	7.82026	1.86681	0.2824
119	0.00544174	0.548207	0.139634	0.194084	7.42707	1.85146	0.1297
119	0.00544174	0.548207	0.139634	0.17952	7.23587	1.74261	0.1702
119	0.00544174	0.548207	0.139634	0.190722	8.01667	1.96527	0.1227
120	0.00284707	0.481534	0.25876	0.0734032	3.61801	0.22756	0.0771
120	0.00284707	0.481534	0.25876	0.0644706	3.57191	0.153796	0.224
120	0.00284707	0.481534	0.25876	0.0670127	3.5142	0.149867	0.3122
120	0.00284707	0.481534	0.25876	0.0617404	3.36696	0.180648	0.0374
120	0.00284707	0.481534	0.25876	0.0512445	3.30752	0.105949	0.2252
121	0.00545973	0.124707	0.155207	0.201386	6.70626	1.79708	0.3388
121	0.00545973	0.124707	0.155207	0.198471	6.70603	1.85199	0.5144
121	0.00545973	0.124707	0.155207	0.182357	6.891	1.79365	0.3227
121	0.00545973	0.124707	0.155207	0.189042	6.07755	1.62736	0.3071
121	0.00545973	0.124707	0.155207	0.207554	6.51722	1.75293	0.2891
122	0.000874903	0.199633	0.11351	0.0543039	2.49727	0.0632463	0.4715
122	0.000874903	0.199633	0.11351	0.0578035	2.47999	0.0654148	0.2976
122	0.000874903	0.199633	0.11351	0.0543909	2.57693	0.0635092	0.1221
122	0.000874903	0.199633	0.11351	0.058225	2.51775	0.0767607	0.21
122	0.000874903	0.199633	0.11351	0.0555238	2.57686	0.0691776	0.3166
123	0.00831521	0.585523	0.0747872	0.367877	12.26	6.00108	0.2086
123	0.00831521	0.585523	0.0747872	0.374266	12.2254	5.9347	0.0578
123	0.00831521	0.585523	0.0747872	0.38785	12.5533	6.2017	0.0683
123	0.00831521	0.585523	0.0747872	0.386228	12.5696	6.20512	0.1569
123	0.00831521	0.585523	0.0747872	0.392045	12.8723	6.3554	0.1937
124	0.00453138	0.143705	0.0640034	0.310184	6.96711	2.92287	0.3146
124	0.00453138	0.143705	0.0640034	0.296948	7.08485	2.90882	0.0997
124	0.00453138	0.143705	0.0640034	0.295784	6.72778	2.65191	0.3564
124	0.00453138	0.143705	0.0640034	0.289349	6.72896	2.6349	0.286
124	0.00453138	0.143705	0.0640034	0.287456	6.61998	2.48947	0.0871
125	0.00883007	0.303349	0.142401	0.272549	11.4968	4.30794	0.2513
125	0.00883007	0.303349	0.142401	0.289641	11.9236	4.50521	0.3793
125	0.00883007	0.303349	0.142401	0.27381	12.5151	4.52982	0.2957
125	0.00883007	0.303349	0.142401	0.289289	11.1427	4.2509	0.3498
125	0.00883007	0.303349	0.142401	0.290057	11.825	4.52544	0.3741
126	0.00912929	0.624697	0.261882	0.16479	9.84164	2.10577	0.2252
126	0.00912929	0.624697	0.261882	0.154626	9.63108	2.07409	0.2049
126	0.00912929	0.624697	0.261882	0.170014	9.24742	2.0201	0.2016
126	0.00912929	0.624697	0.261882	0.169244	8.98036	1.93916	0.1334
126	0.00912929	0.624697	0.261882	0.147904	9.42023	2.10579	0.2498
127	0.00721284	0.0732685	0.158215	0.256761	7.74561	2.76601	0.2571
127	0.00721284	0.0732685	0.158215	0.248842	7.96752	2.61233	0.5924
127	0.00721284	0.0732685	0.158215	0.2414	8.24798	2.74997	0.7147
127	0.00721284	0.0732685	0.158215	0.242051	8.52008	2.77762	0.275
127	0.00721284	0.0732685	0.158215	0.228784	8.33907	2.72487	0.4182
128	0.00551576	0.20205	0.275782	0.131659	5.30083	0.912012	0.3075
128	0.00551576	0.20205	0.275782	0.114547	5.87377	0.800707	0.3508
128	0.00551576	0.20205	0.275782	0.121024	5.20699	0.728748	0.489
128	0.00551576	0.20205	0.275782	0.11756	5.43806	0.714574	0.181
128	0.00551576	0.20205	0.275782	0.112233	5.06307	0.634562	0.3005
129	0.00890723	0.641716	0.0104875	0.494788	5.42215	3.21646	0.1316
129	0.00890723	0.641716	0.0104875	0.499807	5.0698	3.00468	0.0311
129	0.00890723	0.641716	0.0104875	0.497738	5.28104	3.16939	0.0931
129	0.00890723	0.641716	0.0104875	0.51059	5.18483	3.18387	0.1517
129	0.00890723	0.641716	0.0104875	0.516508	5.40363	3.33822	0.1541
130	0.000789755	0.699747	0.0432928	0.0829215	2.78449	0.207111	0.0528
130	0.000789755	0.699747	0.0432928	0.0799347	2.84653	0.187599	0.3643
130	0.000789755	0.699747	0.0432928	0.0819037	2.73425	0.172811	0.1565
130	0.000789755	0.699747	0.0432928	0.0898567	2.85566	0.206178	0.2939
130	0.000789755	0.699747	0.0432928	0.0788876	2.72344	0.201381	0.5759
131	0.00602814	0.219841	0.132348	0.227005	7.93797	2.424	0.3248
131	0.00602814	0.219841	0.132348	0.218254	8.15926	2.4447	0.4283
131	0.00602814	0.219841	0.132348	0.243932	8.17691	2.71606	0.3082
131	0.00602814	0.219841	0.132348	0.222922	7.66745	2.33332	0.4825
131	0.00602814	0.219841	0.132348	0.208136	7.66325	2.19143	0.3368
132	0.000487656	0.131046	0.0524855	0.0532297	2.30756	0.0441179	0.2754
132	0.000487656	0.131046	0.0524855	0.0621302	2.39672	0.0957158	0.2146
132	0.000487656	0.131046	0.0524855	0.0627284	2.38273	0.0940048	0.2263
132	0.000487656	0.131046	0.0524855	0.0631902	2.3136	0.0750043	0.202
132	0.000487656	0.131046	0.0524855	0.0540701	2.40825	0.0672159	0.4574
133	0.00930415	0.293644	0.146954	0.266807	11.9281	4.24415	0.3062
133	0.00930415	0.293644	0.146954	0.285714	12.8785	4.88972	0.2686
133	0.00930415	0.293644	0.146954	0.278185	12.1317	4.4613	0.2831
133	0.00930415	0.293644	0.146954	0.277878	12.19	4.58012	0.2216
133	0.00930415	0.293644	0.146954	0.285016	12.815	4.79602	0.1129
134	0.00385505	0.365755	0.14791	0.145076	5.59181	0.998947	0.3704
134	0.00385505	0.365755	0.14791	0.140483	5.55128	0.940927	0.1511
134	0.00385505	0.365755	0.14791	0.136651	5.2017	0.906065	0.2818
134	0.00385505	0.365755	0.14791	0.128728	5.25881	0.868146	0.2452
134	0.00385505	0.365755	0.14791	0.129389	5.17122	0.828165	0.3887
135	0.00485377	0.208139	0.111817	0.211296	6.62872	1.86535	0.4205
135	0.00485377	0.208139	0.111817	0.220091	6.74741	2.05532	0.4483
135	0.00485377	0.208139	0.111817	0.209947	6.42981	1.89553	0.2821
135	0.00485377	0.208139	0.111817	0.211413	6.7219	1.92874	0.3282
135	0.00485377	0.208139	0.111817	0.20621	6.97728	1.95864	0.4606
136	0.00066266	0.456976	0.178601	0.0388715	2.27438	0.0229735	0.3979
136	0.00066266	0.456976	0.178601	0.0421119	2.12635	0.0134215	0.125
136	0.00066266	0.456976	0.178601	0.0402516	2.16009	0.0154154	0.1417
136	0.00066266	0.456976	0.178601	0.0492492	2.28302	0.019266	0.3837
136	0.00066266	0.456976	0.178601	0.0478208	2.32594	0.00963521	0.5311
137	0.00255046	0.516414	0.221486	0.0607248	3.31499	0.115037	0.0857
137	0.00255046	0.516414	0.221486	0.0651544	3.37879	0.163273	0.2329
137	0.00255046	0.516414	0.221486	0.0809877	3.3003	0.189408	0.2681
137	0.00255046	0.516414	0.221486	0.0828235	3.52661	0.228328	0.4006
137	0.00255046	0.516414	0.221486	0.0664043	3.34142	0.125183	0.3115
138	0.00368039	0.263784	0.1629	0.123293	4.96397	0.730221	0.4515
138	0.00368039	0.263784	0.1629	0.116035	4.83391	0.676286	0.1486
138	0.00368039	0.263784	0.1629	0.117194	4.40448	0.593689	0.504
138	0.00368039	0.263784	0.1629	0.125097	5.19481	0.81457	0.2942
138	0.00368039	0.263784	0.1629	0.120797	4.67414	0.677384	0.2529
139	0.00254981	0.189639	0.225871	0.0723192	3.31431	0.140747	0.3042
139	0.00254981	0.189639	0.225871	0.0637532	3.10385	0.138034	0.0993
139	0.00254981	0.189639	0.225871	0.0732907	3.33903	0.170986	0.4499
139	0.00254981	0.189639	0.225871	0.0678325	3.07458	0.115658	0.4771
139	0.00254981	0.189639	0.225871	0.0705415	3.25991	0.168848	0.405
140	0.00451948	0.684572	0.0447059	0.357099	7.89084	3.65139	0.0269
140	0.00451948	0.684572	0.0447059	0.33082	7.80406	3.51865	0.0863
140	0.00451948	0.684572	0.0447059	0.352363	7.72151	3.59965	0.2132
140	0.00451948	0.684572	0.0447059	0.354072	7.48544	3.49946	0.1961
140	0.00451948	0.684572	0.0447059	0.34892	7.61112	3.53305	0.1607
141	0.00426515	0.329997	0.0994485	0.235569	7.04033	2.16181	0.3585
141	0.00426515	0.329997	0.0994485	0.198709	6.68918	1.85939	0.4457
141	0.00426515	0.329997	0.0994485	0.228843	6.64366	2.04007	0.1574
141	0.00426515	0.329997	0.0994485	0.212912	6.75515	1.93114	0.3608
141	0.00426515	0.329997	0.0994485	0.210996	6.35912	1.87247	0.2425
142	0.00837899	0.724098	0.217656	0.185961	9.84205	2.37885	0.1758
142	0.00837899	0.724098	0.217656	0.183124	9.80762	2.48224	0.1808
142	0.00837899	0.724098	0.217656	0.174358	9.30962	2.25571	0.3912
142	0.00837899	0.724098	0.217656	0.168645	9.34705	2.13482	0.1775
142	0.00837899	0.724098	0.217656	0.1904	9.85649	2.48438	0.1099
143	0.00700842	0.454116	0.0254781	0.508038	7.86694	4.69665	0.2165
143	0.00700842	0.454116	0.0254781	0.511331	8.0878	4.80399	0.0833
143	0.00700842	0.454116	0.0254781	0.500298	7.74781	4.59635	0.1226
143	0.00700842	0.454116	0.0254781	0.474636	7.91691	4.66491	0.2362
