Sim	T1	k	Ratio_2014	Antigen_2016	MF_2016
96	0.00739798	0.0959398	0.373099	22.1847	12.7236
96	0.00739798	0.0959398	0.365763	22.5555	13.2134
96	0.00739798	0.0959398	0.363719	21.589	12.2775
97	0.00442348	0.0735343	0.272707	13.4792	6.17503
97	0.00442348	0.0735343	0.269553	13.1174	6.08585
97	0.00442348	0.0735343	0.274419	13.7733	6.44769
97	0.00442348	0.0735343	0.279599	13.5872	6.46851
97	0.00442348	0.0735343	0.270696	13.4991	6.24548
98	0.000178292	0.0180335	0.0447671	2.20447	0.0184939
98	0.000178292	0.0180335	0.0266089	1.9921	0.0110775
98	0.000178292	0.0180335	0.0364833	2.17339	0.0110605
98	0.000178292	0.0180335	0.0466077	2.24198	0.0349734
98	0.000178292	0.0180335	0.0571081	2.2155	0.0295154
99	0.00863465	0.0796766	0.486089	23.9537	15.9526
99	0.00863465	0.0796766	0.466307	23.834	15.6663
99	0.00863465	0.0796766	0.469546	24.0452	15.7982
99	0.00863465	0.0796766	0.453612	23.5424	15.5615
99	0.00863465	0.0796766	0.485303	24.142	16.1822
100	0.00266767	0.0536042	0.218547	8.68393	3.25232
100	0.00266767	0.0536042	0.253936	9.3519	3.79777
100	0.00266767	0.0536042	0.22906	8.98673	3.54516
100	0.00266767	0.0536042	0.212026	8.39002	3.11645
100	0.00266767	0.0536042	0.241969	9.21121	3.71544
101	0.0024072	0.0404113	0.29128	8.86536	4.2353
101	0.0024072	0.0404113	0.275238	8.6821	4.04329
101	0.0024072	0.0404113	0.276094	8.63657	4.03397
101	0.0024072	0.0404113	0.31325	9.44761	4.67108
101	0.0024072	0.0404113	0.292401	9.16007	4.47596
102	0.00254	0.0759228	0.126085	6.4673	1.23379
102	0.00254	0.0759228	0.129768	6.61873	1.23281
102	0.00254	0.0759228	0.159027	7.59914	1.80658
102	0.00254	0.0759228	0.140656	7.15249	1.55682
102	0.00254	0.0759228	0.144138	6.84559	1.39282
103	0.00808104	0.0205419	0.688117	11.4607	8.58813
103	0.00808104	0.0205419	0.681774	11.1982	8.32827
103	0.00808104	0.0205419	0.697039	11.3356	8.63895
103	0.00808104	0.0205419	0.705962	11.2694	8.53278
103	0.00808104	0.0205419	0.709989	11.4962	8.73447
104	0.00580701	0.0483021	0.497961	16.5484	10.9616
104	0.00580701	0.0483021	0.521974	16.8897	11.3626
104	0.00580701	0.0483021	0.489498	16.5641	10.952
104	0.00580701	0.0483021	0.524443	17.1205	11.5691
104	0.00580701	0.0483021	0.495661	16.7116	11.2198
105	0.00669942	0.0516886	0.526582	18.6982	12.9184
105	0.00669942	0.0516886	0.533353	18.2584	12.4935
105	0.00669942	0.0516886	0.529052	18.4785	12.5663
105	0.00669942	0.0516886	0.528444	18.2809	12.4162
105	0.00669942	0.0516886	0.532048	18.2877	12.5099
106	0.000296537	0.0460886	0.0417381	2.33111	0.0221133
106	0.000296537	0.0460886	0.0413174	2.13576	0.00919794
106	0.000296537	0.0460886	0.0484813	2.31404	0.031471
106	0.000296537	0.0460886	0.0441956	2.25966	0.0110949
106	0.000296537	0.0460886	0.0396601	2.36314	0.00928178
107	0.00934666	0.0135951	0.713388	8.7642	6.70454
107	0.00934666	0.0135951	0.703247	8.54142	6.5205
107	0.00934666	0.0135951	0.728268	8.72065	6.60935
107	0.00934666	0.0135951	0.721874	8.72891	6.7407
107	0.00934666	0.0135951	0.712219	8.76309	6.74311
108	0.00345298	0.0179837	0.580561	8.59448	5.95995
108	0.00345298	0.0179837	0.591311	8.7245	6.12226
108	0.00345298	0.0179837	0.559399	8.38523	5.69486
108	0.00345298	0.0179837	0.565264	8.4428	5.77326
108	0.00345298	0.0179837	0.569569	8.31319	5.71002
109	0.0090435	0.0492249	0.613245	20.4045	14.97
109	0.0090435	0.0492249	0.601814	20.1477	14.677
109	0.0090435	0.0492249	0.608557	20.3864	14.9443
109	0.0090435	0.0492249	0.602477	19.9178	14.3484
109	0.0090435	0.0492249	0.612368	20.0277	14.3985
110	0.000343073	0.0611936	0.0385723	2.35633	0.00923327
110	0.000343073	0.0611936	0.0379819	2.38416	0.00923378
110	0.000343073	0.0611936	0.0390898	2.28529	0.0110579
110	0.000343073	0.0611936	0.0312316	2.24146	0.00554816
110	0.000343073	0.0611936	0.0452204	2.33379	0.0129347
111	0.00554035	0.0521797	0.469841	16.8078	10.9529
111	0.00554035	0.0521797	0.477716	16.6898	10.7659
111	0.00554035	0.0521797	0.478881	16.7011	10.8536
111	0.00554035	0.0521797	0.451057	16.4857	10.5179
111	0.00554035	0.0521797	0.482074	17.2478	11.3334
112	3.95069e-05	0.0423756	0.0392749	2.13061	0
112	3.95069e-05	0.0423756	0.0306709	1.98567	0
112	3.95069e-05	0.0423756	0.0360076	1.93966	0
112	3.95069e-05	0.0423756	0.0311927	2.02701	0
112	3.95069e-05	0.0423756	0.0270793	1.8815	0.00368922
113	0.00664734	0.0745172	0.414799	19.8878	12.2173
113	0.00664734	0.0745172	0.419448	20.1824	12.4103
113	0.00664734	0.0745172	0.413868	19.837	12.1541
113	0.00664734	0.0745172	0.391705	19.5875	11.9263
113	0.00664734	0.0745172	0.400911	19.5342	11.6849
114	0.00814103	0.070621	0.494059	22.6773	15.1527
114	0.00814103	0.070621	0.496054	22.2387	14.756
114	0.00814103	0.070621	0.507397	22.4868	15.1759
114	0.00814103	0.070621	0.47699	22.1625	14.6033
114	0.00814103	0.070621	0.471419	21.534	14.2441
115	0.00783038	0.012207	0.699563	7.71443	5.79366
115	0.00783038	0.012207	0.677494	7.6253	5.67716
115	0.00783038	0.012207	0.690162	7.94578	5.94126
115	0.00783038	0.012207	0.696256	8.00927	5.97682
115	0.00783038	0.012207	0.687988	7.84451	5.82161
116	0.000163836	0.0569136	0.0313064	2.11761	0.00185268
116	0.000163836	0.0569136	0.0332362	2.18362	0
116	0.000163836	0.0569136	0.026862	2.01916	0.00184904
116	0.000163836	0.0569136	0.0370138	1.98293	0
116	0.000163836	0.0569136	0.0290587	2.06168	0.00369147
117	0.00650269	0.0865874	0.343895	18.7346	10.3003
117	0.00650269	0.0865874	0.352621	19.1398	10.5745
117	0.00650269	0.0865874	0.326962	18.8395	10.3077
117	0.00650269	0.0865874	0.34787	19.1007	10.5327
117	0.00650269	0.0865874	0.360701	19.7535	11.139
118	0.00656364	0.0146353	0.665398	8.54108	6.40396
118	0.00656364	0.0146353	0.677605	8.66339	6.40065
118	0.00656364	0.0146353	0.680841	8.78953	6.54575
118	0.00656364	0.0146353	0.669705	8.615	6.37458
118	0.00656364	0.0146353	0.671226	8.64179	6.4375
119	0.00061861	0.0507056	0.0566327	2.88699	0.101525
119	0.00061861	0.0507056	0.0562771	2.69475	0.0684323
119	0.00061861	0.0507056	0.0648536	2.79377	0.0941098
119	0.00061861	0.0507056	0.0514139	2.78614	0.0720075
119	0.00061861	0.0507056	0.0583864	2.73669	0.082986
120	0.00187039	0.0905243	0.0777286	4.39678	0.309062
120	0.00187039	0.0905243	0.0838983	4.28991	0.288211
120	0.00187039	0.0905243	0.0906286	4.76103	0.424632
120	0.00187039	0.0905243	0.0873506	4.57246	0.376425
120	0.00187039	0.0905243	0.0850811	4.58062	0.36645
121	0.00206269	0.0411318	0.251668	8.14839	3.40915
121	0.00206269	0.0411318	0.248544	7.78155	3.37711
121	0.00206269	0.0411318	0.234425	8.07121	3.43695
121	0.00206269	0.0411318	0.23712	7.67952	3.03153
121	0.00206269	0.0411318	0.272755	8.43833	3.73351
122	0.00413688	0.0471749	0.439418	14.272	8.82043
122	0.00413688	0.0471749	0.42112	13.7201	8.17864
122	0.00413688	0.0471749	0.411543	13.8831	8.31475
122	0.00413688	0.0471749	0.443329	14.3099	8.76828
122	0.00413688	0.0471749	0.443136	14.2205	8.81662
123	0.00135427	0.0344021	0.176447	5.38514	1.55312
123	0.00135427	0.0344021	0.15276	5.09883	1.29738
123	0.00135427	0.0344021	0.163352	4.91373	1.27461
123	0.00135427	0.0344021	0.186468	5.4662	1.6454
123	0.00135427	0.0344021	0.191596	5.7447	1.83357
124	0.00950936	0.0174357	0.720948	10.4985	8.03464
124	0.00950936	0.0174357	0.717615	10.5284	8.02283
124	0.00950936	0.0174357	0.721433	10.5438	8.05858
124	0.00950936	0.0174357	0.709065	10.4886	8.04634
124	0.00950936	0.0174357	0.71576	10.4794	8.01586
125	0.000412033	0.0370875	0.0522766	2.46268	0.0588982
125	0.000412033	0.0370875	0.0537751	2.48345	0.0571544
125	0.000412033	0.0370875	0.0521246	2.50778	0.0611202
125	0.000412033	0.0370875	0.0560177	2.49875	0.049975
125	0.000412033	0.0370875	0.0512115	2.56173	0.0554088
126	0.00275158	0.0270909	0.436716	9.42093	5.92025
126	0.00275158	0.0270909	0.437814	9.31042	5.79866
126	0.00275158	0.0270909	0.43544	9.40789	5.77311
126	0.00275158	0.0270909	0.456019	9.44376	5.94484
126	0.00275158	0.0270909	0.428571	9.11264	5.58027
127	0.00991147	0.0318021	0.674911	15.9754	12.0236
127	0.00991147	0.0318021	0.694506	16.0765	12.1267
127	0.00991147	0.0318021	0.678057	16.1684	12.0735
127	0.00991147	0.0318021	0.691562	16.2609	12.2688
127	0.00991147	0.0318021	0.684053	15.724	11.9137
128	0.00468108	0.0747512	0.302355	14.7074	7.2558
128	0.00468108	0.0747512	0.313595	15.2786	7.90785
128	0.00468108	0.0747512	0.272112	14.1048	6.73449
128	0.00468108	0.0747512	0.295228	14.476	7.18905
128	0.00468108	0.0747512	0.313464	15.3079	7.81343
129	0.00687634	0.0462726	0.571933	18.0135	12.5948
129	0.00687634	0.0462726	0.555775	17.5049	12.2518
129	0.00687634	0.0462726	0.569686	17.8783	12.4516
129	0.00687634	0.0462726	0.539819	17.5624	12.1436
129	0.00687634	0.0462726	0.554676	18.0665	12.6023
130	0.000761114	0.078094	0.0531476	2.75184	0.035067
130	0.000761114	0.078094	0.05334	2.91336	0.0407982
130	0.000761114	0.078094	0.0556128	2.82767	0.0533176
130	0.000761114	0.078094	0.0599054	2.77055	0.0572199
130	0.000761114	0.078094	0.0570506	2.671	0.0479599
131	0.000552711	0.0215574	0.0829016	3.03444	0.306397
131	0.000552711	0.0215574	0.123696	3.42609	0.582139
131	0.000552711	0.0215574	0.0786816	3.01952	0.28573
131	0.000552711	0.0215574	0.0923469	3.19494	0.329432
131	0.000552711	0.0215574	0.0831545	2.9121	0.293797
132	0.0023854	0.0797705	0.134323	6.61858	1.24329
132	0.0023854	0.0797705	0.121361	6.08575	0.892626
132	0.0023854	0.0797705	0.118036	6.07994	0.947788
132	0.0023854	0.0797705	0.109241	5.8389	0.862356
132	0.0023854	0.0797705	0.158283	7.45174	1.58493
133	0.00256938	0.0715371	0.164762	7.69344	1.90859
133	0.00256938	0.0715371	0.152738	7.57789	1.82972
133	0.00256938	0.0715371	0.171618	7.58129	1.95753
133	0.00256938	0.0715371	0.149463	7.17111	1.63937
133	0.00256938	0.0715371	0.156614	7.19697	1.70916
134	0.00987297	0.0569451	0.603694	22.171	15.9814
134	0.00987297	0.0569451	0.601284	22.4649	16.2841
134	0.00987297	0.0569451	0.593187	22.327	16.1593
134	0.00987297	0.0569451	0.583897	22.1228	15.833
134	0.00987297	0.0569451	0.593776	22.1468	15.8557
135	0.00904518	0.0166747	0.716938	10.0996	7.79653
135	0.00904518	0.0166747	0.713494	10.2748	7.74814
135	0.00904518	0.0166747	0.712186	10.2202	7.81499
135	0.00904518	0.0166747	0.714695	10.1552	7.66576
135	0.00904518	0.0166747	0.70506	9.77434	7.43278
136	0.00137772	0.0839558	0.0673033	3.45452	0.14594
136	0.00137772	0.0839558	0.0639746	3.58037	0.158309
136	0.00137772	0.0839558	0.0777778	4.01837	0.263711
136	0.00137772	0.0839558	0.0699398	3.5526	0.178828
136	0.00137772	0.0839558	0.0751718	3.83906	0.186237
137	0.00394628	0.0760002	0.238072	12.1237	4.9551
137	0.00394628	0.0760002	0.215465	11.1374	4.17051
137	0.00394628	0.0760002	0.228557	11.6686	4.56976
137	0.00394628	0.0760002	0.237412	12.0379	4.99204
137	0.00394628	0.0760002	0.204869	10.8431	4.03917
138	0.0029366	0.0427723	0.323052	10.3708	5.35836
138	0.0029366	0.0427723	0.354947	10.6696	5.86821
138	0.0029366	0.0427723	0.317045	10.1613	5.37863
138	0.0029366	0.0427723	0.323238	10.1195	5.28101
138	0.0029366	0.0427723	0.330371	10.7633	5.73377
139	0.00477517	0.0785535	0.262946	13.6486	6.02314
139	0.00477517	0.0785535	0.262775	13.5314	6.08644
139	0.00477517	0.0785535	0.252137	13.6324	6.18881
139	0.00477517	0.0785535	0.292652	14.8403	7.12217
139	0.00477517	0.0785535	0.290815	14.8934	7.16619
140	0.00891622	0.0950749	0.414182	25.2176	16.0202
140	0.00891622	0.0950749	0.394555	23.9722	14.6277
140	0.00891622	0.0950749	0.412019	24.4441	15.1519
140	0.00891622	0.0950749	0.423959	24.6498	15.5388
140	0.00891622	0.0950749	0.435247	25.7023	16.4619
141	0.000292232	0.0469967	0.0394118	2.31221	0.0185422
141	0.000292232	0.0469967	0.0476712	2.50517	0.0258646
141	0.000292232	0.0469967	0.0420507	2.38986	0.0257965
141	0.000292232	0.0469967	0.0371243	2.23032	0.0165618
141	0.000292232	0.0469967	0.0380117	2.26336	0.0128809
142	0.00597455	0.0123794	0.677032	7.73204	5.76905
142	0.00597455	0.0123794	0.669413	7.73785	5.76361
142	0.00597455	0.0123794	0.659563	7.74636	5.64193
142	0.00597455	0.0123794	0.64695	7.54588	5.52562
142	0.00597455	0.0123794	0.665001	7.67681	5.5954
143	0.00969251	0.0899171	0.477123	26.0787	17.216
143	0.00969251	0.0899171	0.47504	26.3066	17.644
143	0.00969251	0.0899171	0.462592	25.8508	17.064
143	0.00969251	0.0899171	0.467394	26.1521	17.083
143	0.00969251	0.0899171	0.475939	26.0605	17.1403
144	0.00282722	0.0887537	0.123	6.67134	1.06918
144	0.00282722	0.0887537	0.147112	7.85492	1.72137
144	0.00282722	0.0887537	0.128991	7.19896	1.39126
144	0.00282722	0.0887537	0.155247	7.7629	1.68718
144	0.00282722	0.0887537	0.122309	7.01546	1.35198
145	0.00594033	0.0975357	0.24217	15.8264	6.99796
145	0.00594033	0.0975357	0.274521	16.5989	7.68363
145	0.00594033	0.0975357	0.31303	18.6345	9.52575
145	0.00594033	0.0975357	0.262988	15.9732	7.17453
145	0.00594033	0.0975357	0.27907	17.0093	8.01155
146	0.000642063	0.0586224	0.0506667	2.7007	0.0573437
146	0.000642063	0.0586224	0.0511027	2.61143	0.0423277
146	0.000642063	0.0586224	0.0527719	2.72771	0.0611927
146	0.000642063	0.0586224	0.0597322	2.95275	0.0738648
146	0.000642063	0.0586224	0.0605739	2.75998	0.0535381
147	0.00547767	0.0201588	0.644848	10.5209	7.70648
147	0.00547767	0.0201588	0.640017	10.2846	7.45712
147	0.00547767	0.0201588	0.646058	10.3126	7.54741
147	0.00547767	0.0201588	0.645148	10.4549	7.59164
147	0.00547767	0.0201588	0.642384	10.3443	7.47608
148	0.00756943	0.0446084	0.585503	17.7164	12.5987
148	0.00756943	0.0446084	0.590269	18.2001	13.1705
148	0.00756943	0.0446084	0.604545	18.2279	13.1653
148	0.00756943	0.0446084	0.590047	18.1008	12.8941
148	0.00756943	0.0446084	0.580388	18.058	12.8539
149	0.0095128	0.0712317	0.541671	24.6817	17.0538
149	0.0095128	0.0712317	0.523155	24.1706	16.7665
149	0.0095128	0.0712317	0.531671	24.2632	16.9087
149	0.0095128	0.0712317	0.538045	24.0281	16.7531
149	0.0095128	0.0712317	0.530569	24.2116	16.7248
150	0.00119394	0.0794162	0.059082	3.23576	0.116421
150	0.00119394	0.0794162	0.0661696	3.34362	0.1367
150	0.00119394	0.0794162	0.0567506	3.55013	0.150006
150	0.00119394	0.0794162	0.0653474	3.45857	0.145644
150	0.00119394	0.0794162	0.0611477	3.3268	0.123968
151	0.00793618	0.0270308	0.673141	13.262	9.94189
151	0.00793618	0.0270308	0.680802	13.8116	10.1781
151	0.00793618	0.0270308	0.681676	13.6583	10.2428
151	0.00793618	0.0270308	0.678696	13.604	10.0178
151	0.00793618	0.0270308	0.665993	13.4104	10.0389
152	0.00190997	0.0186334	0.411434	7.02876	4.23015
152	0.00190997	0.0186334	0.392315	6.92916	4.12204
152	0.00190997	0.0186334	0.394667	6.9244	4.10007
152	0.00190997	0.0186334	0.407654	7.08002	4.26941
152	0.00190997	0.0186334	0.420213	7.01388	4.26747
153	0.00271748	0.0877675	0.134289	6.55372	1.18118
153	0.00271748	0.0877675	0.157205	8.20117	1.81305
153	0.00271748	0.0877675	0.125814	6.46202	1.10295
153	0.00271748	0.0877675	0.144185	7.22085	1.45339
153	0.00271748	0.0877675	0.13645	7.35778	1.41944
154	0.00592443	0.0968238	0.279308	17.1802	8.17278
154	0.00592443	0.0968238	0.273684	16.3843	7.59941
154	0.00592443	0.0968238	0.266168	16.7733	7.85147
154	0.00592443	0.0968238	0.25539	16.1601	7.36076
154	0.00592443	0.0968238	0.31141	18.4875	9.31566
155	0.00272994	0.0622126	0.205577	8.79271	2.90318
155	0.00272994	0.0622126	0.203053	8.5262	2.84084
155	0.00272994	0.0622126	0.211963	9.19749	3.15596
155	0.00272994	0.0622126	0.197735	8.63793	2.89597
155	0.00272994	0.0622126	0.191217	8.61735	2.78932
156	0.00436735	0.0831334	0.235706	12.7266	5.1763
156	0.00436735	0.0831334	0.26946	13.9342	6.19198
156	0.00436735	0.0831334	0.251064	13.9553	6.12083
156	0.00436735	0.0831334	0.271314	13.8366	6.149
156	0.00436735	0.0831334	0.260898	13.908	6.1998
157	0.00808996	0.0193143	0.693439	11.0192	8.38002
157	0.00808996	0.0193143	0.703623	10.9704	8.37572
157	0.00808996	0.0193143	0.693949	10.8691	8.11772
157	0.00808996	0.0193143	0.705443	10.9784	8.30222
157	0.00808996	0.0193143	0.691096	10.9648	8.28278
158	0.00692394	0.056352	0.500999	18.9111	12.5162
158	0.00692394	0.056352	0.506324	19.233	12.9239
158	0.00692394	0.056352	0.512653	19.2885	13.0183
158	0.00692394	0.056352	0.498923	18.5922	12.3905
158	0.00692394	0.056352	0.491973	18.7037	12.53
159	0.00580649	0.0213098	0.661424	10.7558	7.9229
159	0.00580649	0.0213098	0.67146	11.0326	8.14397
159	0.00580649	0.0213098	0.668861	10.7833	7.95534
159	0.00580649	0.0213098	0.669092	11.0077	8.09071
159	0.00580649	0.0213098	0.660377	10.8875	7.939
160	0.000182847	0.0885161	0.0292014	2.15963	0.00185058
160	0.000182847	0.0885161	0.0318287	2.21205	0
160	0.000182847	0.0885161	0.0241838	2.1197	0.00185288
160	0.000182847	0.0885161	0.0301205	2.07064	0.00368114
160	0.000182847	0.0885161	0.043206	2.01998	0.00553925
161	0.00732465	0.0376251	0.62694	16.1815	11.7316
161	0.00732465	0.0376251	0.614869	16.2374	11.8371
161	0.00732465	0.0376251	0.631416	16.4393	12.0272
161	0.00732465	0.0376251	0.634464	16.0942	11.7583
161	0.00732465	0.0376251	0.613362	16.3118	11.6886
162	0.00402218	0.0219904	0.57714	10.0822	7.01257
162	0.00402218	0.0219904	0.57848	9.8911	6.93741
162	0.00402218	0.0219904	0.58907	10.0407	6.89477
162	0.00402218	0.0219904	0.583841	10.0212	7.00692
162	0.00402218	0.0219904	0.586613	9.8557	6.89604
163	0.00280545	0.0953687	0.113793	6.21338	0.875253
163	0.00280545	0.0953687	0.130042	7.07777	1.18055
163	0.00280545	0.0953687	0.114851	6.71449	1.05746
163	0.00280545	0.0953687	0.135197	6.88408	1.18977
163	0.00280545	0.0953687	0.130583	7.33124	1.3686
164	0.00630735	0.0368831	0.606233	15.6436	11.1277
164	0.00630735	0.0368831	0.601234	15.7307	11.1144
164	0.00630735	0.0368831	0.599414	15.4521	10.9945
164	0.00630735	0.0368831	0.593986	15.724	11.1678
164	0.00630735	0.0368831	0.581897	15.4653	10.8765
165	0.00461587	0.0486619	0.43834	14.6536	8.96974
165	0.00461587	0.0486619	0.454631	14.8672	9.27661
165	0.00461587	0.0486619	0.454598	15.2007	9.41187
165	0.00461587	0.0486619	0.445472	14.7931	9.28118
165	0.00461587	0.0486619	0.427017	14.6759	9.03234
166	0.00771693	0.0561527	0.552273	20.122	14.1756
166	0.00771693	0.0561527	0.536338	19.7253	13.5009
166	0.00771693	0.0561527	0.550693	20.0211	13.8112
166	0.00771693	0.0561527	0.554089	20.3179	13.9728
166	0.00771693	0.0561527	0.535215	19.8789	13.7169
167	0.00488711	0.0380333	0.510878	13.8909	9.34535
167	0.00488711	0.0380333	0.536772	14.3325	9.73448
167	0.00488711	0.0380333	0.515051	13.7906	9.28488
167	0.00488711	0.0380333	0.519895	14.3886	9.67814
167	0.00488711	0.0380333	0.531566	14.0656	9.43118
168	0.00508541	0.0294967	0.579052	12.4772	8.68924
168	0.00508541	0.0294967	0.575094	12.5929	8.81022
168	0.00508541	0.0294967	0.600698	12.7017	8.98792
168	0.00508541	0.0294967	0.606822	13.0036	9.07951
168	0.00508541	0.0294967	0.593023	12.5836	8.76689
169	0.00602078	0.0544567	0.486934	17.6649	11.4701
169	0.00602078	0.0544567	0.505461	18.2817	12.1725
169	0.00602078	0.0544567	0.479388	18.0228	11.9467
169	0.00602078	0.0544567	0.510986	17.8694	11.8125
169	0.00602078	0.0544567	0.485927	17.8712	11.9184
170	0.00334044	0.0508806	0.312062	11.4538	5.75002
170	0.00334044	0.0508806	0.301612	11.0017	5.53139
170	0.00334044	0.0508806	0.325979	11.6298	6.06837
170	0.00334044	0.0508806	0.317164	11.5651	5.93294
170	0.00334044	0.0508806	0.335843	11.7181	6.15757
171	0.00307318	0.0241352	0.534319	9.71676	6.55411
171	0.00307318	0.0241352	0.473231	9.23681	5.9199
171	0.00307318	0.0241352	0.5	9.47324	6.21733
171	0.00307318	0.0241352	0.498446	9.56498	6.28471
171	0.00307318	0.0241352	0.513527	9.60815	6.40482
172	0.00856757	0.0749469	0.471453	22.8109	14.8873
172	0.00856757	0.0749469	0.488804	23.0683	15.4778
172	0.00856757	0.0749469	0.49029	23.7464	16.0598
172	0.00856757	0.0749469	0.470833	23.5797	15.7149
172	0.00856757	0.0749469	0.467407	22.931	14.9085
173	0.00240154	0.0781535	0.114682	5.64185	0.710085
173	0.00240154	0.0781535	0.11005	6.0059	0.886963
173	0.00240154	0.0781535	0.105588	5.74462	0.835984
173	0.00240154	0.0781535	0.125313	6.10543	0.904166
173	0.00240154	0.0781535	0.138528	6.73956	1.31288
174	0.00138031	0.0473086	0.14992	5.15103	1.16791
174	0.00138031	0.0473086	0.126461	4.93738	0.897706
174	0.00138031	0.0473086	0.130435	4.81986	0.874824
174	0.00138031	0.0473086	0.148764	5.12679	1.09096
174	0.00138031	0.0473086	0.131696	5.11158	0.996389
175	0.00832331	0.0827562	0.423557	22.963	14.5222
175	0.00832331	0.0827562	0.431877	23.0872	14.4617
175	0.00832331	0.0827562	0.441012	23.5856	15.4436
175	0.00832331	0.0827562	0.431595	22.8289	14.6874
175	0.00832331	0.0827562	0.444877	23.2406	15.0754
176	0.00753803	0.0687321	0.453585	20.4854	13.3344
176	0.00753803	0.0687321	0.471981	21.5371	14.2218
176	0.00753803	0.0687321	0.47472	21.4433	14.3085
176	0.00753803	0.0687321	0.482905	21.5221	14.3055
176	0.00753803	0.0687321	0.46567	21.4481	14.132
177	0.00218765	0.0720836	0.148214	6.24134	1.25012
177	0.00218765	0.0720836	0.152797	6.57853	1.33124
177	0.00218765	0.0720836	0.102002	5.41869	0.688614
177	0.00218765	0.0720836	0.148212	6.65388	1.34221
177	0.00218765	0.0720836	0.139026	6.25576	1.23345
178	0.00999598	0.035273	0.683469	17.4025	13.0727
178	0.00999598	0.035273	0.680672	17.1241	12.8727
178	0.00999598	0.035273	0.668638	17.1441	12.8225
178	0.00999598	0.035273	0.676847	17.1168	12.745
178	0.00999598	0.035273	0.670802	17.0443	12.7431
179	0.0070052	0.0891564	0.379718	20.9696	12.3649
179	0.0070052	0.0891564	0.363179	20.6945	11.8333
179	0.0070052	0.0891564	0.367576	20.9899	12.1534
179	0.0070052	0.0891564	0.365449	21.1758	12.4931
179	0.0070052	0.0891564	0.380365	22.017	13.0492
180	0.00587386	0.0149606	0.672564	8.55493	6.39774
180	0.00587386	0.0149606	0.658071	8.47611	6.29517
180	0.00587386	0.0149606	0.66776	8.85691	6.55931
180	0.00587386	0.0149606	0.672352	8.57522	6.34935
180	0.00587386	0.0149606	0.674119	8.62707	6.41847
181	0.00262006	0.0188632	0.495004	7.99564	5.24235
181	0.00262006	0.0188632	0.486645	7.9727	5.28685
181	0.00262006	0.0188632	0.492254	7.90065	5.16822
181	0.00262006	0.0188632	0.511287	8.06368	5.21061
181	0.00262006	0.0188632	0.49323	8.15091	5.27942
182	0.00630666	0.0836889	0.351015	18.8969	10.6297
182	0.00630666	0.0836889	0.35388	19.1044	10.6991
182	0.00630666	0.0836889	0.332734	17.632	9.54578
182	0.00630666	0.0836889	0.359244	18.8396	10.5913
182	0.00630666	0.0836889	0.350592	19.1776	10.5785
183	0.00272822	0.0351709	0.365468	9.76968	5.46665
183	0.00272822	0.0351709	0.364721	10.0912	5.59964
183	0.00272822	0.0351709	0.359835	9.9044	5.55914
183	0.00272822	0.0351709	0.355182	9.63449	5.28803
183	0.00272822	0.0351709	0.350716	9.56104	5.31128
184	0.00955836	0.0178627	0.721057	10.7517	8.25708
184	0.00955836	0.0178627	0.721825	10.7787	8.18619
184	0.00955836	0.0178627	0.719288	10.8205	8.24939
184	0.00955836	0.0178627	0.717888	10.5949	8.12875
184	0.00955836	0.0178627	0.730891	10.6958	8.24551
185	0.00863338	0.094162	0.404787	23.939	14.7869
185	0.00863338	0.094162	0.404567	23.8636	14.66
185	0.00863338	0.094162	0.418856	24.4492	15.1475
185	0.00863338	0.094162	0.43815	25.7911	16.5971
185	0.00863338	0.094162	0.414519	24.6917	15.3287
186	0.00376992	0.0249498	0.538173	10.528	7.16412
186	0.00376992	0.0249498	0.567224	10.3718	7.11963
186	0.00376992	0.0249498	0.552146	10.5453	7.2456
186	0.00376992	0.0249498	0.536597	10.4504	7.06815
186	0.00376992	0.0249498	0.533457	10.3764	7.0104
187	0.00293333	0.0288894	0.414896	9.7292	5.95907
187	0.00293333	0.0288894	0.470896	10.2952	6.54982
187	0.00293333	0.0288894	0.412247	9.44483	5.74004
187	0.00293333	0.0288894	0.436688	9.54497	5.90177
187	0.00293333	0.0288894	0.426221	9.68583	5.96507
188	0.00118598	0.0171898	0.27159	5.384	2.51204
188	0.00118598	0.0171898	0.297414	5.62533	2.70693
188	0.00118598	0.0171898	0.270659	5.54664	2.60541
188	0.00118598	0.0171898	0.278507	5.34989	2.60105
188	0.00118598	0.0171898	0.334592	5.89944	3.05239
189	0.000881803	0.074116	0.0484941	2.80465	0.0277505
189	0.000881803	0.074116	0.0574602	3.06777	0.0889746
189	0.000881803	0.074116	0.0501292	2.71812	0.0387776
189	0.000881803	0.074116	0.0500258	2.8433	0.0739481
189	0.000881803	0.074116	0.0605613	3.05429	0.103098
190	0.00133629	0.099976	0.0519422	3.41185	0.0684589
190	0.00133629	0.099976	0.0643455	3.64371	0.122322
190	0.00133629	0.099976	0.0594519	3.43747	0.103271
190	0.00133629	0.099976	0.0661425	3.51486	0.121839
190	0.00133629	0.099976	0.0565777	3.28631	0.101829
191	0.00248021	0.0776098	0.15781	7.60644	1.8197
191	0.00248021	0.0776098	0.143831	7.1991	1.55821
191	0.00248021	0.0776098	0.135182	6.4772	1.21908
191	0.00248021	0.0776098	0.128679	6.45471	1.15025
191	0.00248021	0.0776098	0.124958	6.50058	1.03788
192	0.00711315	0.0465822	0.565094	17.8657	12.4132
192	0.00711315	0.0465822	0.589199	17.8733	12.6081
