Sim	T1	W	k	Antigen_2016	MF_2016	ICCV
9	0.0062352	0.015792	0.126205	11.9866	5.43817	0.5658
9	0.0062352	0.015792	0.126205	10.7368	4.43467	0.2712
9	0.0062352	0.015792	0.126205	11.8884	5.20081	0.5518
9	0.0062352	0.015792	0.126205	11.4402	4.82159	0.4345
9	0.0062352	0.015792	0.126205	11.8617	5.30449	0.4025
10	0.00113277	0.37978	0.245493	2.5479	0.0111181	0.3899
10	0.00113277	0.37978	0.245493	2.60206	0.0203286	0.5354
10	0.00113277	0.37978	0.245493	2.52424	0.0129543	0.3889
10	0.00113277	0.37978	0.245493	2.53043	0.0221321	0.1762
10	0.00113277	0.37978	0.245493	2.53604	0.00739372	0.1255
11	5.72686e-05	0.184958	0.293239	1.94553	0	0.5648
11	5.72686e-05	0.184958	0.293239	1.84079	0	0.2636
11	5.72686e-05	0.184958	0.293239	1.96517	0	0.1371
11	5.72686e-05	0.184958	0.293239	2.01846	0	0.24
11	5.72686e-05	0.184958	0.293239	1.91005	0	0.3132
12	0.00740514	0.684485	0.13672	16.8588	7.39699	0.3839
12	0.00740514	0.684485	0.13672	16.5502	7.12509	0.3283
12	0.00740514	0.684485	0.13672	17.9914	8.16801	0.124
12	0.00740514	0.684485	0.13672	17.4339	7.5013	0.1116
12	0.00740514	0.684485	0.13672	16.9485	7.28583	0.0284
13	0.00580138	0.162551	0.269157	7.66148	1.13592	0.3491
13	0.00580138	0.162551	0.269157	6.56918	1.22166	0.2545
13	0.00580138	0.162551	0.269157	6.47536	0.666175	0.4807
13	0.00580138	0.162551	0.269157	7.18372	1.88773	0.438
13	0.00580138	0.162551	0.269157	8.02062	1.57409	0.435
14	0.0007314	0.395973	0.122672	2.5525	0.0275847	0.0617
14	0.0007314	0.395973	0.122672	2.33522	0.0111025	0.1229
14	0.0007314	0.395973	0.122672	2.45714	0.031407	0.1429
14	0.0007314	0.395973	0.122672	2.60192	0.0275821	0.4795
14	0.0007314	0.395973	0.122672	2.37868	0.0349265	0.3383
15	0.00154259	0.410875	0.104616	3.65298	0.259874	0.239
15	0.00154259	0.410875	0.104616	3.88948	0.311085	0.1877
15	0.00154259	0.410875	0.104616	3.51055	0.313607	0.2805
15	0.00154259	0.410875	0.104616	3.9359	0.354453	0.3558
15	0.00154259	0.410875	0.104616	3.7592	0.2479	0.1072
16	0.00331478	0.163199	0.12097	6.75023	1.49223	0.3065
16	0.00331478	0.163199	0.12097	7.31811	1.61106	0.1617
16	0.00331478	0.163199	0.12097	6.83524	1.2994	0.2194
16	0.00331478	0.163199	0.12097	6.24504	1.26339	0.3088
16	0.00331478	0.163199	0.12097	6.56286	1.43337	0.2189
17	0.00541071	0.400536	0.169416	9.25204	2.21192	0.2244
17	0.00541071	0.400536	0.169416	9.99982	2.81089	0.1733
17	0.00541071	0.400536	0.169416	9.97732	2.47266	0.3716
17	0.00541071	0.400536	0.169416	9.48479	2.5059	0.3043
17	0.00541071	0.400536	0.169416	8.96247	2.27525	0.0866
18	0.00777476	0.703319	0.234657	11.1614	2.8347	0.2307
18	0.00777476	0.703319	0.234657	11.5152	2.44942	0.2822
18	0.00777476	0.703319	0.234657	12.6051	3.07044	0.2623
18	0.00777476	0.703319	0.234657	11.5816	2.92863	0.1609
18	0.00777476	0.703319	0.234657	11.4238	3.45299	0.1931
19	0.00599973	0.335491	0.25506	8.14113	1.44941	0.1988
19	0.00599973	0.335491	0.25506	7.07812	1.38344	0.3599
19	0.00599973	0.335491	0.25506	8.23721	1.5454	0.3521
19	0.00599973	0.335491	0.25506	7.09805	0.95022	0.2914
19	0.00599973	0.335491	0.25506	8.58791	1.7309	0.2692
20	0.00768705	0.264452	0.110999	20.2408	10.9909	0.2029
20	0.00768705	0.264452	0.110999	17.8914	9.06415	0.0832
20	0.00768705	0.264452	0.110999	20.2938	10.6295	0.3183
20	0.00768705	0.264452	0.110999	16.3989	8.24189	0.3821
20	0.00768705	0.264452	0.110999	20.2777	10.6242	0.0489
21	0.00779613	0.461742	0.0205553	11.1617	8.37218	0.0247
21	0.00779613	0.461742	0.0205553	10.7934	8.21488	0.0355
21	0.00779613	0.461742	0.0205553	10.9224	8.22959	0.0931
21	0.00779613	0.461742	0.0205553	11.247	8.46952	0.0318
21	0.00779613	0.461742	0.0205553	11.0764	8.31886	0.0316
22	0.00419087	0.476324	0.0387706	12.4475	7.82274	0.0341
22	0.00419087	0.476324	0.0387706	11.8173	7.40131	0.1417
22	0.00419087	0.476324	0.0387706	12.2312	7.72965	0.1845
22	0.00419087	0.476324	0.0387706	11.7319	7.12003	0.096
22	0.00419087	0.476324	0.0387706	12.7047	8.15436	0.0339
23	0.00949474	0.466483	0.263047	13.1348	3.88899	0.2655
23	0.00949474	0.466483	0.263047	13.7322	3.77334	0.2285
23	0.00949474	0.466483	0.263047	12.7725	3.40612	0.1761
23	0.00949474	0.466483	0.263047	15.2388	4.51425	0.3925
23	0.00949474	0.466483	0.263047	14.2334	4.25874	0.3125
24	0.00516916	0.442143	0.214015	6.84792	1.14594	0.2083
24	0.00516916	0.442143	0.214015	7.38065	1.32719	0.1961
24	0.00516916	0.442143	0.214015	7.93135	1.26592	0.2157
24	0.00516916	0.442143	0.214015	7.78708	1.09373	0.1967
24	0.00516916	0.442143	0.214015	7.71964	1.11569	0.3272
25	0.00592934	0.0629378	0.280401	7.01279	1.16665	0.2082
25	0.00592934	0.0629378	0.280401	6.67196	0.913335	0.5044
25	0.00592934	0.0629378	0.280401	6.98759	0.955032	0.2835
25	0.00592934	0.0629378	0.280401	6.07552	1.40133	0.6225
25	0.00592934	0.0629378	0.280401	6.94829	1.15497	0.2109
26	0.00707355	0.0624612	0.206705	10.9623	3.68976	0.3896
26	0.00707355	0.0624612	0.206705	10.8558	3.31335	0.4387
26	0.00707355	0.0624612	0.206705	10.7299	3.3957	0.5297
26	0.00707355	0.0624612	0.206705	11.2689	4.22793	0.4611
26	0.00707355	0.0624612	0.206705	12.2846	3.46082	0.2582
27	0.00934967	0.132149	0.0610459	20.6807	14.1826	0.1177
27	0.00934967	0.132149	0.0610459	20.6462	14.4113	0.0953
27	0.00934967	0.132149	0.0610459	19.7285	13.1659	0.0287
27	0.00934967	0.132149	0.0610459	20.4854	14.1158	0.0687
27	0.00934967	0.132149	0.0610459	19.9175	13.6324	0.0939
28	0.00632002	0.570505	0.0558497	16.7189	10.8793	0.1892
28	0.00632002	0.570505	0.0558497	17.2908	11.1674	0.1214
28	0.00632002	0.570505	0.0558497	17.3778	11.1712	0.0662
28	0.00632002	0.570505	0.0558497	17.3958	11.2014	0.0382
28	0.00632002	0.570505	0.0558497	16.663	10.7251	0.0606
29	0.000324305	0.292553	0.0709619	2.22198	0.0165819	0.3838
29	0.000324305	0.292553	0.0709619	2.17315	0.0147708	0.2298
29	0.000324305	0.292553	0.0709619	2.30708	0.00920624	0.2423
29	0.000324305	0.292553	0.0709619	2.1825	0.0166886	0.1881
29	0.000324305	0.292553	0.0709619	2.17801	0.00924454	0.0951
30	0.005576	0.0790613	0.245897	6.75246	1.76022	0.4982
30	0.005576	0.0790613	0.245897	7.08478	1.13727	0.1975
30	0.005576	0.0790613	0.245897	7.11046	1.73889	0.2328
30	0.005576	0.0790613	0.245897	7.65091	1.48005	0.4873
30	0.005576	0.0790613	0.245897	6.96479	1.39999	0.3678
31	0.0048749	0.71862	0.109806	10.6851	4.2337	0.1405
31	0.0048749	0.71862	0.109806	10.4446	3.6897	0.2775
31	0.0048749	0.71862	0.109806	11.5793	4.18581	0.1898
31	0.0048749	0.71862	0.109806	10.3876	3.67491	0.2125
31	0.0048749	0.71862	0.109806	10.9873	3.829	0.1633
32	0.00376729	0.362712	0.249095	5.16043	0.386293	0.044
32	0.00376729	0.362712	0.249095	4.5533	0.191112	0.1434
32	0.00376729	0.362712	0.249095	4.78844	0.297188	0.285
32	0.00376729	0.362712	0.249095	4.91548	0.322509	0.2696
32	0.00376729	0.362712	0.249095	4.8448	0.418163	0.2907
33	0.0079559	0.0527568	0.188471	11.0926	4.39745	0.4136
33	0.0079559	0.0527568	0.188471	13.3698	5.54548	0.5354
33	0.0079559	0.0527568	0.188471	11.8366	4.68834	0.4177
33	0.0079559	0.0527568	0.188471	13.3642	4.71721	0.488
33	0.0079559	0.0527568	0.188471	11.0777	4.89427	0.4951
34	0.00618905	0.186147	0.166399	11.845	3.74913	0.1956
34	0.00618905	0.186147	0.166399	12.0148	4.15733	0.2894
34	0.00618905	0.186147	0.166399	10.2953	2.65639	0.2893
34	0.00618905	0.186147	0.166399	10.1821	3.28836	0.1398
34	0.00618905	0.186147	0.166399	10.6843	3.72901	0.3689
35	0.00447689	0.273655	0.113828	7.87231	2.74762	0.3058
35	0.00447689	0.273655	0.113828	9.9344	3.41153	0.3177
35	0.00447689	0.273655	0.113828	9.40641	3.01886	0.4862
35	0.00447689	0.273655	0.113828	9.89605	3.17988	0.3114
35	0.00447689	0.273655	0.113828	9.83138	3.39827	0.4593
36	0.00917707	0.0126019	0.2361	13.1938	5.05372	0.5088
36	0.00917707	0.0126019	0.2361	13.1798	4.09929	0.6112
36	0.00917707	0.0126019	0.2361	12.2408	4.16158	0.339
36	0.00917707	0.0126019	0.2361	12.5146	5.05846	0.4875
36	0.00917707	0.0126019	0.2361	12.1819	4.44506	0.5383
37	0.00742248	0.157427	0.0787614	17.0773	9.96729	0.255
37	0.00742248	0.157427	0.0787614	18.5962	10.8812	0.0401
37	0.00742248	0.157427	0.0787614	19.2288	11.644	0.1971
37	0.00742248	0.157427	0.0787614	19.3189	11.6157	0.1264
37	0.00742248	0.157427	0.0787614	19.26	11.723	0.1883
38	0.00287436	0.497468	0.166358	4.49455	0.413484	0.4805
38	0.00287436	0.497468	0.166358	4.63484	0.288062	0.2181
38	0.00287436	0.497468	0.166358	4.65159	0.416644	0.2263
38	0.00287436	0.497468	0.166358	4.35553	0.280526	0.1225
38	0.00287436	0.497468	0.166358	4.8948	0.524179	0.1621
39	0.00860781	0.616089	0.088734	22.9773	14.2113	0.0134
39	0.00860781	0.616089	0.088734	22.2968	13.7718	0.0727
39	0.00860781	0.616089	0.088734	22.6355	13.9754	0.0678
39	0.00860781	0.616089	0.088734	22.7401	14.0006	0.0928
39	0.00860781	0.616089	0.088734	23.5542	14.6142	0.1021
40	0.00659669	0.701604	0.245084	9.32051	1.70288	0.2425
40	0.00659669	0.701604	0.245084	9.94812	1.97888	0.2021
40	0.00659669	0.701604	0.245084	8.67767	1.86293	0.4559
40	0.00659669	0.701604	0.245084	9.17775	1.79055	0.1823
40	0.00659669	0.701604	0.245084	8.27862	1.2688	0.2808
41	0.00303619	0.659349	0.0119026	6.44648	4.28222	0.0808
41	0.00303619	0.659349	0.0119026	6.25417	4.10956	0.2221
41	0.00303619	0.659349	0.0119026	6.51091	4.41898	0.0723
41	0.00303619	0.659349	0.0119026	6.29565	4.10626	0.0538
41	0.00303619	0.659349	0.0119026	6.13762	4.08065	0.0888
42	0.00253669	0.20154	0.0245628	7.58024	4.52865	0.2031
42	0.00253669	0.20154	0.0245628	7.72084	4.63473	0.1009
42	0.00253669	0.20154	0.0245628	7.73236	4.55855	0.2579
42	0.00253669	0.20154	0.0245628	7.59953	4.40373	0.083
42	0.00253669	0.20154	0.0245628	7.7936	4.62364	0.0485
43	0.00255812	0.171046	0.220508	3.79803	0.169292	0.4831
43	0.00255812	0.171046	0.220508	3.75058	0.158891	0.0749
43	0.00255812	0.171046	0.220508	3.52343	0.25141	0.4385
43	0.00255812	0.171046	0.220508	3.83329	0.212448	0.4605
43	0.00255812	0.171046	0.220508	3.94788	0.20146	0.3371
44	0.000147092	0.517915	0.0980513	1.9695	0.0018441	0.1861
44	0.000147092	0.517915	0.0980513	1.95419	0	0.3138
44	0.000147092	0.517915	0.0980513	2.08557	0	0.5608
44	0.000147092	0.517915	0.0980513	2.07845	0.00184751	0.0517
44	0.000147092	0.517915	0.0980513	2.03557	0.00184884	0.3045
45	0.00936043	0.543799	0.282336	13.9592	3.17188	0.158
45	0.00936043	0.543799	0.282336	11.1805	2.2372	0.0997
45	0.00936043	0.543799	0.282336	12.8632	4.05712	0.2027
45	0.00936043	0.543799	0.282336	13.4648	3.13976	0.1812
45	0.00936043	0.543799	0.282336	14.9625	4.3583	0.1294
46	0.00888585	0.726534	0.0742377	21.5014	13.895	0.0459
46	0.00888585	0.726534	0.0742377	22.1508	14.5505	0.0691
46	0.00888585	0.726534	0.0742377	22.5364	14.8942	0.2035
46	0.00888585	0.726534	0.0742377	22.2646	14.6172	0.0734
46	0.00888585	0.726534	0.0742377	22.2716	14.5884	0.1188
47	0.00297321	0.158233	0.0443865	8.1221	4.05644	0.1895
47	0.00297321	0.158233	0.0443865	8.34182	4.2515	0.232
47	0.00297321	0.158233	0.0443865	9.08806	4.59203	0.1025
47	0.00297321	0.158233	0.0443865	9.0163	4.46031	0.2341
47	0.00297321	0.158233	0.0443865	8.96181	4.59029	0.1761
48	0.00550545	0.466596	0.0954862	15.4165	7.4033	0.0637
48	0.00550545	0.466596	0.0954862	14.9034	7.10802	0.287
48	0.00550545	0.466596	0.0954862	13.5952	6.09242	0.2157
48	0.00550545	0.466596	0.0954862	15.7323	7.49658	0.0725
48	0.00550545	0.466596	0.0954862	14.9166	6.94604	0.1607
49	0.0050982	0.456269	0.285964	5.83159	0.64218	0.1434
49	0.0050982	0.456269	0.285964	5.90919	0.576326	0.3885
49	0.0050982	0.456269	0.285964	6.47339	0.739552	0.3276
49	0.0050982	0.456269	0.285964	6.31232	0.878461	0.197
49	0.0050982	0.456269	0.285964	6.46913	0.714893	0.3224
50	0.000904902	0.0810067	0.135686	2.6825	0.0684501	0.5615
50	0.000904902	0.0810067	0.135686	2.61138	0.0406009	0.0884
50	0.000904902	0.0810067	0.135686	2.52719	0.0497696	0.2937
50	0.000904902	0.0810067	0.135686	2.78928	0.051756	0.1659
50	0.000904902	0.0810067	0.135686	2.69059	0.0719212	0.235
51	0.00568652	0.425647	0.109891	13.949	5.99024	0.1758
51	0.00568652	0.425647	0.109891	13.5416	5.62019	0.2314
51	0.00568652	0.425647	0.109891	12.8783	5.30337	0.152
51	0.00568652	0.425647	0.109891	12.172	4.83164	0.098
51	0.00568652	0.425647	0.109891	13.255	5.76265	0.2627
52	0.00600708	0.696264	0.283926	7.8476	1.07777	0.1848
52	0.00600708	0.696264	0.283926	7.50673	0.866232	0.2433
52	0.00600708	0.696264	0.283926	6.92952	0.758667	0.3301
52	0.00600708	0.696264	0.283926	7.11708	0.804974	0.3364
52	0.00600708	0.696264	0.283926	6.53022	0.711816	0.094
53	0.00603265	0.541968	0.133477	12.7711	4.47734	0.1985
53	0.00603265	0.541968	0.133477	14.9326	5.75783	0.0918
53	0.00603265	0.541968	0.133477	14.2968	5.33101	0.2114
53	0.00603265	0.541968	0.133477	13.8176	5.06486	0.1116
53	0.00603265	0.541968	0.133477	13.0731	4.6362	0.1086
54	0.00469443	0.711746	0.240635	5.83372	0.702567	0.309
54	0.00469443	0.711746	0.240635	6.35411	0.522155	0.2267
54	0.00469443	0.711746	0.240635	6.04819	0.764331	0.2099
54	0.00469443	0.711746	0.240635	5.42266	0.645686	0.1653
54	0.00469443	0.711746	0.240635	5.92767	0.914218	0.1023
55	0.00482335	0.398453	0.0364852	12.9957	8.60014	0.0306
55	0.00482335	0.398453	0.0364852	12.6396	8.3734	0.2252
55	0.00482335	0.398453	0.0364852	12.8307	8.48144	0.1533
55	0.00482335	0.398453	0.0364852	12.6656	8.33595	0.0747
55	0.00482335	0.398453	0.0364852	12.8587	8.42886	0.0586
56	0.00686564	0.49898	0.116868	16.7335	7.61633	0.2808
56	0.00686564	0.49898	0.116868	16.1567	7.17355	0.2074
56	0.00686564	0.49898	0.116868	16.9341	7.83525	0.1997
56	0.00686564	0.49898	0.116868	16.8605	7.68434	0.0981
56	0.00686564	0.49898	0.116868	17.1605	8.05582	0.1689
57	0.000293446	0.189317	0.262257	2.04417	0	0.2668
57	0.000293446	0.189317	0.262257	2.02155	0.00185123	0.4266
57	0.000293446	0.189317	0.262257	1.99656	0.00555114	0.4612
57	0.000293446	0.189317	0.262257	2.0981	0.00184529	0.1382
57	0.000293446	0.189317	0.262257	2.10343	0	0.2451
58	0.00181006	0.413745	0.155601	3.61346	0.234616	0.1886
58	0.00181006	0.413745	0.155601	3.7638	0.194488	0.3401
58	0.00181006	0.413745	0.155601	3.61881	0.158461	0.041
58	0.00181006	0.413745	0.155601	3.58331	0.251331	0.1268
58	0.00181006	0.413745	0.155601	3.52127	0.142106	0.3493
59	0.00241983	0.552067	0.165057	3.96477	0.229413	0.2528
59	0.00241983	0.552067	0.165057	3.93138	0.264933	0.3702
59	0.00241983	0.552067	0.165057	4.32143	0.308147	0.201
59	0.00241983	0.552067	0.165057	3.94296	0.225947	0.2588
59	0.00241983	0.552067	0.165057	4.09857	0.228421	0.2163
60	0.00405853	0.243988	0.104003	8.77135	2.72233	0.283
60	0.00405853	0.243988	0.104003	9.20111	3.01476	0.1641
60	0.00405853	0.243988	0.104003	7.7861	2.67751	0.2571
60	0.00405853	0.243988	0.104003	8.60734	2.59371	0.1466
60	0.00405853	0.243988	0.104003	7.39458	2.94567	0.3299
61	0.00446952	0.399891	0.24266	5.75967	0.486158	0.1955
61	0.00446952	0.399891	0.24266	5.7584	0.506092	0.2436
61	0.00446952	0.399891	0.24266	5.7609	0.499981	0.3405
61	0.00446952	0.399891	0.24266	6.2789	0.816184	0.0968
61	0.00446952	0.399891	0.24266	6.1336	0.527899	0.0344
62	0.00256447	0.0492857	0.269625	3.36848	0.120435	0.4597
62	0.00256447	0.0492857	0.269625	3.57565	0.122023	0.2767
62	0.00256447	0.0492857	0.269625	3.73085	0.212295	0.3297
62	0.00256447	0.0492857	0.269625	3.3942	0.0884483	0.3344
62	0.00256447	0.0492857	0.269625	3.58227	0.0851158	0.2836
63	0.0082129	0.30358	0.193784	13.8408	5.13484	0.2586
63	0.0082129	0.30358	0.193784	15.2792	5.52748	0.2088
63	0.0082129	0.30358	0.193784	14.2654	4.69053	0.1992
63	0.0082129	0.30358	0.193784	15.2739	5.82766	0.093
63	0.0082129	0.30358	0.193784	15.826	5.79111	0.3091
64	0.00252526	0.167458	0.184059	3.89606	0.256174	0.335
64	0.00252526	0.167458	0.184059	3.78111	0.282475	0.235
64	0.00252526	0.167458	0.184059	3.98579	0.318271	0.044
64	0.00252526	0.167458	0.184059	4.07764	0.27886	0.1559
64	0.00252526	0.167458	0.184059	3.94017	0.438411	0.4892
65	0.00192165	0.033674	0.108926	3.84502	0.306862	0.3175
65	0.00192165	0.033674	0.108926	4.48413	0.581105	0.388
65	0.00192165	0.033674	0.108926	4.0461	0.451011	0.2661
65	0.00192165	0.033674	0.108926	3.97937	0.604392	0.3432
65	0.00192165	0.033674	0.108926	3.7126	0.397317	0.2486
66	0.00937568	0.749164	0.0448161	18.4851	13.3867	0.0957
66	0.00937568	0.749164	0.0448161	18.8436	13.7329	0.0979
66	0.00937568	0.749164	0.0448161	18.4334	13.2784	0.0082
66	0.00937568	0.749164	0.0448161	19.2084	13.9432	0.0981
66	0.00937568	0.749164	0.0448161	19.0975	13.9763	0.0064
67	0.00052797	0.580298	0.0313669	2.83339	0.276474	0.1434
67	0.00052797	0.580298	0.0313669	2.81863	0.183582	0.2896
67	0.00052797	0.580298	0.0313669	2.82761	0.247324	0.154
67	0.00052797	0.580298	0.0313669	2.79713	0.214878	0.2481
67	0.00052797	0.580298	0.0313669	2.68795	0.139224	0.0981
68	0.00545747	0.57388	0.23732	7.76679	1.21778	0.1457
68	0.00545747	0.57388	0.23732	7.70872	1.17226	0.2314
68	0.00545747	0.57388	0.23732	7.3865	1.11418	0.3069
68	0.00545747	0.57388	0.23732	6.81806	0.733483	0.2387
68	0.00545747	0.57388	0.23732	7.12915	0.933821	0.1514
69	0.00986447	0.0265982	0.231923	14.6661	6.57939	0.604
69	0.00986447	0.0265982	0.231923	16.0267	6.24111	0.4844
69	0.00986447	0.0265982	0.231923	15.8101	6.57583	0.4206
69	0.00986447	0.0265982	0.231923	12.692	5.19234	0.5252
69	0.00986447	0.0265982	0.231923	13.1996	5.02851	0.5052
70	0.000880061	0.401245	0.0195969	4.20473	1.45705	0.2624
70	0.000880061	0.401245	0.0195969	4.15686	1.43467	0.1875
70	0.000880061	0.401245	0.0195969	4.01947	1.24914	0.0733
70	0.000880061	0.401245	0.0195969	3.59045	0.888397	0.2762
70	0.000880061	0.401245	0.0195969	4.19043	1.32728	0.2178
71	0.00123281	0.148869	0.0357774	4.39831	1.12962	0.1822
71	0.00123281	0.148869	0.0357774	4.68458	1.25761	0.2012
71	0.00123281	0.148869	0.0357774	4.03903	1.06047	0.185
71	0.00123281	0.148869	0.0357774	4.14239	1.1558	0.1979
71	0.00123281	0.148869	0.0357774	4.09738	1.00404	0.2269
72	0.00173258	0.184624	0.11115	3.91506	0.400362	0.1872
72	0.00173258	0.184624	0.11115	3.73648	0.310913	0.3896
72	0.00173258	0.184624	0.11115	3.90652	0.406737	0.2981
72	0.00173258	0.184624	0.11115	3.80141	0.252314	0.2047
72	0.00173258	0.184624	0.11115	3.68548	0.34534	0.3462
73	0.00603129	0.328077	0.0651421	15.8798	9.18634	0.1752
73	0.00603129	0.328077	0.0651421	16.875	10.296	0.0475
73	0.00603129	0.328077	0.0651421	16.3897	9.72453	0.0914
73	0.00603129	0.328077	0.0651421	15.9582	9.30013	0.0192
73	0.00603129	0.328077	0.0651421	16.2431	9.61396	0.113
74	0.00153761	0.515759	0.168123	3.12408	0.0590493	0.1525
74	0.00153761	0.515759	0.168123	2.94498	0.0960721	0.1285
74	0.00153761	0.515759	0.168123	3.15114	0.0773965	0.4541
74	0.00153761	0.515759	0.168123	3.29063	0.0961307	0.1718
74	0.00153761	0.515759	0.168123	3.13754	0.0961414	0.2414
75	0.00315713	0.19171	0.0618357	8.82082	3.94102	0.2867
75	0.00315713	0.19171	0.0618357	8.74186	3.85431	0.193
75	0.00315713	0.19171	0.0618357	8.80286	3.9671	0.3416
75	0.00315713	0.19171	0.0618357	8.43898	3.72216	0.1434
75	0.00315713	0.19171	0.0618357	9.95854	4.62275	0.2096
76	0.00324106	0.311875	0.232662	4.22099	0.194729	0.3351
76	0.00324106	0.311875	0.232662	4.73866	0.255144	0.3433
76	0.00324106	0.311875	0.232662	4.69844	0.30598	0.5464
76	0.00324106	0.311875	0.232662	4.4743	0.404739	0.3437
76	0.00324106	0.311875	0.232662	4.23815	0.315784	0.3323
77	0.00515626	0.154889	0.291543	5.72739	0.517646	0.3928
77	0.00515626	0.154889	0.291543	6.06464	0.636436	0.1895
77	0.00515626	0.154889	0.291543	6.15985	0.7801	0.4806
77	0.00515626	0.154889	0.291543	5.85251	0.503699	0.3074
77	0.00515626	0.154889	0.291543	6.31664	0.579272	0.44
78	0.00446673	0.653145	0.0947451	10.3474	3.90414	0.1202
78	0.00446673	0.653145	0.0947451	10.855	3.96274	0.1696
78	0.00446673	0.653145	0.0947451	11.5938	4.27393	0.2149
78	0.00446673	0.653145	0.0947451	10.8249	3.90684	0.1718
78	0.00446673	0.653145	0.0947451	10.0849	3.92877	0.0917
79	0.00200867	0.186345	0.138847	3.6917	0.177824	0.3437
79	0.00200867	0.186345	0.138847	3.91239	0.338108	0.2589
79	0.00200867	0.186345	0.138847	3.75422	0.247328	0.0539
79	0.00200867	0.186345	0.138847	4.11869	0.45988	0.2993
79	0.00200867	0.186345	0.138847	3.92048	0.338989	0.3507
80	0.0062902	0.00771104	0.217907	9.15764	2.52931	0.4111
80	0.0062902	0.00771104	0.217907	8.22954	3.04825	0.5419
80	0.0062902	0.00771104	0.217907	8.67663	2.60797	0.5694
80	0.0062902	0.00771104	0.217907	9.00196	2.62387	0.3825
80	0.0062902	0.00771104	0.217907	8.80559	2.68148	0.4534
81	0.00292131	0.28789	0.0722421	7.99498	2.70809	0.2105
81	0.00292131	0.28789	0.0722421	8.11456	2.70485	0.1004
81	0.00292131	0.28789	0.0722421	8.33889	3.24969	0.2904
81	0.00292131	0.28789	0.0722421	7.47188	2.79155	0.3008
81	0.00292131	0.28789	0.0722421	7.7433	2.61443	0.3154
82	0.00479976	0.423635	0.206627	7.11108	1.06334	0.3834
82	0.00479976	0.423635	0.206627	7.48353	1.16369	0.3066
82	0.00479976	0.423635	0.206627	6.94795	1.08706	0.1915
82	0.00479976	0.423635	0.206627	7.03137	1.36485	0.1887
82	0.00479976	0.423635	0.206627	5.77396	1.04157	0.3603
83	0.00284489	0.702413	0.261185	3.89842	0.0983887	0.118
83	0.00284489	0.702413	0.261185	3.97329	0.145724	0.2985
83	0.00284489	0.702413	0.261185	3.85321	0.10374	0.1801
