Sim	T1	W	k	Ratio_2014	Antigen_2016	MF_2016	ICCV
7	0.00949024	0.0658897	0.270025	0.149413	9.17529	2.00342	0.5337
8	0.00357979	0.457485	0.241336	0.0554622	3.89409	0.127403	0.1352
8	0.00357979	0.457485	0.241336	0.0542668	3.9269	0.107282	0.1327
8	0.00357979	0.457485	0.241336	0.0563495	4.02284	0.127095	0.2194
8	0.00357979	0.457485	0.241336	0.0556027	3.82902	0.136817	0.0765
8	0.00357979	0.457485	0.241336	0.0644628	4.00856	0.153041	0.1239
9	0.0071599	0.550925	0.0793274	0.324672	11.9187	5.05448	0.0981
9	0.0071599	0.550925	0.0793274	0.316674	11.8145	5.09768	0.0895
9	0.0071599	0.550925	0.0793274	0.314739	11.545	4.8327	0.1875
9	0.0071599	0.550925	0.0793274	0.292717	11.5334	4.78976	0.0821
9	0.0071599	0.550925	0.0793274	0.313786	11.3987	4.8054	0.042
10	0.00998967	0.460918	0.148019	0.216003	13.4526	4.45645	0.3658
10	0.00998967	0.460918	0.148019	0.268792	14.5173	5.31052	0.0865
10	0.00998967	0.460918	0.148019	0.24306	13.6938	4.7104	0.1573
10	0.00998967	0.460918	0.148019	0.231603	13.7872	4.67488	0.0994
10	0.00998967	0.460918	0.148019	0.239352	14.8679	5.229	0.1558
11	0.00690132	0.0136869	0.142253	0.193185	8.21616	2.36069	0.4716
11	0.00690132	0.0136869	0.142253	0.227921	7.64258	2.39731	0.4723
11	0.00690132	0.0136869	0.142253	0.243988	7.56	2.54581	0.6336
11	0.00690132	0.0136869	0.142253	0.198774	9.55099	2.75374	0.6061
11	0.00690132	0.0136869	0.142253	0.231617	7.83374	2.43244	0.2941
12	0.00978698	0.390244	0.0766447	0.370192	14.4271	7.097	0.0728
12	0.00978698	0.390244	0.0766447	0.391098	14.1522	7.01333	0.0738
12	0.00978698	0.390244	0.0766447	0.384114	15.209	7.62947	0.1269
12	0.00978698	0.390244	0.0766447	0.401518	14.7211	7.39839	0.1458
12	0.00978698	0.390244	0.0766447	0.392684	14.9061	7.66485	0.0588
13	0.00474652	0.492108	0.029916	0.414571	7.7323	4.0542	0.1586
13	0.00474652	0.492108	0.029916	0.407895	7.88952	4.091	0.0277
13	0.00474652	0.492108	0.029916	0.405275	7.88071	4.06669	0.1967
13	0.00474652	0.492108	0.029916	0.408232	7.39509	3.75111	0.0953
13	0.00474652	0.492108	0.029916	0.425777	7.99429	4.13517	0.1143
14	0.00638496	0.458336	0.157696	0.146362	8.4293	1.68696	0.2528
14	0.00638496	0.458336	0.157696	0.172046	7.77196	1.76963	0.3025
14	0.00638496	0.458336	0.157696	0.153484	7.75111	1.56754	0.309
14	0.00638496	0.458336	0.157696	0.165363	8.36657	1.84467	0.2192
14	0.00638496	0.458336	0.157696	0.167583	8.1101	1.72763	0.2372
15	0.00469667	0.356994	0.0977434	0.187864	7.71491	2.02158	0.0729
15	0.00469667	0.356994	0.0977434	0.188873	8.30693	2.07488	0.1665
15	0.00469667	0.356994	0.0977434	0.20638	7.11265	1.92823	0.3182
15	0.00469667	0.356994	0.0977434	0.19415	7.14167	1.759	0.0532
15	0.00469667	0.356994	0.0977434	0.212397	7.52906	2.0465	0.158
16	0.00767769	0.323279	0.208897	0.156926	8.0198	1.57367	0.3609
16	0.00767769	0.323279	0.208897	0.144322	8.55323	1.66559	0.3093
16	0.00767769	0.323279	0.208897	0.140435	8.06718	1.52557	0.4081
16	0.00767769	0.323279	0.208897	0.167652	8.88249	1.89574	0.2999
16	0.00767769	0.323279	0.208897	0.164456	8.77534	1.89207	0.3119
17	0.00975879	0.294825	0.133611	0.253165	13.2237	4.84098	0.1382
17	0.00975879	0.294825	0.133611	0.27546	11.8904	4.45684	0.3149
17	0.00975879	0.294825	0.133611	0.243851	14.3815	5.24289	0.2047
17	0.00975879	0.294825	0.133611	0.259274	13.431	4.94126	0.2099
17	0.00975879	0.294825	0.133611	0.267098	13.3536	4.86526	0.1965
18	0.00821551	0.715558	0.0780433	0.337369	13.3081	6.06133	0.0753
18	0.00821551	0.715558	0.0780433	0.32309	12.8181	5.78118	0.2111
18	0.00821551	0.715558	0.0780433	0.332153	13.2168	6.09709	0.1249
18	0.00821551	0.715558	0.0780433	0.329948	12.8853	5.95174	0.0267
18	0.00821551	0.715558	0.0780433	0.348442	13.2168	6.17694	0.1241
19	0.0014755	0.495389	0.0985753	0.0657828	2.95073	0.142093	0.3659
19	0.0014755	0.495389	0.0985753	0.0639648	3.02471	0.134719	0.1622
19	0.0014755	0.495389	0.0985753	0.0698027	2.97845	0.107298	0.0943
19	0.0014755	0.495389	0.0985753	0.0616804	3.11047	0.123607	0.1937
19	0.0014755	0.495389	0.0985753	0.0928225	2.81734	0.201371	0.3776
20	0.00992564	0.286687	0.0986174	0.332931	13.7269	6.08852	0.0664
20	0.00992564	0.286687	0.0986174	0.341289	14.6449	6.68241	0.1754
20	0.00992564	0.286687	0.0986174	0.341993	14.0043	6.13118	0.2014
20	0.00992564	0.286687	0.0986174	0.376412	12.0394	5.51277	0.2287
20	0.00992564	0.286687	0.0986174	0.342925	14.0958	6.26191	0.0795
21	0.00564743	0.0632794	0.12944	0.169817	6.95885	1.63314	0.5805
21	0.00564743	0.0632794	0.12944	0.195284	7.5271	1.99045	0.5531
21	0.00564743	0.0632794	0.12944	0.160837	7.83168	1.63122	0.3112
21	0.00564743	0.0632794	0.12944	0.177136	7.07041	1.72557	0.3306
21	0.00564743	0.0632794	0.12944	0.166506	7.10223	1.61816	0.2587
22	0.00346307	0.289129	0.0778757	0.167956	5.86778	1.29594	0.3374
22	0.00346307	0.289129	0.0778757	0.189575	6.05523	1.42596	0.3224
22	0.00346307	0.289129	0.0778757	0.166383	6.26348	1.37734	0.1865
22	0.00346307	0.289129	0.0778757	0.187593	5.59656	1.43189	0.2721
22	0.00346307	0.289129	0.0778757	0.19294	6.34718	1.54566	0.3213
23	0.00188085	0.222031	0.21079	0.0532396	2.92595	0.051591	0.4207
23	0.00188085	0.222031	0.21079	0.0629297	2.78504	0.077311	0.5222
23	0.00188085	0.222031	0.21079	0.0419616	2.87914	0.0444083	0.0793
23	0.00188085	0.222031	0.21079	0.0629685	2.95222	0.0758403	0.3103
23	0.00188085	0.222031	0.21079	0.057098	2.7236	0.057203	0.5331
24	0.00736285	0.418837	0.0479705	0.426961	11.1626	5.93419	0.1237
24	0.00736285	0.418837	0.0479705	0.432469	10.9455	5.81231	0.0815
24	0.00736285	0.418837	0.0479705	0.423832	10.7204	5.65292	0.0747
24	0.00736285	0.418837	0.0479705	0.431046	10.9499	5.78122	0.0702
24	0.00736285	0.418837	0.0479705	0.424698	10.8286	5.7831	0.0747
25	0.00619461	0.416943	0.201866	0.120842	7.29223	1.07615	0.3758
25	0.00619461	0.416943	0.201866	0.134204	7.3275	1.14538	0.3713
25	0.00619461	0.416943	0.201866	0.117486	7.10034	1.00986	0.2427
25	0.00619461	0.416943	0.201866	0.147181	6.66298	1.24031	0.1447
25	0.00619461	0.416943	0.201866	0.124162	6.6188	0.915937	0.1582
26	0.000750878	0.302926	0.118851	0.046595	2.30123	0.0129282	0.3872
26	0.000750878	0.302926	0.118851	0.0469914	2.34821	0.0240937	0.3266
26	0.000750878	0.302926	0.118851	0.0414478	2.29908	0.0092037	0.1132
26	0.000750878	0.302926	0.118851	0.0517906	2.42567	0.0184322	0.228
26	0.000750878	0.302926	0.118851	0.0581462	2.43997	0.0332471	0.1893
27	0.00650158	0.0416033	0.134449	0.191613	7.86862	2.15586	0.4212
27	0.00650158	0.0416033	0.134449	0.20419	8.35068	2.39539	0.4935
27	0.00650158	0.0416033	0.134449	0.193501	8.11432	2.13931	0.3769
27	0.00650158	0.0416033	0.134449	0.208693	8.52446	2.4577	0.17
27	0.00650158	0.0416033	0.134449	0.1897	8.23545	2.1523	0.5022
28	0.00246495	0.462538	0.099604	0.10431	4.08091	0.392716	0.4796
28	0.00246495	0.462538	0.099604	0.0972101	4.02321	0.441685	0.1035
28	0.00246495	0.462538	0.099604	0.109036	4.14634	0.452698	0.4771
28	0.00246495	0.462538	0.099604	0.105495	4.08604	0.507296	0.346
28	0.00246495	0.462538	0.099604	0.107627	4.30335	0.405871	0.2865
29	0.00911186	0.45432	0.185852	0.175155	10.9297	2.60205	0.0711
29	0.00911186	0.45432	0.185852	0.188103	11.4453	3.03888	0.3537
29	0.00911186	0.45432	0.185852	0.200188	11.172	3.00999	0.1043
29	0.00911186	0.45432	0.185852	0.180761	10.3901	2.66522	0.2711
29	0.00911186	0.45432	0.185852	0.181188	11.2716	2.93776	0.2005
30	0.00109737	0.444894	0.0930188	0.0439319	2.55989	0.0405747	0.2743
30	0.00109737	0.444894	0.0930188	0.0596473	2.7992	0.0793446	0.3453
30	0.00109737	0.444894	0.0930188	0.0508119	2.7288	0.0516958	0.4378
30	0.00109737	0.444894	0.0930188	0.0584551	2.7718	0.0538033	0.2343
30	0.00109737	0.444894	0.0930188	0.0757166	2.79463	0.11467	0.0625
31	0.000417239	0.133958	0.289492	0.0365408	2.12015	0.00371306	0.2779
31	0.000417239	0.133958	0.289492	0.0361757	1.94961	0.00368895	0.1851
31	0.000417239	0.133958	0.289492	0.0319149	1.98804	0.00553771	0.4348
31	0.000417239	0.133958	0.289492	0.0360947	2.15803	0	0.445
31	0.000417239	0.133958	0.289492	0.0308483	1.95009	0.00369686	0.3808
32	0.00332391	0.0600354	0.149253	0.114379	4.33046	0.515312	0.309
32	0.00332391	0.0600354	0.149253	0.104391	4.56624	0.48514	0.4399
32	0.00332391	0.0600354	0.149253	0.0956175	4.5681	0.409221	0.1839
32	0.00332391	0.0600354	0.149253	0.113662	4.81276	0.57812	0.3454
32	0.00332391	0.0600354	0.149253	0.120647	4.46473	0.632782	0.2741
33	0.00889835	0.685308	0.246171	0.139441	9.53297	1.72082	0.1333
33	0.00889835	0.685308	0.246171	0.156037	9.40834	1.90542	0.1173
33	0.00889835	0.685308	0.246171	0.133166	9.44806	1.6166	0.1585
33	0.00889835	0.685308	0.246171	0.120467	9.63831	1.49933	0.1562
33	0.00889835	0.685308	0.246171	0.12817	8.61756	1.40204	0.3148
34	0.00227476	0.272901	0.0261507	0.264167	4.87855	1.72391	0.307
34	0.00227476	0.272901	0.0261507	0.25695	5.19076	1.86311	0.2902
34	0.00227476	0.272901	0.0261507	0.286167	5.15276	1.94266	0.0211
34	0.00227476	0.272901	0.0261507	0.304797	4.84879	1.9336	0.2858
34	0.00227476	0.272901	0.0261507	0.270361	4.90873	1.83824	0.244
35	0.000356922	0.690306	0.28955	0.0372149	2.13826	0	0.1306
35	0.000356922	0.690306	0.28955	0.035561	2.06186	0.00184094	0.4267
35	0.000356922	0.690306	0.28955	0.0333539	1.97666	0	0.0382
35	0.000356922	0.690306	0.28955	0.0340557	2.0586	0	0.0923
35	0.000356922	0.690306	0.28955	0.0319905	2.1103	0	0.0665
36	0.0017975	0.153626	0.197078	0.0576152	2.9254	0.0739672	0.0878
36	0.0017975	0.153626	0.197078	0.0495	2.94673	0.0444231	0.1979
36	0.0017975	0.153626	0.197078	0.051269	2.82531	0.0535866	0.4133
36	0.0017975	0.153626	0.197078	0.0489074	2.74958	0.0665668	0.2704
36	0.0017975	0.153626	0.197078	0.046875	2.87374	0.0258231	0.2377
37	0.00323447	0.406343	0.0256979	0.349966	6.20868	2.93444	0.0289
37	0.00323447	0.406343	0.0256979	0.35812	6.05472	2.77469	0.2324
37	0.00323447	0.406343	0.0256979	0.337819	6.19633	2.76526	0.0905
37	0.00323447	0.406343	0.0256979	0.348845	6.09941	2.84491	0.1188
37	0.00323447	0.406343	0.0256979	0.327028	5.77591	2.63683	0.0195
38	0.00195695	0.299529	0.0378335	0.208511	4.53774	1.29439	0.2457
38	0.00195695	0.299529	0.0378335	0.185293	4.71533	1.20698	0.2682
38	0.00195695	0.299529	0.0378335	0.178376	4.52729	1.09591	0.2923
38	0.00195695	0.299529	0.0378335	0.181175	4.75088	1.2044	0.1468
38	0.00195695	0.299529	0.0378335	0.197474	4.59228	1.23916	0.2528
39	0.00263853	0.289599	0.0449762	0.230983	5.40265	1.65138	0.0206
39	0.00263853	0.289599	0.0449762	0.22379	5.56252	1.72814	0.0233
39	0.00263853	0.289599	0.0449762	0.246519	5.62615	1.86611	0.4327
39	0.00263853	0.289599	0.0449762	0.212167	5.63357	1.67111	0.2064
39	0.00263853	0.289599	0.0449762	0.212444	4.98585	1.49853	0.2172
40	0.000794706	0.199695	0.272544	0.0400707	2.23957	0	0.3207
40	0.000794706	0.199695	0.272544	0.039604	2.1275	0.00555484	0.072
40	0.000794706	0.199695	0.272544	0.0272997	2.23496	0.0036972	0.0291
40	0.000794706	0.199695	0.272544	0.0440399	2.26641	0.0129615	0.4018
40	0.000794706	0.199695	0.272544	0.0359246	2.18743	0.00737749	0.1984
41	0.00344219	0.205756	0.14968	0.110539	4.68578	0.497979	0.0215
41	0.00344219	0.205756	0.14968	0.121581	5.03873	0.665806	0.4839
41	0.00344219	0.205756	0.14968	0.124946	4.15694	0.589347	0.2041
41	0.00344219	0.205756	0.14968	0.0839634	4.48604	0.373991	0.3757
41	0.00344219	0.205756	0.14968	0.0956555	4.82722	0.390545	0.3561
42	0.00464904	0.279313	0.155799	0.131849	6.29955	0.9347	0.0932
42	0.00464904	0.279313	0.155799	0.141312	5.99941	1.04394	0.4046
42	0.00464904	0.279313	0.155799	0.113371	6.05337	0.816123	0.1196
42	0.00464904	0.279313	0.155799	0.134021	5.49905	0.881922	0.4632
42	0.00464904	0.279313	0.155799	0.141251	5.576	0.920705	0.4731
43	0.000952407	0.524289	0.181668	0.0461881	2.45862	0.0185137	0.2614
43	0.000952407	0.524289	0.181668	0.0407701	2.40833	0.0165837	0.3401
43	0.000952407	0.524289	0.181668	0.0477223	2.49087	0.0166058	0.096
43	0.000952407	0.524289	0.181668	0.0363535	2.37494	0.00921948	0.497
43	0.000952407	0.524289	0.181668	0.038138	2.3956	0.00555823	0.4156
44	0.00481858	0.65269	0.230053	0.070245	5.05748	0.263852	0.1563
44	0.00481858	0.65269	0.230053	0.0802239	4.83412	0.306635	0.3681
44	0.00481858	0.65269	0.230053	0.0781481	4.98996	0.303929	0.0811
44	0.00481858	0.65269	0.230053	0.0825206	4.90837	0.379848	0.2225
44	0.00481858	0.65269	0.230053	0.0847273	5.01787	0.366755	0.111
45	0.000519007	0.0812756	0.0103887	0.120612	2.60281	0.429177	0.4773
45	0.000519007	0.0812756	0.0103887	0.0971897	2.5445	0.347145	0.0773
45	0.000519007	0.0812756	0.0103887	0.104258	2.70335	0.38381	0.2084
45	0.000519007	0.0812756	0.0103887	0.123799	2.68878	0.371184	0.3685
45	0.000519007	0.0812756	0.0103887	0.113419	2.61323	0.366996	0.4068
46	0.0023344	0.635343	0.161014	0.0628675	3.51686	0.1493	0.451
46	0.0023344	0.635343	0.161014	0.0865604	3.60508	0.197311	0.0205
46	0.0023344	0.635343	0.161014	0.0574713	3.60534	0.0890208	0.2291
46	0.0023344	0.635343	0.161014	0.0701206	3.61632	0.175102	0.1841
46	0.0023344	0.635343	0.161014	0.0744337	3.49217	0.147817	0.2959
47	0.000451261	0.39379	0.150694	0.0451613	2.28185	0.00925326	0.462
47	0.000451261	0.39379	0.150694	0.0311751	2.17809	0.00369481	0.3375
47	0.000451261	0.39379	0.150694	0.039521	2.16471	0.0055458	0.2339
47	0.000451261	0.39379	0.150694	0.0339175	2.21012	0.00184638	0.4173
47	0.000451261	0.39379	0.150694	0.0316229	2.13798	0.00555319	0.4345
48	0.00526917	0.632608	0.209482	0.105576	5.98664	0.642019	0.2404
48	0.00526917	0.632608	0.209482	0.114908	6.03202	0.760695	0.3973
48	0.00526917	0.632608	0.209482	0.110217	5.65784	0.667798	0.0737
48	0.00526917	0.632608	0.209482	0.109385	6.39103	0.677109	0.0329
48	0.00526917	0.632608	0.209482	0.0870117	6.17923	0.551321	0.2423
49	0.00942053	0.575537	0.212117	0.167964	11.8891	2.65862	0.1891
49	0.00942053	0.575537	0.212117	0.162207	11.1038	2.55958	0.1044
49	0.00942053	0.575537	0.212117	0.164798	10.3561	2.25764	0.256
49	0.00942053	0.575537	0.212117	0.155615	10.6829	2.38896	0.2005
49	0.00942053	0.575537	0.212117	0.153011	10.5284	2.20968	0.1898
50	0.00498861	0.71998	0.177414	0.10117	5.85203	0.693997	0.2601
50	0.00498861	0.71998	0.177414	0.104825	6.0521	0.710817	0.0549
50	0.00498861	0.71998	0.177414	0.119735	6.12479	0.88157	0.2946
50	0.00498861	0.71998	0.177414	0.106332	5.80226	0.669705	0.1834
50	0.00498861	0.71998	0.177414	0.132615	6.24723	0.968063	0.1856
51	0.00384941	0.143087	0.103318	0.197679	5.19123	1.30197	0.4633
51	0.00384941	0.143087	0.103318	0.16227	5.71745	1.22201	0.3626
51	0.00384941	0.143087	0.103318	0.184583	6.17077	1.43382	0.107
51	0.00384941	0.143087	0.103318	0.177609	6.22945	1.48901	0.3301
51	0.00384941	0.143087	0.103318	0.154886	5.95969	1.22596	0.1891
52	0.00332526	0.267917	0.185469	0.0788845	4.41755	0.271594	0.1878
52	0.00332526	0.267917	0.185469	0.088187	4.26647	0.320495	0.2366
52	0.00332526	0.267917	0.185469	0.083194	4.21383	0.336072	0.2715
52	0.00332526	0.267917	0.185469	0.0887813	4.44683	0.303361	0.3145
52	0.00332526	0.267917	0.185469	0.093178	4.19035	0.380102	0.2984
53	3.79135e-05	0.695494	0.27653	0.0367554	1.87312	0	0.1505
53	3.79135e-05	0.695494	0.27653	0.0320102	1.91563	0	0.2944
53	3.79135e-05	0.695494	0.27653	0.0366162	1.91618	0	0.4317
53	3.79135e-05	0.695494	0.27653	0.0318878	1.92127	0	0.4557
53	3.79135e-05	0.695494	0.27653	0.0330999	1.92759	0	0.4082
54	0.00730525	0.24947	0.208387	0.13055	7.79643	1.26678	0.3278
54	0.00730525	0.24947	0.208387	0.148917	7.47845	1.50086	0.2853
54	0.00730525	0.24947	0.208387	0.150592	7.61449	1.47777	0.2111
54	0.00730525	0.24947	0.208387	0.122093	8.12007	1.22612	0.2515
54	0.00730525	0.24947	0.208387	0.13542	7.90265	1.38471	0.1561
55	0.00599972	0.598795	0.0264253	0.451622	7.63094	4.27717	0.2466
55	0.00599972	0.598795	0.0264253	0.464625	8.31479	4.66281	0.0655
55	0.00599972	0.598795	0.0264253	0.490227	8.29383	4.7478	0.0288
55	0.00599972	0.598795	0.0264253	0.44414	8.03548	4.49817	0.1492
55	0.00599972	0.598795	0.0264253	0.460729	8.0544	4.578	0.072
56	0.00527213	0.264163	0.216336	0.0947255	5.30853	0.529745	0.3068
56	0.00527213	0.264163	0.216336	0.0871413	5.39805	0.455235	0.1809
56	0.00527213	0.264163	0.216336	0.128017	5.70927	0.82802	0.274
56	0.00527213	0.264163	0.216336	0.118656	5.82794	0.814061	0.222
56	0.00527213	0.264163	0.216336	0.108462	5.78525	0.698283	0.527
57	0.00153925	0.372354	0.209861	0.0453092	2.66716	0.0241456	0.3469
57	0.00153925	0.372354	0.209861	0.0511482	2.75221	0.0426843	0.1047
57	0.00153925	0.372354	0.209861	0.0427721	2.54487	0.0349367	0.611
57	0.00153925	0.372354	0.209861	0.0387766	2.62085	0.0258212	0.286
57	0.00153925	0.372354	0.209861	0.0561975	2.78462	0.0462869	0.3626
58	0.00621746	0.0896228	0.209801	0.126372	6.62249	1.02807	0.5434
58	0.00621746	0.0896228	0.209801	0.147488	6.36246	1.20636	0.3448
58	0.00621746	0.0896228	0.209801	0.139265	6.55468	1.17345	0.329
58	0.00621746	0.0896228	0.209801	0.132193	6.24527	1.11773	0.4492
58	0.00621746	0.0896228	0.209801	0.147372	7.01982	1.3484	0.3465
59	0.00520383	0.115077	0.286241	0.0679123	4.97217	0.310645	0.2923
59	0.00520383	0.115077	0.286241	0.0760912	4.65275	0.292985	0.3589
59	0.00520383	0.115077	0.286241	0.0868441	4.94902	0.510687	0.3996
59	0.00520383	0.115077	0.286241	0.0919146	4.72341	0.406076	0.3711
59	0.00520383	0.115077	0.286241	0.10359	4.97825	0.477645	0.4986
60	0.0014913	0.0807612	0.232532	0.0424476	2.54587	0.0147373	0.6485
60	0.0014913	0.0807612	0.232532	0.0584764	2.67189	0.0443467	0.3216
60	0.0014913	0.0807612	0.232532	0.0489929	2.61151	0.0349921	0.2371
60	0.0014913	0.0807612	0.232532	0.0440357	2.50593	0.0239186	0.1348
60	0.0014913	0.0807612	0.232532	0.0415755	2.52048	0.0240398	0.3251
61	0.00498965	0.125937	0.236196	0.105419	5.10379	0.599686	0.2096
61	0.00498965	0.125937	0.236196	0.0896175	5.0382	0.448455	0.357
61	0.00498965	0.125937	0.236196	0.0974623	5.05512	0.54565	0.4269
61	0.00498965	0.125937	0.236196	0.0921305	4.80199	0.515093	0.4231
61	0.00498965	0.125937	0.236196	0.0882579	4.75608	0.479683	0.2215
62	0.00861433	0.111924	0.0639861	0.401624	12.4669	6.51694	0.2662
62	0.00861433	0.111924	0.0639861	0.418677	12.2422	6.38789	0.2171
62	0.00861433	0.111924	0.0639861	0.408242	12.5178	6.38742	0.2259
62	0.00861433	0.111924	0.0639861	0.407195	12.1121	6.25058	0.2456
62	0.00861433	0.111924	0.0639861	0.408519	12.2682	6.26087	0.0385
63	0.00158832	0.190131	0.0250012	0.189066	4.0224	1.1331	0.1038
63	0.00158832	0.190131	0.0250012	0.206001	4.19444	1.1537	0.4932
63	0.00158832	0.190131	0.0250012	0.181818	3.93091	1.06031	0.25
63	0.00158832	0.190131	0.0250012	0.178847	4.09671	1.0811	0.0643
63	0.00158832	0.190131	0.0250012	0.2	3.91625	1.10496	0.3441
64	0.00474127	0.660917	0.0493297	0.332394	8.66026	3.84205	0.0542
64	0.00474127	0.660917	0.0493297	0.302971	8.6422	3.60477	0.1286
64	0.00474127	0.660917	0.0493297	0.310397	7.97503	3.35316	0.2792
64	0.00474127	0.660917	0.0493297	0.316244	8.52695	3.56259	0.0715
64	0.00474127	0.660917	0.0493297	0.320977	8.47865	3.63001	0.0994
65	0.00366815	0.411491	0.252404	0.0664972	3.90299	0.157006	0.2858
65	0.00366815	0.411491	0.252404	0.0665499	3.77313	0.140361	0.2515
65	0.00366815	0.411491	0.252404	0.0666667	3.77303	0.158903	0.0676
65	0.00366815	0.411491	0.252404	0.0554156	3.92595	0.127358	0.1223
65	0.00366815	0.411491	0.252404	0.0655455	3.85481	0.180752	0.1658
66	0.00863406	0.305565	0.0548075	0.440392	12.6317	6.9501	0.2042
66	0.00863406	0.305565	0.0548075	0.437837	12.1259	6.50163	0.1081
66	0.00863406	0.305565	0.0548075	0.433966	11.9734	6.37952	0.1025
66	0.00863406	0.305565	0.0548075	0.434233	12.068	6.39034	0.1291
66	0.00863406	0.305565	0.0548075	0.436877	12.3657	6.60238	0.0598
67	0.00167485	0.591463	0.246299	0.0426765	2.65977	0.0221648	0.1923
67	0.00167485	0.591463	0.246299	0.035824	2.77768	0.0257362	0.1512
67	0.00167485	0.591463	0.246299	0.038176	2.55668	0.0166018	0.1625
67	0.00167485	0.591463	0.246299	0.0406886	2.78673	0.0259403	0.0354
67	0.00167485	0.591463	0.246299	0.0435998	2.57639	0.0258933	0.2793
68	0.00547824	0.293385	0.0658599	0.295236	9.4414	3.80173	0.3119
68	0.00547824	0.293385	0.0658599	0.304735	9.16679	3.56958	0.2799
68	0.00547824	0.293385	0.0658599	0.308508	9.50718	3.95949	0.1035
68	0.00547824	0.293385	0.0658599	0.30834	8.8902	3.6649	0.1412
68	0.00547824	0.293385	0.0658599	0.316393	9.05428	3.81785	0.3504
69	0.00078325	0.162769	0.129132	0.0542427	2.62622	0.0240598	0.0549
69	0.00078325	0.162769	0.129132	0.044586	2.32112	0.0184362	0.3789
69	0.00078325	0.162769	0.129132	0.0422209	2.37177	0.0221488	0.162
69	0.00078325	0.162769	0.129132	0.0523094	2.43934	0.0129555	0.3589
69	0.00078325	0.162769	0.129132	0.0465116	2.36619	0.0259817	0.3083
70	0.00460352	0.13747	0.0596083	0.292056	8.35697	3.21167	0.1848
70	0.00460352	0.13747	0.0596083	0.270795	7.54128	2.83698	0.3754
70	0.00460352	0.13747	0.0596083	0.267988	7.94595	3.00827	0.3389
70	0.00460352	0.13747	0.0596083	0.308847	7.67583	3.07624	0.3241
70	0.00460352	0.13747	0.0596083	0.289711	7.70308	3.0112	0.2545
71	0.00446232	0.562713	0.263923	0.0615204	4.41554	0.175513	0.2971
71	0.00446232	0.562713	0.263923	0.0536149	4.12593	0.15	0.1318
71	0.00446232	0.562713	0.263923	0.0726022	4.58864	0.196682	0.2076
71	0.00446232	0.562713	0.263923	0.0749313	4.46856	0.196624	0.2341
