Sim	T1	W	k	Antigen_2016	MF_2016	ICCV
160	0.0062489	0.52212	0.282321	5.86763	0.577748	0.2099
160	0.0062489	0.52212	0.282321	5.84084	0.539863	0.2985
161	0.00562266	0.226759	0.211174	6.44714	1.19741	0.2749
161	0.00562266	0.226759	0.211174	5.71328	0.859113	0.3087
161	0.00562266	0.226759	0.211174	5.53918	0.572892	0.1963
161	0.00562266	0.226759	0.211174	6.39403	0.737346	0.1975
161	0.00562266	0.226759	0.211174	5.35213	0.681717	0.2233
162	0.0057488	0.240166	0.0788266	9.14272	3.38989	0.1617
162	0.0057488	0.240166	0.0788266	9.59802	3.75148	0.0977
162	0.0057488	0.240166	0.0788266	8.42195	3.0216	0.1688
162	0.0057488	0.240166	0.0788266	9.04047	3.41607	0.2201
162	0.0057488	0.240166	0.0788266	10.0224	3.72552	0.1864
163	0.00187752	0.347496	0.103763	3.53932	0.212766	0.1424
163	0.00187752	0.347496	0.103763	3.23033	0.210192	0.227
163	0.00187752	0.347496	0.103763	3.63397	0.226081	0.2412
163	0.00187752	0.347496	0.103763	3.58991	0.254186	0.1798
163	0.00187752	0.347496	0.103763	3.27467	0.190023	0.0647
164	0.00358134	0.551787	0.278966	3.54802	0.0959923	0.434
164	0.00358134	0.551787	0.278966	3.77046	0.12139	0.3002
164	0.00358134	0.551787	0.278966	3.65326	0.12196	0.3311
164	0.00358134	0.551787	0.278966	4.01337	0.177223	0.2761
164	0.00358134	0.551787	0.278966	3.6178	0.0794105	0.0847
165	0.00839026	0.474666	0.0636556	12.3885	6.26259	0.0525
165	0.00839026	0.474666	0.0636556	12.8128	6.42952	0.174
165	0.00839026	0.474666	0.0636556	12.5598	6.53842	0.1081
165	0.00839026	0.474666	0.0636556	12.7252	6.44549	0.0762
165	0.00839026	0.474666	0.0636556	13.0336	6.70521	0.1862
166	0.000457336	0.45391	0.0597837	2.25183	0.024054	0.2689
166	0.000457336	0.45391	0.0597837	2.2393	0.038704	0.1958
166	0.000457336	0.45391	0.0597837	2.39384	0.0128899	0.128
166	0.000457336	0.45391	0.0597837	2.33386	0.0202945	0.5392
166	0.000457336	0.45391	0.0597837	2.24686	0.0202918	0.5235
167	0.00961105	0.40743	0.0175057	7.35766	4.7323	0.0108
167	0.00961105	0.40743	0.0175057	7.41638	4.7575	0.0317
167	0.00961105	0.40743	0.0175057	7.21808	4.6427	0.0819
167	0.00961105	0.40743	0.0175057	7.41603	4.79067	0.2751
167	0.00961105	0.40743	0.0175057	7.39279	4.83261	0.1169
168	0.00517232	0.167985	0.0779636	8.30537	2.94671	0.2045
168	0.00517232	0.167985	0.0779636	7.41394	2.58587	0.1687
168	0.00517232	0.167985	0.0779636	8.05803	2.63372	0.0339
168	0.00517232	0.167985	0.0779636	9.02947	3.20632	0.1284
168	0.00517232	0.167985	0.0779636	8.17373	2.78688	0.1749
169	0.00412123	0.452102	0.0615798	7.58158	2.62205	0.2441
169	0.00412123	0.452102	0.0615798	7.22436	2.45181	0.2144
169	0.00412123	0.452102	0.0615798	7.27957	2.4222	0.1797
169	0.00412123	0.452102	0.0615798	7.78051	2.55904	0.0883
169	0.00412123	0.452102	0.0615798	7.43888	2.52019	0.2115
170	0.0049013	0.700403	0.297229	4.59119	0.286718	0.42
170	0.0049013	0.700403	0.297229	5.00518	0.277244	0.2011
170	0.0049013	0.700403	0.297229	4.3569	0.166294	0.072
170	0.0049013	0.700403	0.297229	4.23588	0.164267	0.3986
170	0.0049013	0.700403	0.297229	4.57132	0.240207	0.1921
171	0.00753405	0.476936	0.10928	10.2218	3.47733	0.0523
171	0.00753405	0.476936	0.10928	12.8738	4.73716	0.0936
171	0.00753405	0.476936	0.10928	12.3537	4.46367	0.178
171	0.00753405	0.476936	0.10928	11.0329	3.85356	0.3549
171	0.00753405	0.476936	0.10928	11.877	4.55244	0.1384
172	0.00627037	0.182849	0.170662	7.67556	1.51518	0.4272
172	0.00627037	0.182849	0.170662	7.3036	1.09941	0.2259
172	0.00627037	0.182849	0.170662	7.71687	1.68328	0.3271
172	0.00627037	0.182849	0.170662	7.69359	1.62938	0.2682
172	0.00627037	0.182849	0.170662	7.49009	1.4582	0.3398
173	0.000941236	0.408873	0.20841	2.42157	0.0165609	0.4545
173	0.000941236	0.408873	0.20841	2.36371	0.00926218	0.0941
173	0.000941236	0.408873	0.20841	2.39119	0.0147604	0.5445
173	0.000941236	0.408873	0.20841	2.38201	0.0185082	0.3521
173	0.000941236	0.408873	0.20841	2.36438	0.014847	0.1545
174	0.00959668	0.198199	0.23905	9.6598	2.11864	0.426
174	0.00959668	0.198199	0.23905	10.6014	2.12436	0.2837
174	0.00959668	0.198199	0.23905	11.1031	2.71647	0.4153
174	0.00959668	0.198199	0.23905	9.66943	2.61646	0.3923
174	0.00959668	0.198199	0.23905	10.1347	2.03286	0.1637
175	0.00657819	0.512048	0.109617	9.59217	2.92847	0.2058
175	0.00657819	0.512048	0.109617	10.5419	3.34549	0.2536
175	0.00657819	0.512048	0.109617	10.4009	3.19243	0.1185
175	0.00657819	0.512048	0.109617	10.0952	2.97515	0.1429
175	0.00657819	0.512048	0.109617	9.9148	3.0807	0.2183
176	0.00220498	0.203013	0.172624	3.44662	0.12779	0.5392
176	0.00220498	0.203013	0.172624	2.95164	0.173301	0.3121
176	0.00220498	0.203013	0.172624	3.34041	0.121872	0.2387
176	0.00220498	0.203013	0.172624	3.34172	0.135	0.4625
176	0.00220498	0.203013	0.172624	3.38873	0.0942856	0.3596
177	0.00733902	0.121815	0.0786326	10.9237	5.12721	0.3245
177	0.00733902	0.121815	0.0786326	10.7959	4.84552	0.358
177	0.00733902	0.121815	0.0786326	11.1758	4.89451	0.134
177	0.00733902	0.121815	0.0786326	10.0976	4.51152	0.2025
177	0.00733902	0.121815	0.0786326	10.1429	4.57029	0.2431
178	0.00822152	0.518264	0.214657	9.11212	1.70204	0.2972
178	0.00822152	0.518264	0.214657	9.02107	1.94456	0.1762
178	0.00822152	0.518264	0.214657	8.95431	1.48406	0.1281
178	0.00822152	0.518264	0.214657	9.51783	1.90763	0.0506
178	0.00822152	0.518264	0.214657	9.23574	2.26575	0.3401
179	0.00185633	0.694764	0.2884	2.72572	0.0314791	0.113
179	0.00185633	0.694764	0.2884	2.65413	0.014776	0.1463
179	0.00185633	0.694764	0.2884	2.61737	0.0222597	0.4652
179	0.00185633	0.694764	0.2884	2.76764	0.0314926	0.2585
179	0.00185633	0.694764	0.2884	2.88618	0.0166617	0.1148
180	0.000666669	0.248311	0.232203	2.24632	0.00368854	0.2947
180	0.000666669	0.248311	0.232203	2.259	0.0018471	0.2055
180	0.000666669	0.248311	0.232203	2.26016	0.00368704	0.2787
180	0.000666669	0.248311	0.232203	2.09037	0.00553495	0.1361
180	0.000666669	0.248311	0.232203	2.14904	0.00185422	0.5304
181	0.0014321	0.48194	0.235956	2.7089	0.0240216	0.1117
181	0.0014321	0.48194	0.235956	2.6465	0.0296527	0.0965
181	0.0014321	0.48194	0.235956	2.69992	0.0331504	0.0587
181	0.0014321	0.48194	0.235956	2.60062	0.0184703	0.1091
181	0.0014321	0.48194	0.235956	2.69086	0.0165761	0.3537
182	0.00363653	0.0704016	0.284307	3.66476	0.169426	0.2427
182	0.00363653	0.0704016	0.284307	3.68404	0.122123	0.314
182	0.00363653	0.0704016	0.284307	3.76088	0.147558	0.2882
182	0.00363653	0.0704016	0.284307	3.75	0.114645	0.3023
182	0.00363653	0.0704016	0.284307	3.4946	0.136753	0.444
183	0.00269651	0.117222	0.0939203	4.25363	0.658101	0.3888
183	0.00269651	0.117222	0.0939203	4.27652	0.610139	0.0926
183	0.00269651	0.117222	0.0939203	4.58967	0.581815	0.2294
183	0.00269651	0.117222	0.0939203	4.73254	0.705003	0.423
183	0.00269651	0.117222	0.0939203	4.95159	0.674377	0.1244
184	0.00964521	0.581287	0.0228883	8.68029	5.56599	0.115
184	0.00964521	0.581287	0.0228883	8.52068	5.43885	0.1021
184	0.00964521	0.581287	0.0228883	8.55631	5.44391	0.0239
184	0.00964521	0.581287	0.0228883	8.77371	5.56283	0.1404
184	0.00964521	0.581287	0.0228883	8.74509	5.56858	0.1949
185	0.00437766	0.599013	0.098907	7.58858	1.72928	0.1955
185	0.00437766	0.599013	0.098907	7.45104	1.72914	0.1437
185	0.00437766	0.599013	0.098907	7.24073	1.55673	0.2314
185	0.00437766	0.599013	0.098907	7.3357	1.60509	0.2031
185	0.00437766	0.599013	0.098907	7.07529	1.55446	0.2884
186	0.0020373	0.61966	0.160297	3.43414	0.107549	0.1734
186	0.0020373	0.61966	0.160297	3.51486	0.118708	0.1513
186	0.0020373	0.61966	0.160297	3.33296	0.073779	0.224
186	0.0020373	0.61966	0.160297	3.38574	0.134545	0.0327
186	0.0020373	0.61966	0.160297	3.21471	0.0683982	0.11
187	0.000487247	0.364328	0.196413	2.16927	0.00184305	0.0945
187	0.000487247	0.364328	0.196413	2.08099	0.0036897	0.2688
187	0.000487247	0.364328	0.196413	2.2108	0.0037125	0.2389
187	0.000487247	0.364328	0.196413	2.09556	0.0037024	0.1081
187	0.000487247	0.364328	0.196413	2.1447	0	0.4026
188	0.00111195	0.119286	0.05862	2.84603	0.166651	0.3978
188	0.00111195	0.119286	0.05862	2.78471	0.20155	0.3068
188	0.00111195	0.119286	0.05862	2.76079	0.198258	0.3395
188	0.00111195	0.119286	0.05862	3.079	0.190932	0.4096
188	0.00111195	0.119286	0.05862	3.15231	0.229125	0.5259
189	0.00847237	0.0831136	0.25846	8.12092	1.39437	0.39
189	0.00847237	0.0831136	0.25846	7.86793	1.50468	0.4759
189	0.00847237	0.0831136	0.25846	7.76167	1.37383	0.4753
189	0.00847237	0.0831136	0.25846	7.56059	1.84905	0.3464
189	0.00847237	0.0831136	0.25846	8.20092	1.80645	0.3638
190	0.00978692	0.399877	0.0963939	14.1618	6.22093	0.0285
190	0.00978692	0.399877	0.0963939	14.7368	6.78639	0.0084
190	0.00978692	0.399877	0.0963939	14.7236	6.53502	0.1117
190	0.00978692	0.399877	0.0963939	14.2211	6.50661	0.1738
190	0.00978692	0.399877	0.0963939	14.6627	6.64754	0.4046
191	0.00284354	0.703371	0.0841774	5.08892	0.768803	0.0542
191	0.00284354	0.703371	0.0841774	5.25031	0.841455	0.1297
191	0.00284354	0.703371	0.0841774	4.7684	0.842676	0.1701
191	0.00284354	0.703371	0.0841774	4.99796	0.820311	0.1193
191	0.00284354	0.703371	0.0841774	5.31818	0.880494	0.1781
192	0.0071965	0.138464	0.0737487	10.9536	4.79844	0.242
192	0.0071965	0.138464	0.0737487	11.2205	4.91821	0.246
192	0.0071965	0.138464	0.0737487	11.1142	4.79305	0.0223
192	0.0071965	0.138464	0.0737487	10.5613	4.62922	0.3715
192	0.0071965	0.138464	0.0737487	10.6546	4.61538	0.298
193	0.00352062	0.644351	0.119085	5.17933	0.736205	0.1956
193	0.00352062	0.644351	0.119085	5.39374	0.680007	0.0475
193	0.00352062	0.644351	0.119085	5.18547	0.63522	0.0552
193	0.00352062	0.644351	0.119085	5.26907	0.755357	0.2401
193	0.00352062	0.644351	0.119085	5.56406	0.678679	0.0969
194	0.00139778	0.295714	0.228201	2.68042	0.0258264	0.1677
194	0.00139778	0.295714	0.228201	2.57689	0.024014	0.122
194	0.00139778	0.295714	0.228201	2.58814	0.005546	0.2197
194	0.00139778	0.295714	0.228201	2.57425	0.0184006	0.0997
194	0.00139778	0.295714	0.228201	2.67944	0.0350134	0.0475
195	0.00512046	0.186098	0.160689	6.49447	1.0084	0.3175
195	0.00512046	0.186098	0.160689	5.99985	1.13431	0.4088
195	0.00512046	0.186098	0.160689	6.02771	1.03549	0.3609
195	0.00512046	0.186098	0.160689	6.40812	1.11148	0.2957
195	0.00512046	0.186098	0.160689	6.35041	1.00017	0.4011
196	0.00125469	0.497328	0.161776	2.81883	0.0406384	0.1197
196	0.00125469	0.497328	0.161776	2.55119	0.0405829	0.1462
196	0.00125469	0.497328	0.161776	2.57711	0.0258264	0.1826
196	0.00125469	0.497328	0.161776	2.66563	0.0479298	0.2311
196	0.00125469	0.497328	0.161776	2.53106	0.0331339	0.2177
197	0.00858478	0.0561109	0.0301825	9.45679	5.74103	0.2009
197	0.00858478	0.0561109	0.0301825	9.22407	5.45741	0.2499
197	0.00858478	0.0561109	0.0301825	8.93865	5.36504	0.1045
197	0.00858478	0.0561109	0.0301825	9.1916	5.5493	0.0322
197	0.00858478	0.0561109	0.0301825	8.74482	5.30804	0.2149
198	0.00981309	0.400124	0.0196198	7.83842	5.00037	0.1733
198	0.00981309	0.400124	0.0196198	7.67077	5.03895	0.1957
198	0.00981309	0.400124	0.0196198	7.82642	5.13845	0.1303
198	0.00981309	0.400124	0.0196198	7.90509	5.12039	0.044
198	0.00981309	0.400124	0.0196198	7.97557	5.13256	0.0215
199	0.00481862	0.154036	0.122173	6.58798	1.53192	0.3493
199	0.00481862	0.154036	0.122173	6.46432	1.13935	0.2193
199	0.00481862	0.154036	0.122173	6.64287	1.42242	0.2625
199	0.00481862	0.154036	0.122173	6.08296	1.48441	0.5174
199	0.00481862	0.154036	0.122173	6.46569	1.46107	0.2934
200	0.000595068	0.134276	0.263473	2.26337	0.00369228	0.4331
200	0.000595068	0.134276	0.263473	2.21725	0.00369542	0.2311
200	0.000595068	0.134276	0.263473	2.09393	0	0.3862
200	0.000595068	0.134276	0.263473	2.1435	0.00368616	0.3847
200	0.000595068	0.134276	0.263473	2.21086	0.00184546	0.1389
201	0.00593825	0.307888	0.236241	5.5445	0.442233	0.1867
201	0.00593825	0.307888	0.236241	6.19415	0.701573	0.1442
201	0.00593825	0.307888	0.236241	5.4123	1.17273	0.4772
201	0.00593825	0.307888	0.236241	5.82755	0.481479	0.1715
201	0.00593825	0.307888	0.236241	5.72944	0.600473	0.2179
202	0.00149603	0.427676	0.0165629	3.94371	1.21459	0.0872
202	0.00149603	0.427676	0.0165629	4.02162	1.3061	0.0667
202	0.00149603	0.427676	0.0165629	3.75969	1.22554	0.1503
202	0.00149603	0.427676	0.0165629	3.78524	1.271	0.2715
202	0.00149603	0.427676	0.0165629	4.00753	1.26136	0.1165
203	0.00532396	0.142226	0.0909291	8.66578	2.75771	0.4643
203	0.00532396	0.142226	0.0909291	8.83181	2.78899	0.047
203	0.00532396	0.142226	0.0909291	8.72982	2.68241	0.1152
203	0.00532396	0.142226	0.0909291	8.51893	2.59464	0.2698
203	0.00532396	0.142226	0.0909291	8.0905	2.80141	0.1593
204	0.00181106	0.405469	0.0978263	3.3817	0.228643	0.1429
204	0.00181106	0.405469	0.0978263	3.55162	0.297663	0.1975
204	0.00181106	0.405469	0.0978263	3.34345	0.216482	0.4341
204	0.00181106	0.405469	0.0978263	3.4842	0.264179	0.5159
204	0.00181106	0.405469	0.0978263	3.32186	0.157303	0.1643
205	0.00659787	0.730433	0.130691	9.3456	2.46044	0.1572
205	0.00659787	0.730433	0.130691	8.84264	2.40606	0.3016
205	0.00659787	0.730433	0.130691	9.23702	2.50693	0.2686
205	0.00659787	0.730433	0.130691	9.32731	2.54837	0.2048
205	0.00659787	0.730433	0.130691	8.62126	2.48964	0.1398
206	0.00661493	0.433272	0.0465041	9.96514	5.07387	0.0321
206	0.00661493	0.433272	0.0465041	9.95877	4.93109	0.1262
206	0.00661493	0.433272	0.0465041	10.0295	5.23641	0.1156
206	0.00661493	0.433272	0.0465041	10.0888	5.11563	0.0655
206	0.00661493	0.433272	0.0465041	10.3314	5.28397	0.2121
207	0.00685794	0.481391	0.219964	8.16814	1.43206	0.1998
207	0.00685794	0.481391	0.219964	7.95182	1.28565	0.0916
207	0.00685794	0.481391	0.219964	7.63261	1.21205	0.2295
207	0.00685794	0.481391	0.219964	6.88395	1.0206	0.1603
207	0.00685794	0.481391	0.219964	7.31441	1.03647	0.2926
208	0.0079725	0.599743	0.201146	9.20078	1.89764	0.2934
208	0.0079725	0.599743	0.201146	9.32702	1.69263	0.16
208	0.0079725	0.599743	0.201146	8.49233	1.44802	0.0905
208	0.0079725	0.599743	0.201146	9.03527	1.59468	0.2288
208	0.0079725	0.599743	0.201146	9.28652	1.97026	0.1021
209	0.00704085	0.655378	0.0557293	11.3689	5.57949	0.0652
209	0.00704085	0.655378	0.0557293	11.1532	5.56824	0.1628
209	0.00704085	0.655378	0.0557293	10.5558	5.1771	0.2983
209	0.00704085	0.655378	0.0557293	11.3666	5.78489	0.2442
209	0.00704085	0.655378	0.0557293	11.3885	5.74246	0.0237
210	0.00106182	0.112061	0.0569767	2.86026	0.17761	0.3067
210	0.00106182	0.112061	0.0569767	3.1684	0.223153	0.4585
210	0.00106182	0.112061	0.0569767	2.90736	0.21625	0.4415
210	0.00106182	0.112061	0.0569767	2.89617	0.208583	0.3612
210	0.00106182	0.112061	0.0569767	3.08232	0.173496	0.1324
211	0.00687427	0.121821	0.17822	7.95259	1.48788	0.2846
211	0.00687427	0.121821	0.17822	8.5296	1.97619	0.3176
211	0.00687427	0.121821	0.17822	8.17022	1.94626	0.1667
211	0.00687427	0.121821	0.17822	7.68691	1.71579	0.4803
211	0.00687427	0.121821	0.17822	7.70114	1.87205	0.3566
212	0.00195048	0.449364	0.0365165	4.73732	1.21153	0.2043
212	0.00195048	0.449364	0.0365165	4.66246	1.18362	0.2959
212	0.00195048	0.449364	0.0365165	4.43394	1.17032	0.0886
212	0.00195048	0.449364	0.0365165	4.77929	1.20404	0.1301
212	0.00195048	0.449364	0.0365165	4.42708	1.05977	0.2621
213	0.000926315	0.403602	0.251267	2.27829	0.00370755	0.4204
213	0.000926315	0.403602	0.251267	2.27398	0.00367661	0.1619
213	0.000926315	0.403602	0.251267	2.36852	0.0147572	0.106
213	0.000926315	0.403602	0.251267	2.21385	0.00738566	0.3022
213	0.000926315	0.403602	0.251267	2.44338	0.00921336	0.3144
214	0.00858125	0.41083	0.165796	11.179	2.84232	0.2224
214	0.00858125	0.41083	0.165796	10.5684	2.88818	0.0825
214	0.00858125	0.41083	0.165796	12.5368	3.71025	0.1714
214	0.00858125	0.41083	0.165796	11.4827	3.05564	0.1414
214	0.00858125	0.41083	0.165796	10.9249	3.14929	0.1341
215	0.0083757	0.162467	0.111732	10.5856	4.28632	0.4258
215	0.0083757	0.162467	0.111732	11.4471	4.46364	0.1207
215	0.0083757	0.162467	0.111732	11.9224	4.36736	0.0837
215	0.0083757	0.162467	0.111732	11.3742	4.50119	0.2831
215	0.0083757	0.162467	0.111732	11.659	4.56019	0.3466
216	0.00272345	0.136238	0.263569	3.27729	0.120489	0.1545
216	0.00272345	0.136238	0.263569	3.27447	0.0814453	0.3073
216	0.00272345	0.136238	0.263569	3.16594	0.0814151	0.2457
216	0.00272345	0.136238	0.263569	3.327	0.0866791	0.4128
216	0.00272345	0.136238	0.263569	3.42873	0.075947	0.3918
217	0.00329087	0.456018	0.0238314	6.10251	2.98638	0.2375
217	0.00329087	0.456018	0.0238314	6.29161	3.04964	0.0538
217	0.00329087	0.456018	0.0238314	6.26668	3.03856	0.081
217	0.00329087	0.456018	0.0238314	6.06716	2.80706	0.1013
217	0.00329087	0.456018	0.0238314	6.22369	3.01861	0.2264
218	0.00280622	0.682569	0.0149433	5.005	2.31099	0.2693
218	0.00280622	0.682569	0.0149433	4.65155	2.12021	0.0926
218	0.00280622	0.682569	0.0149433	4.96745	2.28584	0.2789
218	0.00280622	0.682569	0.0149433	4.76542	2.19446	0.2776
218	0.00280622	0.682569	0.0149433	4.92762	2.36385	0.0265
219	0.00186618	0.323548	0.25083	2.61039	0.0294752	0.2249
219	0.00186618	0.323548	0.25083	2.85535	0.0591399	0.1882
219	0.00186618	0.323548	0.25083	2.71602	0.0314955	0.4562
219	0.00186618	0.323548	0.25083	2.94902	0.0275953	0.1973
219	0.00186618	0.323548	0.25083	2.78158	0.0646878	0.0504
220	0.00585092	0.412838	0.148852	7.2835	1.61201	0.2546
220	0.00585092	0.412838	0.148852	8.00295	1.74385	0.341
220	0.00585092	0.412838	0.148852	7.46813	1.68569	0.319
220	0.00585092	0.412838	0.148852	7.64842	1.59118	0.3374
220	0.00585092	0.412838	0.148852	8.0225	1.84651	0.3184
221	0.00929999	0.745695	0.113727	14.6279	5.67206	0.086
221	0.00929999	0.745695	0.113727	13.7813	5.71365	0.1456
221	0.00929999	0.745695	0.113727	14.9338	6.10617	0.1756
221	0.00929999	0.745695	0.113727	14.0889	5.74096	0.2605
221	0.00929999	0.745695	0.113727	13.7383	5.69949	0.0343
222	0.0042094	0.475	0.0109853	4.916	2.53377	0.0465
222	0.0042094	0.475	0.0109853	4.86091	2.57658	0.1429
222	0.0042094	0.475	0.0109853	5.06475	2.69354	0.0682
222	0.0042094	0.475	0.0109853	4.66468	2.46191	0.0354
222	0.0042094	0.475	0.0109853	4.9385	2.66531	0.1335
223	0.00465279	0.332373	0.190702	5.01758	0.697761	0.2959
223	0.00465279	0.332373	0.190702	5.0839	0.916467	0.203
223	0.00465279	0.332373	0.190702	5.37676	0.528075	0.2514
223	0.00465279	0.332373	0.190702	5.22793	0.61223	0.3697
223	0.00465279	0.332373	0.190702	4.97523	0.558349	0.3068
224	0.00143831	0.359882	0.213963	2.55827	0.0203478	0.2353
224	0.00143831	0.359882	0.213963	2.63537	0.0258732	0.2373
224	0.00143831	0.359882	0.213963	2.67502	0.0259351	0.1902
224	0.00143831	0.359882	0.213963	2.62914	0.0351787	0.3613
224	0.00143831	0.359882	0.213963	2.44056	0.00740124	0.3287
225	0.00796789	0.0583268	0.182307	7.68918	2.51928	0.5577
225	0.00796789	0.0583268	0.182307	8.24547	2.49149	0.393
225	0.00796789	0.0583268	0.182307	9.14588	2.58696	0.5022
225	0.00796789	0.0583268	0.182307	8.58699	2.38302	0.3678
225	0.00796789	0.0583268	0.182307	8.65612	2.26133	0.4538
226	0.00443393	0.665369	0.236957	4.58598	0.230321	0.2198
226	0.00443393	0.665369	0.236957	4.90266	0.226532	0.042
226	0.00443393	0.665369	0.236957	4.70977	0.361864	0.1058
226	0.00443393	0.665369	0.236957	4.37024	0.351098	0.2925
226	0.00443393	0.665369	0.236957	4.76894	0.288019	0.0928
227	0.00472505	0.204516	0.0225828	6.5235	3.43517	0.1539
227	0.00472505	0.204516	0.0225828	6.95973	3.79756	0.3287
227	0.00472505	0.204516	0.0225828	6.56572	3.49851	0.0455
227	0.00472505	0.204516	0.0225828	6.579	3.51792	0.1424
227	0.00472505	0.204516	0.0225828	6.75309	3.76341	0.0716
228	0.00572595	0.416798	0.204479	6.41097	0.864047	0.1817
228	0.00572595	0.416798	0.204479	6.71401	0.761782	0.4171
228	0.00572595	0.416798	0.204479	6.4803	0.762389	0.2759
228	0.00572595	0.416798	0.204479	6.23551	0.94989	0.2913
228	0.00572595	0.416798	0.204479	6.65916	0.734778	0.2784
229	0.00231989	0.519876	0.243377	3.20284	0.0795162	0.151
229	0.00231989	0.519876	0.243377	3.30237	0.0847708	0.3117
229	0.00231989	0.519876	0.243377	3.13376	0.0202892	0.294
229	0.00231989	0.519876	0.243377	3.02347	0.068421	0.2498
229	0.00231989	0.519876	0.243377	3.32662	0.0406587	0.1293
230	0.00159128	0.421286	0.182769	2.79113	0.0406654	0.4395
230	0.00159128	0.421286	0.182769	2.82107	0.0351709	0.2272
230	0.00159128	0.421286	0.182769	2.77988	0.0295929	0.3287
230	0.00159128	0.421286	0.182769	2.9345	0.0571776	0.1784
230	0.00159128	0.421286	0.182769	2.81552	0.0406707	0.0958
231	0.00626157	0.4871	0.275358	5.93103	0.606373	0.2902
231	0.00626157	0.4871	0.275358	6.05648	0.622594	0.2622
231	0.00626157	0.4871	0.275358	5.52954	0.338657	0.2954
231	0.00626157	0.4871	0.275358	6.23338	0.504062	0.2828
231	0.00626157	0.4871	0.275358	5.81	0.502327	0.2339
232	0.00688124	0.283712	0.254891	6.58872	0.793018	0.28
232	0.00688124	0.283712	0.254891	6.3771	0.909158	0.4176
232	0.00688124	0.283712	0.254891	6.384	0.954927	0.4058
232	0.00688124	0.283712	0.254891	6.8764	0.811926	0.1558
232	0.00688124	0.283712	0.254891	6.79572	0.846002	0.2958
233	0.00740439	0.569851	0.190514	8.70127	1.8023	0.0185
233	0.00740439	0.569851	0.190514	8.88408	1.66796	0.1408
233	0.00740439	0.569851	0.190514	9.16667	1.9174	0.0476
233	0.00740439	0.569851	0.190514	8.79714	2.07999	0.3171
233	0.00740439	0.569851	0.190514	8.95412	1.82673	0.2301
234	0.00907406	0.28889	0.125721	13.2058	4.96832	0.1574
234	0.00907406	0.28889	0.125721	11.1791	3.99042	0.4061
234	0.00907406	0.28889	0.125721	12.0493	4.24313	0.247
234	0.00907406	0.28889	0.125721	14.5294	5.46314	0.1064
234	0.00907406	0.28889	0.125721	11.6171	3.9187	0.3143
235	0.0040187	0.0422996	0.173744	4.75365	0.634558	0.2579
235	0.0040187	0.0422996	0.173744	5.02286	0.656439	0.4445
235	0.0040187	0.0422996	0.173744	4.5162	0.573103	0.3028
235	0.0040187	0.0422996	0.173744	4.93816	0.56858	0.5689
235	0.0040187	0.0422996	0.173744	4.98236	0.618869	0.5997
236	0.00475099	0.543668	0.079448	8.26603	2.39168	0.4133
236	0.00475099	0.543668	0.079448	7.78691	2.43375	0.2435
236	0.00475099	0.543668	0.079448	8.27695	2.58643	0.104
236	0.00475099	0.543668	0.079448	7.70698	2.20358	0.1562
236	0.00475099	0.543668	0.079448	8.82152	2.85054	0.1204
237	0.00785056	0.370088	0.191728	8.71872	1.89957	0.2035
237	0.00785056	0.370088	0.191728	9.15915	1.97792	0.2177
237	0.00785056	0.370088	0.191728	8.84332	2.00976	0.3711
237	0.00785056	0.370088	0.191728	9.05868	2.02555	0.274
237	0.00785056	0.370088	0.191728	9.36282	2.07837	0.3188
238	0.0067132	0.0175329	0.286862	5.91801	0.622754	0.2072
238	0.0067132	0.0175329	0.286862	6.11848	0.74399	0.3415
238	0.0067132	0.0175329	0.286862	6.05536	0.724112	0.5529
238	0.0067132	0.0175329	0.286862	5.02366	1.28722	0.5143
238	0.0067132	0.0175329	0.286862	5.90402	0.545983	0.1815
239	0.00852642	0.210399	0.0329777	9.81516	5.90018	0.1149
239	0.00852642	0.210399	0.0329777	9.47885	5.67256	0.023
239	0.00852642	0.210399	0.0329777	10.0569	6.06061	0.0142
239	0.00852642	0.210399	0.0329777	9.71035	5.82436	0.0822
239	0.00852642	0.210399	0.0329777	9.88273	5.92261	0.0477
240	0.00669555	0.0319932	0.238776	6.8231	0.926388	0.3172
240	0.00669555	0.0319932	0.238776	6.18538	1.25923	0.22
240	0.00669555	0.0319932	0.238776	6.34883	0.926216	0.4053
240	0.00669555	0.0319932	0.238776	6.0069	0.949816	0.3322
240	0.00669555	0.0319932	0.238776	7.12325	0.924715	0.5157
241	0.00262959	0.529108	0.248004	3.59133	0.083304	0.4236
241	0.00262959	0.529108	0.248004	3.0194	0.073779	0.165
241	0.00262959	0.529108	0.248004	3.23516	0.0501719	0.3561
241	0.00262959	0.529108	0.248004	3.36226	0.0684665	0.2349
241	0.00262959	0.529108	0.248004	3.23511	0.0702884	0.4679
242	0.00715704	0.568983	0.033433	9.65821	5.445	0.069
242	0.00715704	0.568983	0.033433	9.74033	5.67862	0.0413
242	0.00715704	0.568983	0.033433	9.53569	5.45821	0.0469
242	0.00715704	0.568983	0.033433	9.38468	5.36241	0.0239
242	0.00715704	0.568983	0.033433	9.49962	5.49696	0.0948
243	0.00301452	0.555292	0.158809	4.10681	0.230823	0.2599
243	0.00301452	0.555292	0.158809	4.02518	0.214775	0.2743
243	0.00301452	0.555292	0.158809	4.22765	0.29827	0.0937
243	0.00301452	0.555292	0.158809	4.09286	0.210363	0.3422
243	0.00301452	0.555292	0.158809	3.99216	0.243966	0.2532
244	0.00119061	0.538877	0.197828	2.5269	0.00924249	0.1448
