Age Dist
0.11499999999999998
0.10799999999999998
0.10099999999999998
0.09399999999999999
0.087
0.07999999999999999
0.073
0.06599999999999999
0.05899999999999998
0.051999999999999984
0.04499999999999999
0.03799999999999999
0.030999999999999986
0.02399999999999999
0.016999999999999987
0.009999999999999988
