Sim	T1	W	k	Antigen_2016	MF_2016	ICCV
324	0.00991042	0.0455743	0.253258	8.52135	2.5368	0.4836
324	0.00991042	0.0455743	0.253258	7.73691	2.35563	0.5898
325	0.00514087	0.230977	0.072186	7.10797	2.6001	0.2418
325	0.00514087	0.230977	0.072186	6.87114	2.47638	0.3648
325	0.00514087	0.230977	0.072186	7.20466	2.63613	0.1828
325	0.00514087	0.230977	0.072186	6.82625	2.4533	0.23
325	0.00514087	0.230977	0.072186	6.41877	2.26341	0.17
326	0.00527786	0.291928	0.201788	5.5608	0.886337	0.2812
326	0.00527786	0.291928	0.201788	5.4477	0.91692	0.0465
326	0.00527786	0.291928	0.201788	5.6112	0.891947	0.5422
326	0.00527786	0.291928	0.201788	5.15	0.813462	0.283
326	0.00527786	0.291928	0.201788	5.63913	0.837704	0.2968
327	0.00272072	0.317713	0.248558	3.3114	0.124705	0.2672
327	0.00272072	0.317713	0.248558	3.27838	0.154568	0.3369
327	0.00272072	0.317713	0.248558	3.23361	0.157456	0.2277
327	0.00272072	0.317713	0.248558	3.13255	0.149534	0.3624
327	0.00272072	0.317713	0.248558	3.4898	0.155829	0.0473
328	0.00199944	0.739257	0.0892531	3.66347	0.410678	0.4526
328	0.00199944	0.739257	0.0892531	3.67304	0.464208	0.0589
328	0.00199944	0.739257	0.0892531	3.81308	0.380923	0.1465
328	0.00199944	0.739257	0.0892531	3.72756	0.420387	0.1729
328	0.00199944	0.739257	0.0892531	3.64107	0.378119	0.1023
329	0.00657633	0.550419	0.298242	5.80982	0.607914	0.2586
329	0.00657633	0.550419	0.298242	5.97977	0.730882	0.2001
329	0.00657633	0.550419	0.298242	5.78832	0.651666	0.1108
329	0.00657633	0.550419	0.298242	5.89266	0.62028	0.1371
329	0.00657633	0.550419	0.298242	5.5733	0.72553	0.106
330	0.00937969	0.405676	0.267652	8.53385	1.84536	0.4191
330	0.00937969	0.405676	0.267652	8.25822	1.60042	0.3551
330	0.00937969	0.405676	0.267652	8.59733	1.85687	0.2069
330	0.00937969	0.405676	0.267652	8.95863	1.79633	0.3028
330	0.00937969	0.405676	0.267652	8.6133	1.90958	0.3144
331	0.00769952	0.129857	0.0911552	9.03588	3.7973	0.2441
331	0.00769952	0.129857	0.0911552	9.41233	3.78378	0.3239
331	0.00769952	0.129857	0.0911552	8.78613	3.60575	0.3681
331	0.00769952	0.129857	0.0911552	9.16957	3.785	0.2077
331	0.00769952	0.129857	0.0911552	8.59393	3.64708	0.2702
332	0.00184384	0.56316	0.14912	3.07858	0.0924731	0.0714
332	0.00184384	0.56316	0.14912	2.83481	0.113316	0.2838
332	0.00184384	0.56316	0.14912	3.08056	0.140463	0.2602
332	0.00184384	0.56316	0.14912	3.16093	0.136512	0.1882
332	0.00184384	0.56316	0.14912	2.96184	0.14049	0.2527
333	0.00314731	0.46895	0.134033	4.47251	0.556665	0.1991
333	0.00314731	0.46895	0.134033	4.35884	0.470033	0.2667
333	0.00314731	0.46895	0.134033	3.97237	0.412589	0.2059
333	0.00314731	0.46895	0.134033	4.38739	0.64374	0.2548
333	0.00314731	0.46895	0.134033	4.00215	0.456402	0.5669
334	0.00404366	0.298481	0.0829894	6.19275	1.74549	0.2375
334	0.00404366	0.298481	0.0829894	6.02003	1.5923	0.1467
334	0.00404366	0.298481	0.0829894	5.75108	1.54733	0.2148
334	0.00404366	0.298481	0.0829894	6.02833	1.65055	0.0742
334	0.00404366	0.298481	0.0829894	6.19728	1.63339	0.1844
335	0.00910563	0.297497	0.291068	7.66478	1.44677	0.4286
335	0.00910563	0.297497	0.291068	7.94514	1.57904	0.3547
335	0.00910563	0.297497	0.291068	7.48659	1.53231	0.2524
335	0.00910563	0.297497	0.291068	7.82669	1.41725	0.3014
335	0.00910563	0.297497	0.291068	8.27382	1.71757	0.0945
336	0.00220171	0.734502	0.261884	3.10168	0.080763	0.1073
336	0.00220171	0.734502	0.261884	3.14397	0.109472	0.0632
336	0.00220171	0.734502	0.261884	3.15126	0.0615254	0.1444
336	0.00220171	0.734502	0.261884	2.96823	0.063358	0.3848
336	0.00220171	0.734502	0.261884	2.8002	0.0497303	0.1578
337	0.00493564	0.0576542	0.151145	5.24993	1.22377	0.3188
337	0.00493564	0.0576542	0.151145	5.42185	1.26304	0.2414
337	0.00493564	0.0576542	0.151145	5.66772	1.21176	0.4946
337	0.00493564	0.0576542	0.151145	5.47853	1.33262	0.4493
337	0.00493564	0.0576542	0.151145	5.38792	1.18811	0.4049
338	0.00210744	0.397827	0.0223689	4.20031	1.43791	0.2785
338	0.00210744	0.397827	0.0223689	4.18102	1.37827	0.1387
338	0.00210744	0.397827	0.0223689	4.19762	1.42032	0.1939
338	0.00210744	0.397827	0.0223689	4.08399	1.33633	0.1045
338	0.00210744	0.397827	0.0223689	3.89658	1.20668	0.1382
339	0.00303534	0.125883	0.0555139	4.29896	1.18875	0.3375
339	0.00303534	0.125883	0.0555139	4.98905	1.46251	0.4273
339	0.00303534	0.125883	0.0555139	4.56731	1.23846	0.0872
339	0.00303534	0.125883	0.0555139	4.6496	1.34821	0.1442
339	0.00303534	0.125883	0.0555139	4.81603	1.40435	0.3447
340	0.00352002	0.084169	0.205253	3.86202	0.414404	0.2986
340	0.00352002	0.084169	0.205253	3.97268	0.394382	0.1095
340	0.00352002	0.084169	0.205253	3.77634	0.387612	0.3725
340	0.00352002	0.084169	0.205253	3.93416	0.434999	0.1343
340	0.00352002	0.084169	0.205253	3.87928	0.403812	0.0749
341	0.00395503	0.0201152	0.0310691	4.80821	2.2382	0.4438
341	0.00395503	0.0201152	0.0310691	4.82227	2.14238	0.4031
341	0.00395503	0.0201152	0.0310691	4.45978	1.99597	0.4291
341	0.00395503	0.0201152	0.0310691	4.68267	2.0041	0.4347
341	0.00395503	0.0201152	0.0310691	4.60441	2.07767	0.283
342	0.00309015	0.444801	0.244633	3.61645	0.213638	0.043
342	0.00309015	0.444801	0.244633	3.67031	0.153489	0.3044
342	0.00309015	0.444801	0.244633	3.5169	0.199215	0.4745
342	0.00309015	0.444801	0.244633	3.58349	0.207182	0.0702
342	0.00309015	0.444801	0.244633	3.57329	0.148405	0.2
343	0.00928259	0.0880683	0.108243	10.1862	4.57011	0.3783
343	0.00928259	0.0880683	0.108243	10.2723	4.20518	0.4166
343	0.00928259	0.0880683	0.108243	9.89722	4.29546	0.5097
343	0.00928259	0.0880683	0.108243	9.23547	3.84571	0.4112
343	0.00928259	0.0880683	0.108243	9.2956	4.07436	0.3633
344	0.00994264	0.411337	0.160995	10.9183	3.49816	0.2027
344	0.00994264	0.411337	0.160995	12.0281	4.00553	0.2786
344	0.00994264	0.411337	0.160995	11.543	3.85665	0.3014
344	0.00994264	0.411337	0.160995	11.8305	3.96265	0.2195
344	0.00994264	0.411337	0.160995	11.8349	3.81295	0.2219
345	0.00167775	0.1464	0.281704	2.63628	0.044162	0.4352
345	0.00167775	0.1464	0.281704	2.69385	0.0459832	0.3911
345	0.00167775	0.1464	0.281704	2.58591	0.0346327	0.4156
345	0.00167775	0.1464	0.281704	2.74023	0.0481417	0.396
345	0.00167775	0.1464	0.281704	2.56108	0.0328097	0.3224
346	0.0061187	0.502131	0.283477	5.28991	0.546637	0.0429
346	0.0061187	0.502131	0.283477	5.35498	0.552772	0.2949
346	0.0061187	0.502131	0.283477	5.58148	0.591887	0.3295
346	0.0061187	0.502131	0.283477	5.13023	0.638633	0.1554
346	0.0061187	0.502131	0.283477	5.87829	0.657403	0.1709
347	0.00969753	0.367342	0.177315	10.8941	3.25827	0.2391
347	0.00969753	0.367342	0.177315	10.485	3.02099	0.3136
347	0.00969753	0.367342	0.177315	10.4871	2.96688	0.1898
347	0.00969753	0.367342	0.177315	10.57	3.33122	0.286
347	0.00969753	0.367342	0.177315	10.8275	3.34217	0.3033
348	0.00641936	0.619308	0.261608	5.80624	0.749813	0.3893
348	0.00641936	0.619308	0.261608	5.95883	0.768138	0.1202
348	0.00641936	0.619308	0.261608	5.56597	0.663708	0.1394
348	0.00641936	0.619308	0.261608	6.09758	0.68605	0.1227
348	0.00641936	0.619308	0.261608	5.6684	0.710946	0.2854
349	0.00492953	0.557349	0.0391425	7.07251	3.26364	0.0479
349	0.00492953	0.557349	0.0391425	7.36629	3.36091	0.1698
349	0.00492953	0.557349	0.0391425	7.11297	3.20525	0.0264
349	0.00492953	0.557349	0.0391425	7.20619	3.31297	0.1869
349	0.00492953	0.557349	0.0391425	7.12491	3.30155	0.211
350	0.0097083	0.443488	0.283123	8.58207	1.81968	0.0687
350	0.0097083	0.443488	0.283123	9.4475	1.97281	0.31
350	0.0097083	0.443488	0.283123	8.42658	1.79183	0.1755
350	0.0097083	0.443488	0.283123	9.07602	1.8869	0.4493
350	0.0097083	0.443488	0.283123	8.07662	1.58922	0.2562
351	0.00551467	0.14798	0.0930843	6.75517	2.26007	0.4864
351	0.00551467	0.14798	0.0930843	6.58874	2.06295	0.4391
351	0.00551467	0.14798	0.0930843	6.73517	2.15449	0.4323
351	0.00551467	0.14798	0.0930843	6.74507	2.20032	0.4041
351	0.00551467	0.14798	0.0930843	6.93712	2.3451	0.3802
352	0.00433437	0.641937	0.264418	4.09665	0.216521	0.3023
352	0.00433437	0.641937	0.264418	4.21669	0.292933	0.0454
352	0.00433437	0.641937	0.264418	4.68385	0.360593	0.3623
352	0.00433437	0.641937	0.264418	4.10243	0.269138	0.446
352	0.00433437	0.641937	0.264418	4.3301	0.269308	0.1746
353	0.000839125	0.536522	0.143329	2.30297	0.0268456	0.277
353	0.000839125	0.536522	0.143329	2.4719	0.0268061	0.2309
353	0.000839125	0.536522	0.143329	2.38914	0.0288312	0.3965
353	0.000839125	0.536522	0.143329	2.41782	0.0347055	0.2272
353	0.000839125	0.536522	0.143329	2.41415	0.0172851	0.3292
354	0.0035733	0.412998	0.0205302	4.86791	2.05299	0.1343
354	0.0035733	0.412998	0.0205302	4.87305	2.23643	0.3612
354	0.0035733	0.412998	0.0205302	4.96592	2.1556	0.2944
354	0.0035733	0.412998	0.0205302	5.00756	2.33724	0.138
354	0.0035733	0.412998	0.0205302	5.02027	2.22613	0.1128
355	0.00898812	0.00283143	0.154978	8.51198	3.30201	0.6922
355	0.00898812	0.00283143	0.154978	8.68168	3.26068	0.6129
355	0.00898812	0.00283143	0.154978	8.475	3.26772	0.5445
355	0.00898812	0.00283143	0.154978	7.83146	2.77617	0.4189
355	0.00898812	0.00283143	0.154978	8.09048	3.03537	0.4386
356	0.00844772	0.288751	0.202218	8.20496	2.05268	0.3228
356	0.00844772	0.288751	0.202218	8.09979	1.89848	0.3873
356	0.00844772	0.288751	0.202218	8.15335	2.01327	0.2662
356	0.00844772	0.288751	0.202218	8.86872	2.2191	0.4972
356	0.00844772	0.288751	0.202218	8.39041	2.22218	0.3542
357	0.00549699	0.420301	0.0295323	6.94362	3.37596	0.0391
357	0.00549699	0.420301	0.0295323	6.84476	3.53569	0.2782
357	0.00549699	0.420301	0.0295323	6.52774	3.19108	0.1242
357	0.00549699	0.420301	0.0295323	6.82194	3.50705	0.1268
357	0.00549699	0.420301	0.0295323	6.91234	3.58888	0.2653
358	0.00186114	0.570514	0.0594228	3.65994	0.587896	0.1527
358	0.00186114	0.570514	0.0594228	3.83098	0.553301	0.0842
358	0.00186114	0.570514	0.0594228	3.75039	0.591659	0.4551
358	0.00186114	0.570514	0.0594228	3.58989	0.553474	0.158
358	0.00186114	0.570514	0.0594228	3.73067	0.508465	0.274
359	0.0012182	0.148647	0.224694	2.43607	0.0269179	0.2691
359	0.0012182	0.148647	0.224694	2.58448	0.0461858	0.5044
359	0.0012182	0.148647	0.224694	2.48298	0.0115398	0.3429
359	0.0012182	0.148647	0.224694	2.50019	0.0325945	0.4875
359	0.0012182	0.148647	0.224694	2.52587	0.0307799	0.0779
360	0.00639215	0.339824	0.217572	6.24879	1.12227	0.2205
360	0.00639215	0.339824	0.217572	6.63878	1.25104	0.3421
360	0.00639215	0.339824	0.217572	6.13186	1.15473	0.3271
360	0.00639215	0.339824	0.217572	5.61472	0.79002	0.3243
360	0.00639215	0.339824	0.217572	6.80848	1.35785	0.3279
361	0.00725166	0.159672	0.200724	6.60527	1.49989	0.4965
361	0.00725166	0.159672	0.200724	7.07278	1.72652	0.2938
361	0.00725166	0.159672	0.200724	6.98475	1.66112	0.264
361	0.00725166	0.159672	0.200724	6.93027	1.65557	0.3965
361	0.00725166	0.159672	0.200724	7.46595	1.7498	0.3388
362	0.00981439	0.3327	0.15852	11.0891	3.88148	0.302
362	0.00981439	0.3327	0.15852	10.6735	3.52514	0.3165
362	0.00981439	0.3327	0.15852	11.2913	3.8219	0.2533
362	0.00981439	0.3327	0.15852	10.9077	3.61151	0.3293
362	0.00981439	0.3327	0.15852	10.7687	3.65617	0.27
363	0.0062186	0.123	0.21163	5.58089	1.01418	0.3977
363	0.0062186	0.123	0.21163	5.94164	1.24257	0.1269
363	0.0062186	0.123	0.21163	5.92876	1.24665	0.5078
363	0.0062186	0.123	0.21163	5.79616	1.20833	0.5733
363	0.0062186	0.123	0.21163	5.94935	1.23728	0.5094
364	0.000921371	0.170152	0.0119388	2.73003	0.486196	0.3588
364	0.000921371	0.170152	0.0119388	2.61803	0.407632	0.3246
364	0.000921371	0.170152	0.0119388	2.65144	0.51604	0.1782
364	0.000921371	0.170152	0.0119388	2.67991	0.465821	0.2271
364	0.000921371	0.170152	0.0119388	2.7539	0.522259	0.1168
365	0.00393326	0.307014	0.132507	4.8922	0.739787	0.1164
365	0.00393326	0.307014	0.132507	5.23181	0.966434	0.442
365	0.00393326	0.307014	0.132507	5.02557	0.884377	0.3456
365	0.00393326	0.307014	0.132507	4.86935	0.769453	0.0647
365	0.00393326	0.307014	0.132507	4.96127	0.88038	0.3234
366	0.00390833	0.660938	0.200043	4.73091	0.481371	0.1987
366	0.00390833	0.660938	0.200043	4.25245	0.258074	0.0621
366	0.00390833	0.660938	0.200043	4.34473	0.402861	0.1773
366	0.00390833	0.660938	0.200043	4.2585	0.352957	0.3611
366	0.00390833	0.660938	0.200043	4.30641	0.304027	0.1587
367	0.00745794	0.221067	0.0108148	4.7393	2.59835	0.0252
367	0.00745794	0.221067	0.0108148	4.63816	2.48952	0.267
367	0.00745794	0.221067	0.0108148	4.65831	2.52325	0.1705
367	0.00745794	0.221067	0.0108148	4.66901	2.47398	0.1149
367	0.00745794	0.221067	0.0108148	4.62765	2.4964	0.1948
368	0.00461277	0.388298	0.26391	4.76108	0.469186	0.1567
368	0.00461277	0.388298	0.26391	4.23862	0.309627	0.3776
368	0.00461277	0.388298	0.26391	4.42657	0.423411	0.1905
368	0.00461277	0.388298	0.26391	4.35757	0.321648	0.2953
368	0.00461277	0.388298	0.26391	4.40619	0.388499	0.3516
369	0.00216636	0.253928	0.166494	3.225	0.197723	0.1794
369	0.00216636	0.253928	0.166494	3.31883	0.165557	0.1175
369	0.00216636	0.253928	0.166494	3.12362	0.149842	0.3135
369	0.00216636	0.253928	0.166494	3.18228	0.188096	0.4055
369	0.00216636	0.253928	0.166494	3.20268	0.183065	0.2927
370	0.00305059	0.742378	0.109695	4.3328	0.531762	0.258
370	0.00305059	0.742378	0.109695	4.30112	0.517053	0.3427
370	0.00305059	0.742378	0.109695	4.55753	0.631547	0.138
370	0.00305059	0.742378	0.109695	4.70636	0.631223	0.2117
370	0.00305059	0.742378	0.109695	4.29765	0.567398	0.2847
371	0.00255441	0.689935	0.0158255	4.12262	1.60784	0.1365
371	0.00255441	0.689935	0.0158255	4.21428	1.64698	0.1153
371	0.00255441	0.689935	0.0158255	4.13778	1.61545	0.1759
371	0.00255441	0.689935	0.0158255	4.12885	1.60588	0.3473
371	0.00255441	0.689935	0.0158255	4.05899	1.55168	0.3383
372	0.00367617	0.0978455	0.167754	4.37997	0.508269	0.6579
372	0.00367617	0.0978455	0.167754	4.42775	0.614699	0.1348
372	0.00367617	0.0978455	0.167754	4.20682	0.629111	0.5695
372	0.00367617	0.0978455	0.167754	4.6155	0.676144	0.237
372	0.00367617	0.0978455	0.167754	4.75878	0.684509	0.337
373	0.00642985	0.367096	0.178588	7.06403	1.44844	0.1759
373	0.00642985	0.367096	0.178588	6.85328	1.38905	0.2351
373	0.00642985	0.367096	0.178588	6.44704	1.28903	0.3329
373	0.00642985	0.367096	0.178588	6.44901	1.19263	0.2396
373	0.00642985	0.367096	0.178588	7.48265	1.6445	0.3512
374	0.00109092	0.722641	0.221607	2.3366	0.0287759	0.1154
374	0.00109092	0.722641	0.221607	2.60042	0.0268678	0.2567
374	0.00109092	0.722641	0.221607	2.3699	0.0134218	0.2205
374	0.00109092	0.722641	0.221607	2.41223	0.0172851	0.2706
374	0.00109092	0.722641	0.221607	2.25586	0.0172642	0.3575
375	0.00917028	0.191207	0.171702	8.77142	2.82912	0.3259
375	0.00917028	0.191207	0.171702	9.82078	3.04141	0.1866
375	0.00917028	0.191207	0.171702	9.48815	3.1256	0.3303
375	0.00917028	0.191207	0.171702	8.80709	2.7916	0.4885
375	0.00917028	0.191207	0.171702	9.92472	3.18405	0.2994
376	0.00606076	0.501288	0.266689	5.72536	0.75014	0.2196
376	0.00606076	0.501288	0.266689	5.59146	0.705905	0.1299
376	0.00606076	0.501288	0.266689	5.48016	0.646763	0.2792
376	0.00606076	0.501288	0.266689	5.6095	0.592999	0.2631
376	0.00606076	0.501288	0.266689	5.37313	0.580827	0.3742
377	0.00953787	0.587437	0.200983	9.80963	2.4706	0.3445
377	0.00953787	0.587437	0.200983	10.7486	2.74445	0.2804
377	0.00953787	0.587437	0.200983	10.4868	2.84221	0.1804
377	0.00953787	0.587437	0.200983	10.2936	2.61858	0.0953
377	0.00953787	0.587437	0.200983	9.8964	2.59205	0.1361
378	0.00435264	0.487033	0.0417034	6.52007	2.69161	0.133
378	0.00435264	0.487033	0.0417034	6.23139	2.54327	0.0327
378	0.00435264	0.487033	0.0417034	6.53105	2.57424	0.1892
378	0.00435264	0.487033	0.0417034	6.97344	2.92546	0.0495
378	0.00435264	0.487033	0.0417034	6.23474	2.51004	0.1246
379	0.00460324	0.60394	0.0659144	7.1541	2.4762	0.1554
379	0.00460324	0.60394	0.0659144	7.01563	2.44464	0.1441
379	0.00460324	0.60394	0.0659144	6.51911	2.09824	0.2554
379	0.00460324	0.60394	0.0659144	6.85696	2.29075	0.1392
379	0.00460324	0.60394	0.0659144	7.33013	2.62956	0.2341
380	0.00290053	0.638234	0.27089	3.49372	0.165451	0.5095
380	0.00290053	0.638234	0.27089	3.30775	0.122794	0.2265
380	0.00290053	0.638234	0.27089	3.43896	0.151437	0.1864
380	0.00290053	0.638234	0.27089	3.38518	0.143846	0.2152
380	0.00290053	0.638234	0.27089	3.26933	0.12648	0.3978
381	0.00869154	0.0992998	0.178972	8.49775	2.63843	0.4402
381	0.00869154	0.0992998	0.178972	8.60188	2.66749	0.2822
381	0.00869154	0.0992998	0.178972	8.49207	2.73138	0.3937
381	0.00869154	0.0992998	0.178972	8.3878	2.61843	0.4
381	0.00869154	0.0992998	0.178972	8.25914	2.40371	0.4305
382	0.00586183	0.0964617	0.154185	6.09824	1.38588	0.3783
382	0.00586183	0.0964617	0.154185	6.18857	1.7103	0.3841
382	0.00586183	0.0964617	0.154185	6.40991	1.68905	0.3084
382	0.00586183	0.0964617	0.154185	6.38371	1.63714	0.3045
382	0.00586183	0.0964617	0.154185	6.65399	1.63853	0.5216
383	0.000896574	0.103787	0.25701	2.1966	0.0172358	0.1205
383	0.000896574	0.103787	0.25701	2.24682	0.00962649	0.1738
383	0.000896574	0.103787	0.25701	2.34518	0.013467	0.4093
383	0.000896574	0.103787	0.25701	2.23935	0.015338	0.4865
383	0.000896574	0.103787	0.25701	2.23014	0.013481	0.4152
384	0.0081636	0.541837	0.298874	6.68229	0.868179	0.3301
384	0.0081636	0.541837	0.298874	6.84471	0.923508	0.2971
384	0.0081636	0.541837	0.298874	7.29839	1.10883	0.2577
384	0.0081636	0.541837	0.298874	6.6123	1.03425	0.2487
384	0.0081636	0.541837	0.298874	7.23229	1.1594	0.1803
385	0.00701533	0.721908	0.194497	7.12584	1.39711	0.1644
385	0.00701533	0.721908	0.194497	7.75509	1.53066	0.1705
385	0.00701533	0.721908	0.194497	6.93989	1.36039	0.3143
385	0.00701533	0.721908	0.194497	7.60233	1.46745	0.0586
385	0.00701533	0.721908	0.194497	7.71375	1.55544	0.2178
386	0.00567546	0.608924	0.128438	7.26872	1.84834	0.184
386	0.00567546	0.608924	0.128438	7.089	1.72054	0.1243
386	0.00567546	0.608924	0.128438	6.83185	1.44947	0.1532
386	0.00567546	0.608924	0.128438	7.33758	1.68145	0.229
386	0.00567546	0.608924	0.128438	6.76536	1.55519	0.2439
387	0.00415227	0.308537	0.0522712	6.57872	2.59033	0.1965
387	0.00415227	0.308537	0.0522712	5.80163	2.10478	0.1755
387	0.00415227	0.308537	0.0522712	6.36202	2.46123	0.1985
387	0.00415227	0.308537	0.0522712	6.20582	2.21306	0.1619
387	0.00415227	0.308537	0.0522712	6.37091	2.31914	0.4579
388	0.00249583	0.34056	0.0361623	4.70411	1.49202	0.2275
388	0.00249583	0.34056	0.0361623	4.55653	1.428	0.1881
388	0.00249583	0.34056	0.0361623	4.40607	1.34357	0.3646
388	0.00249583	0.34056	0.0361623	4.53287	1.45583	0.2966
388	0.00249583	0.34056	0.0361623	4.43154	1.35265	0.3758
389	0.00474623	0.0922813	0.107803	6.07537	1.67723	0.2957
389	0.00474623	0.0922813	0.107803	6.16309	1.80341	0.441
389	0.00474623	0.0922813	0.107803	5.87142	1.5555	0.5609
389	0.00474623	0.0922813	0.107803	5.92503	1.54891	0.4748
389	0.00474623	0.0922813	0.107803	5.82422	1.56784	0.5091
390	0.00433905	0.179251	0.193649	4.36089	0.574053	0.0672
390	0.00433905	0.179251	0.193649	4.67684	0.513918	0.2964
390	0.00433905	0.179251	0.193649	4.78765	0.755441	0.2326
390	0.00433905	0.179251	0.193649	4.68489	0.618505	0.4266
390	0.00433905	0.179251	0.193649	4.40481	0.649512	0.2581
391	0.00454321	0.378451	0.194933	5.01001	0.702788	0.4074
391	0.00454321	0.378451	0.194933	5.20151	0.664637	0.2595
391	0.00454321	0.378451	0.194933	5.19713	0.786218	0.289
391	0.00454321	0.378451	0.194933	5.3751	0.633838	0.335
391	0.00454321	0.378451	0.194933	5.05023	0.598205	0.2762
392	0.00764979	0.289982	0.290548	6.36659	0.933664	0.1562
392	0.00764979	0.289982	0.290548	6.77045	1.06154	0.4384
392	0.00764979	0.289982	0.290548	6.5041	1.08273	0.3782
392	0.00764979	0.289982	0.290548	6.70795	1.09195	0.1696
392	0.00764979	0.289982	0.290548	6.46997	1.05911	0.4436
393	0.000281481	0.715863	0.189437	2.08078	0.00191248	0.0677
393	0.000281481	0.715863	0.189437	2.029	0.00192322	0.1362
393	0.000281481	0.715863	0.189437	1.99915	0.00192226	0.0717
393	0.000281481	0.715863	0.189437	1.9903	0	0.5228
393	0.000281481	0.715863	0.189437	2.08962	0.00192237	0.3511
394	0.00990046	0.595633	0.0853927	13.3154	6.38478	0.0322
394	0.00990046	0.595633	0.0853927	12.4115	5.8134	0.065
394	0.00990046	0.595633	0.0853927	12.2984	5.8926	0.0413
394	0.00990046	0.595633	0.0853927	12.8063	6.0726	0.0617
394	0.00990046	0.595633	0.0853927	12.629	5.81681	0.1673
395	0.00469908	0.406803	0.194871	4.8773	0.561429	0.374
395	0.00469908	0.406803	0.194871	4.87397	0.652299	0.4802
395	0.00469908	0.406803	0.194871	5.41428	0.696697	0.0838
395	0.00469908	0.406803	0.194871	5.26114	0.638469	0.1371
395	0.00469908	0.406803	0.194871	4.70382	0.587737	0.3132
396	0.00408978	0.735888	0.172157	4.38185	0.478754	0.1673
396	0.00408978	0.735888	0.172157	4.68861	0.550243	0.1778
396	0.00408978	0.735888	0.172157	4.68098	0.484438	0.1642
396	0.00408978	0.735888	0.172157	4.81426	0.604421	0.2169
396	0.00408978	0.735888	0.172157	4.59759	0.498696	0.3035
397	0.00634699	0.252962	0.14572	7.16382	1.95499	0.084
397	0.00634699	0.252962	0.14572	7.3712	1.85723	0.2827
397	0.00634699	0.252962	0.14572	6.56355	1.68124	0.3023
397	0.00634699	0.252962	0.14572	7.74	2.15064	0.265
397	0.00634699	0.252962	0.14572	7.45558	1.87061	0.1121
398	0.00758903	0.0382889	0.0731347	7.71081	3.62839	0.4436
398	0.00758903	0.0382889	0.0731347	8.00475	3.7533	0.3788
398	0.00758903	0.0382889	0.0731347	8.24429	3.82372	0.3739
398	0.00758903	0.0382889	0.0731347	7.66252	3.43922	0.427
398	0.00758903	0.0382889	0.0731347	7.4616	3.46076	0.316
399	0.00445302	0.273414	0.153463	5.20713	0.898976	0.2598
399	0.00445302	0.273414	0.153463	5.01681	0.870066	0.2277
399	0.00445302	0.273414	0.153463	5.37682	0.902215	0.4135
399	0.00445302	0.273414	0.153463	5.4194	0.929865	0.2408
399	0.00445302	0.273414	0.153463	5.37772	0.953402	0.2569
400	0.00817682	0.149655	0.0567509	8.61573	4.31266	0.2982
400	0.00817682	0.149655	0.0567509	8.86667	4.16523	0.2582
400	0.00817682	0.149655	0.0567509	9.0855	4.34975	0.2273
400	0.00817682	0.149655	0.0567509	8.96839	4.4717	0.1819
400	0.00817682	0.149655	0.0567509	9.14398	4.42605	0.2158
401	0.0046904	0.10138	0.160694	5.01256	0.880508	0.4138
401	0.0046904	0.10138	0.160694	4.94239	0.849142	0.3382
401	0.0046904	0.10138	0.160694	5.78091	1.19949	0.5
401	0.0046904	0.10138	0.160694	4.95339	0.98953	0.5569
401	0.0046904	0.10138	0.160694	5.2022	1.10028	0.3737
402	0.00861714	0.0166371	0.144118	7.45201	2.78351	0.3173
402	0.00861714	0.0166371	0.144118	8.46056	3.18617	0.6065
402	0.00861714	0.0166371	0.144118	8.1971	3.18744	0.5596
402	0.00861714	0.0166371	0.144118	7.95365	3.1087	0.5619
402	0.00861714	0.0166371	0.144118	8.18855	2.99544	0.6875
403	0.00526208	0.119347	0.104267	6.47058	2.10674	0.4758
403	0.00526208	0.119347	0.104267	6.2643	1.98296	0.1638
403	0.00526208	0.119347	0.104267	6.0916	1.84886	0.4235
403	0.00526208	0.119347	0.104267	6.33874	1.92577	0.3695
403	0.00526208	0.119347	0.104267	6.07319	1.93465	0.3307
404	0.00227217	0.439771	0.0832934	3.98073	0.483622	0.2624
404	0.00227217	0.439771	0.0832934	3.93136	0.564917	0.2941
404	0.00227217	0.439771	0.0832934	3.88325	0.535026	0.2132
404	0.00227217	0.439771	0.0832934	3.89086	0.506081	0.1272
404	0.00227217	0.439771	0.0832934	3.90913	0.517778	0.3569
405	0.00773709	0.058458	0.283581	6.66385	1.38886	0.4681
405	0.00773709	0.058458	0.283581	6.27605	1.23869	0.3852
405	0.00773709	0.058458	0.283581	5.93341	1.07915	0.6432
405	0.00773709	0.058458	0.283581	6.17685	1.16849	0.3806
405	0.00773709	0.058458	0.283581	6.07572	1.097	0.4444
406	0.0038686	0.148898	0.0785486	5.29738	1.57536	0.4436
406	0.0038686	0.148898	0.0785486	5.29438	1.51733	0.3562
406	0.0038686	0.148898	0.0785486	5.70911	1.61906	0.2476
406	0.0038686	0.148898	0.0785486	5.44159	1.56736	0.2477
406	0.0038686	0.148898	0.0785486	5.31653	1.48382	0.189
407	0.00644913	0.0825529	0.192219	6.57872	1.56645	0.3372
407	0.00644913	0.0825529	0.192219	6.19997	1.41241	0.2261
407	0.00644913	0.0825529	0.192219	6.43338	1.46703	0.358
407	0.00644913	0.0825529	0.192219	6.70918	1.54044	0.4667
407	0.00644913	0.0825529	0.192219	6.34832	1.55382	0.3683
408	0.0051957	0.175774	0.0325595	6.08575	2.911	0.06
408	0.0051957	0.175774	0.0325595	6.57975	3.07451	0.288
