Sim	T1	W	k	Ratio_2014	Antigen_2016	MF_2016	ICCV
5	0.00235333	0.489291	0.102702	0.120548	4.27668	0.62881	0.2913
5	0.00235333	0.489291	0.102702	0.123615	4.24209	0.641112	0.2572
5	0.00235333	0.489291	0.102702	0.130818	4.6509	0.746369	0.3624
6	0.00527868	0.0413475	0.12397	0.252535	6.86653	2.35418	0.5842
6	0.00527868	0.0413475	0.12397	0.265373	7.06184	2.66879	0.4593
6	0.00527868	0.0413475	0.12397	0.235804	7.86138	2.70612	0.3481
6	0.00527868	0.0413475	0.12397	0.252984	7.05657	2.51965	0.5556
6	0.00527868	0.0413475	0.12397	0.276797	7.1188	2.79202	0.5117
7	0.00410724	0.578571	0.254081	0.0944	4.70279	0.420858	0.4453
7	0.00410724	0.578571	0.254081	0.0967742	4.82369	0.444615	0.2508
7	0.00410724	0.578571	0.254081	0.0890816	4.79199	0.430223	0.182
7	0.00410724	0.578571	0.254081	0.0846457	4.62958	0.326027	0.1012
7	0.00410724	0.578571	0.254081	0.0782877	4.74357	0.417758	0.1297
8	0.00932915	0.59425	0.240796	0.196915	12.5646	3.4988	0.1276
8	0.00932915	0.59425	0.240796	0.194702	10.7184	3.0388	0.1823
8	0.00932915	0.59425	0.240796	0.21819	12.2251	3.53126	0.2319
8	0.00932915	0.59425	0.240796	0.194253	12.2673	3.48408	0.2975
8	0.00932915	0.59425	0.240796	0.22072	12.5156	3.80534	0.1239
9	0.00586844	0.166793	0.286752	0.128018	5.35796	0.887245	0.3716
9	0.00586844	0.166793	0.286752	0.119646	6.1404	0.96052	0.3882
9	0.00586844	0.166793	0.286752	0.151578	6.20042	1.21096	0.4727
9	0.00586844	0.166793	0.286752	0.142267	6.19224	1.10521	0.3745
9	0.00586844	0.166793	0.286752	0.12093	5.91866	0.990289	0.3914
10	0.00639727	0.692935	0.169241	0.184525	8.97044	2.30993	0.1362
10	0.00639727	0.692935	0.169241	0.192287	9.85454	2.71374	0.2063
10	0.00639727	0.692935	0.169241	0.202914	9.68769	2.78528	0.2423
10	0.00639727	0.692935	0.169241	0.190048	9.14103	2.53652	0.2131
10	0.00639727	0.692935	0.169241	0.203801	9.40742	2.58281	0.1972
11	0.0072675	0.0498079	0.213024	0.249926	8.23706	2.90075	0.2391
11	0.0072675	0.0498079	0.213024	0.227118	8.31681	2.77419	0.3517
11	0.0072675	0.0498079	0.213024	0.219954	8.49622	2.60935	0.5623
11	0.0072675	0.0498079	0.213024	0.222284	8.71961	2.80733	0.5847
11	0.0072675	0.0498079	0.213024	0.201103	7.46937	2.25966	0.5198
12	0.000833798	0.504176	0.23054	0.0434007	2.4133	0.0230938	0.0795
12	0.000833798	0.504176	0.23054	0.041791	2.22372	0.0134538	0.2533
12	0.000833798	0.504176	0.23054	0.0507205	2.4602	0.0230463	0.4866
12	0.000833798	0.504176	0.23054	0.033276	2.41835	0.0076895	0.2484
12	0.000833798	0.504176	0.23054	0.0415394	2.2548	0.00767592	0.3435
13	0.00539526	0.247167	0.249368	0.128655	6.168	1.1026	0.4731
13	0.00539526	0.247167	0.249368	0.125506	6.26392	0.912128	0.3524
13	0.00539526	0.247167	0.249368	0.124274	6.26369	0.985364	0.2344
13	0.00539526	0.247167	0.249368	0.148007	6.27521	1.20049	0.3993
13	0.00539526	0.247167	0.249368	0.120815	6.08589	0.96647	0.2755
14	0.00495995	0.137868	0.296438	0.100629	4.91781	0.597904	0.4652
14	0.00495995	0.137868	0.296438	0.10173	4.50097	0.517265	0.5543
14	0.00495995	0.137868	0.296438	0.10008	4.80659	0.570663	0.343
14	0.00495995	0.137868	0.296438	0.0998066	5.01027	0.620283	0.3897
14	0.00495995	0.137868	0.296438	0.113394	5.25303	0.815557	0.3
15	0.00649507	0.00959857	0.162315	0.247671	7.2016	2.60598	0.5615
15	0.00649507	0.00959857	0.162315	0.244438	7.74841	2.74851	0.4608
15	0.00649507	0.00959857	0.162315	0.228919	7.96295	2.64599	0.4919
15	0.00649507	0.00959857	0.162315	0.251047	7.84445	2.85846	0.6084
15	0.00649507	0.00959857	0.162315	0.255572	7.97288	2.90028	0.6226
16	0.00542006	0.647511	0.151051	0.198444	8.74635	2.38589	0.3045
16	0.00542006	0.647511	0.151051	0.186149	8.02189	2.07605	0.2821
16	0.00542006	0.647511	0.151051	0.200659	8.08737	2.2247	0.2279
16	0.00542006	0.647511	0.151051	0.188011	8.28442	2.14831	0.1762
16	0.00542006	0.647511	0.151051	0.181903	8.03204	2.02726	0.2039
17	0.00598795	0.163123	0.210246	0.156403	6.90667	1.54512	0.3736
17	0.00598795	0.163123	0.210246	0.193528	7.15108	1.85824	0.4145
17	0.00598795	0.163123	0.210246	0.182417	7.08792	1.77294	0.4201
17	0.00598795	0.163123	0.210246	0.175089	6.94063	1.75819	0.4829
17	0.00598795	0.163123	0.210246	0.176871	7.1672	1.78462	0.1888
18	0.00927915	0.745883	0.278789	0.162459	10.4159	2.44775	0.0582
18	0.00927915	0.745883	0.278789	0.167482	10.6577	2.55401	0.1041
18	0.00927915	0.745883	0.278789	0.167348	9.60533	2.16197	0.1188
18	0.00927915	0.745883	0.278789	0.183193	10.7515	2.67824	0.1614
18	0.00927915	0.745883	0.278789	0.170677	10.5035	2.55033	0.1865
19	0.00552053	0.362289	0.180331	0.192394	7.48679	1.926	0.3257
19	0.00552053	0.362289	0.180331	0.163096	7.22089	1.61467	0.3715
19	0.00552053	0.362289	0.180331	0.180835	7.85305	1.93914	0.3276
19	0.00552053	0.362289	0.180331	0.154727	7.14067	1.64711	0.2731
19	0.00552053	0.362289	0.180331	0.1875	7.40506	1.74248	0.0686
20	0.00677656	0.0991821	0.204058	0.204225	8.00085	2.34776	0.4283
20	0.00677656	0.0991821	0.204058	0.206787	8.39341	2.44151	0.3015
20	0.00677656	0.0991821	0.204058	0.195489	8.06043	2.25854	0.3866
20	0.00677656	0.0991821	0.204058	0.210683	7.93868	2.36025	0.4027
20	0.00677656	0.0991821	0.204058	0.198793	7.80529	2.18202	0.5071
21	0.00548204	0.139286	0.293722	0.132628	6.03966	1.00597	0.3819
21	0.00548204	0.139286	0.293722	0.124473	5.90141	0.962165	0.2145
21	0.00548204	0.139286	0.293722	0.128754	5.5672	0.920817	0.3729
21	0.00548204	0.139286	0.293722	0.1205	5.48234	0.846678	0.5062
21	0.00548204	0.139286	0.293722	0.138728	5.66673	0.96979	0.5563
22	0.00597549	0.609112	0.055882	0.403107	10.9599	5.76026	0.1535
22	0.00597549	0.609112	0.055882	0.415552	11.1805	5.9273	0.1264
22	0.00597549	0.609112	0.055882	0.408951	10.668	5.51361	0.0731
22	0.00597549	0.609112	0.055882	0.396285	11.1696	5.80106	0.1247
22	0.00597549	0.609112	0.055882	0.405123	10.8794	5.85135	0.1082
23	0.00649812	0.166901	0.0468779	0.44496	9.69282	5.26346	0.2166
23	0.00649812	0.166901	0.0468779	0.431481	9.83901	5.31958	0.1948
23	0.00649812	0.166901	0.0468779	0.450829	9.52408	5.22431	0.1258
23	0.00649812	0.166901	0.0468779	0.447085	9.22652	5.01783	0.312
23	0.00649812	0.166901	0.0468779	0.449844	9.93397	5.51566	0.1124
24	0.00777654	0.49839	0.174937	0.241752	10.4518	3.51984	0.3794
24	0.00777654	0.49839	0.174937	0.222408	11.7342	3.76978	0.163
24	0.00777654	0.49839	0.174937	0.234156	10.8192	3.55779	0.1563
24	0.00777654	0.49839	0.174937	0.226478	10.8709	3.52481	0.2433
24	0.00777654	0.49839	0.174937	0.212975	10.8456	3.33711	0.2596
25	0.00794205	0.14492	0.0334681	0.521681	9.31353	5.77082	0.0898
25	0.00794205	0.14492	0.0334681	0.509505	9.91807	6.13044	0.1171
25	0.00794205	0.14492	0.0334681	0.487903	9.17226	5.48381	0.181
25	0.00794205	0.14492	0.0334681	0.523317	9.48256	5.82024	0.1091
25	0.00794205	0.14492	0.0334681	0.502202	9.79682	6.02215	0.1063
26	0.00913744	0.703803	0.260988	0.18677	11.5571	3.0296	0.1593
26	0.00913744	0.703803	0.260988	0.196331	11.1853	3.01233	0.2356
26	0.00913744	0.703803	0.260988	0.186765	10.3365	2.74752	0.2625
26	0.00913744	0.703803	0.260988	0.18728	11.5461	3.06336	0.1516
26	0.00913744	0.703803	0.260988	0.170131	11.2107	2.8416	0.2409
27	0.00243794	0.0778443	0.194163	0.0990099	3.62129	0.332705	0.4348
27	0.00243794	0.0778443	0.194163	0.0875	3.48813	0.278819	0.1108
27	0.00243794	0.0778443	0.194163	0.0904306	3.62338	0.350216	0.2116
27	0.00243794	0.0778443	0.194163	0.0731589	3.41764	0.211559	0.3749
27	0.00243794	0.0778443	0.194163	0.0736994	3.39758	0.20864	0.2299
28	0.00276661	0.380613	0.0838769	0.159184	4.98109	1.10947	0.4254
28	0.00276661	0.380613	0.0838769	0.172996	4.92394	1.1529	0.0874
28	0.00276661	0.380613	0.0838769	0.174681	5.25276	1.25276	0.2899
28	0.00276661	0.380613	0.0838769	0.176471	5.24415	1.23132	0.3087
28	0.00276661	0.380613	0.0838769	0.172017	5.43832	1.28504	0.3913
29	9.01113e-06	0.405776	0.0355371	0.0279292	1.86213	0	0.1294
29	9.01113e-06	0.405776	0.0355371	0.0301508	2.06294	0	0.0718
29	9.01113e-06	0.405776	0.0355371	0.0293725	1.86384	0	0.1681
29	9.01113e-06	0.405776	0.0355371	0.0327974	2.02084	0	0.5022
29	9.01113e-06	0.405776	0.0355371	0.0321716	1.90984	0	0.3706
30	0.00102533	0.203423	0.159066	0.0548953	2.51603	0.0519761	0.3104
30	0.00102533	0.203423	0.159066	0.0491441	2.62007	0.0231183	0.325
30	0.00102533	0.203423	0.159066	0.0503181	2.56469	0.048028	0.1541
30	0.00102533	0.203423	0.159066	0.0568248	2.51094	0.046249	0.2716
30	0.00102533	0.203423	0.159066	0.0547945	2.48607	0.0667786	0.1311
31	0.00110672	0.237743	0.0686933	0.105207	3.0682	0.303554	0.169
31	0.00110672	0.237743	0.0686933	0.0968254	3.05204	0.274319	0.2702
31	0.00110672	0.237743	0.0686933	0.0906638	2.95299	0.263386	0.4673
31	0.00110672	0.237743	0.0686933	0.0824916	2.87218	0.214313	0.2749
31	0.00110672	0.237743	0.0686933	0.0798687	2.93439	0.192419	0.3382
32	0.000477527	0.623606	0.188372	0.0311333	2.15906	0.00574218	0.1633
32	0.000477527	0.623606	0.188372	0.0356047	2.20868	0.00576679	0.1272
32	0.000477527	0.623606	0.188372	0.0419084	2.0749	0.00959711	0.0843
32	0.000477527	0.623606	0.188372	0.0442478	2.19833	0.00770668	0.2332
32	0.000477527	0.623606	0.188372	0.04375	2.13716	0.00575021	0.2908
33	0.00193513	0.34221	0.280243	0.0658524	2.88075	0.0866534	0.2511
33	0.00193513	0.34221	0.280243	0.0542199	2.96086	0.0617248	0.3453
33	0.00193513	0.34221	0.280243	0.0595238	2.82795	0.0848193	0.339
33	0.00193513	0.34221	0.280243	0.0544181	2.75625	0.0805585	0.3854
33	0.00193513	0.34221	0.280243	0.0603589	2.82586	0.084526	0.6094
34	0.00611479	0.452701	0.299383	0.122712	6.4777	0.968574	0.2604
34	0.00611479	0.452701	0.299383	0.107667	6.50571	0.854849	0.4295
34	0.00611479	0.452701	0.299383	0.123591	5.86222	0.872892	0.3335
34	0.00611479	0.452701	0.299383	0.110791	5.90533	0.750433	0.3758
34	0.00611479	0.452701	0.299383	0.102957	5.85174	0.732431	0.3674
35	0.00242589	0.371252	0.178911	0.0698113	3.55971	0.230278	0.3186
35	0.00242589	0.371252	0.178911	0.0847154	4.01	0.311568	0.3284
35	0.00242589	0.371252	0.178911	0.0960233	3.57458	0.332296	0.4981
35	0.00242589	0.371252	0.178911	0.0729313	3.63305	0.182517	0.2132
35	0.00242589	0.371252	0.178911	0.0793651	3.66013	0.253349	0.3268
36	0.00413842	0.315323	0.224531	0.098367	5.02506	0.543405	0.1197
36	0.00413842	0.315323	0.224531	0.103576	4.61651	0.547428	0.3439
36	0.00413842	0.315323	0.224531	0.120346	5.47024	0.793819	0.4912
36	0.00413842	0.315323	0.224531	0.104714	4.75146	0.515752	0.3689
36	0.00413842	0.315323	0.224531	0.0974338	4.70833	0.543269	0.3587
37	0.00925956	0.00826377	0.124548	0.374445	10.3905	5.18756	0.7269
37	0.00925956	0.00826377	0.124548	0.370863	9.80027	4.85207	0.4759
37	0.00925956	0.00826377	0.124548	0.377711	9.91863	5.0555	0.6165
37	0.00925956	0.00826377	0.124548	0.375688	11.1864	5.57877	0.6863
37	0.00925956	0.00826377	0.124548	0.385409	10.5448	5.27334	0.5831
38	0.00484814	0.30482	0.189284	0.145179	6.02153	1.16856	0.3857
38	0.00484814	0.30482	0.189284	0.135231	6.0566	1.06791	0.3574
38	0.00484814	0.30482	0.189284	0.149509	5.81565	1.19547	0.2718
38	0.00484814	0.30482	0.189284	0.154983	6.59819	1.42794	0.2715
38	0.00484814	0.30482	0.189284	0.149051	6.20285	1.22787	0.3952
39	0.00558492	0.17341	0.295164	0.120208	5.45653	0.794547	0.4931
39	0.00558492	0.17341	0.295164	0.121555	5.92255	0.885399	0.4653
39	0.00558492	0.17341	0.295164	0.127034	6.01761	0.974738	0.3555
39	0.00558492	0.17341	0.295164	0.109298	5.33538	0.725458	0.3054
39	0.00558492	0.17341	0.295164	0.116667	5.54072	0.810743	0.6218
40	0.00930599	0.574556	0.0671509	0.458485	14.8446	8.38411	0.0186
40	0.00930599	0.574556	0.0671509	0.457451	14.8913	8.44112	0.0181
40	0.00930599	0.574556	0.0671509	0.437707	14.8465	8.25424	0.0707
40	0.00930599	0.574556	0.0671509	0.45564	15.649	8.88765	0.0719
40	0.00930599	0.574556	0.0671509	0.4564	15.0024	8.51977	0.0528
41	0.00964701	0.145149	0.0942918	0.416891	14.7896	7.71638	0.2373
41	0.00964701	0.145149	0.0942918	0.440033	14.3163	7.36278	0.2623
41	0.00964701	0.145149	0.0942918	0.394535	13.8172	7.00561	0.294
41	0.00964701	0.145149	0.0942918	0.406216	13.0906	6.4808	0.2334
41	0.00964701	0.145149	0.0942918	0.406601	12.1367	5.95807	0.3691
42	0.00515687	0.130539	0.203328	0.166023	6.12952	1.32489	0.493
42	0.00515687	0.130539	0.203328	0.155161	6.36765	1.30436	0.2802
42	0.00515687	0.130539	0.203328	0.157822	6.16743	1.27096	0.1495
42	0.00515687	0.130539	0.203328	0.173234	6.26105	1.47737	0.3402
42	0.00515687	0.130539	0.203328	0.16199	7.02155	1.55054	0.2323
43	0.00326158	0.224402	0.187124	0.115702	4.29527	0.613059	0.4112
43	0.00326158	0.224402	0.187124	0.107081	4.28259	0.512988	0.4976
43	0.00326158	0.224402	0.187124	0.102543	4.57547	0.510096	0.2228
43	0.00326158	0.224402	0.187124	0.0994475	4.36873	0.498019	0.1736
43	0.00326158	0.224402	0.187124	0.113389	4.48859	0.578555	0.4675
44	0.00667083	0.369985	0.0676062	0.363203	11.3478	5.57201	0.1655
44	0.00667083	0.369985	0.0676062	0.388075	11.5506	5.68304	0.1277
44	0.00667083	0.369985	0.0676062	0.401415	12.1317	6.13608	0.1405
44	0.00667083	0.369985	0.0676062	0.389682	12.4318	6.45124	0.1373
44	0.00667083	0.369985	0.0676062	0.41241	12.0307	6.23291	0.223
45	0.0093952	0.174581	0.215552	0.265223	11.3995	4.07524	0.5141
45	0.0093952	0.174581	0.215552	0.241502	11.5736	3.90272	0.3793
45	0.0093952	0.174581	0.215552	0.249503	10.7755	3.62123	0.4413
45	0.0093952	0.174581	0.215552	0.234858	11.5294	3.89501	0.4618
45	0.0093952	0.174581	0.215552	0.236728	11.2646	3.80802	0.3016
46	0.0015023	0.652676	0.267886	0.0467079	2.65958	0.0463544	0.4762
46	0.0015023	0.652676	0.267886	0.0367123	2.70546	0.0327118	0.1913
46	0.0015023	0.652676	0.267886	0.0456081	2.65071	0.0288539	0.3119
46	0.0015023	0.652676	0.267886	0.0426336	2.70747	0.0402955	0.2009
46	0.0015023	0.652676	0.267886	0.040065	2.70441	0.0307102	0.0799
47	0.00696256	0.577266	0.171736	0.20351	10.351	3.01784	0.1414
47	0.00696256	0.577266	0.171736	0.203077	9.59459	2.73745	0.2349
47	0.00696256	0.577266	0.171736	0.179445	9.58238	2.60796	0.1792
47	0.00696256	0.577266	0.171736	0.222856	10.4874	3.30312	0.2049
47	0.00696256	0.577266	0.171736	0.199099	9.96869	2.90994	0.1409
48	0.0015746	0.252343	0.0315059	0.222829	3.90661	1.23751	0.1218
48	0.0015746	0.252343	0.0315059	0.232401	4.06645	1.34135	0.4347
48	0.0015746	0.252343	0.0315059	0.214724	4.05699	1.22653	0.2052
48	0.0015746	0.252343	0.0315059	0.209453	4.19735	1.21184	0.1052
48	0.0015746	0.252343	0.0315059	0.229462	4.23592	1.30984	0.104
49	0.0054932	0.687856	0.0176356	0.485549	6.56237	3.91582	0.15
49	0.0054932	0.687856	0.0176356	0.506089	6.57558	4.00453	0.2561
49	0.0054932	0.687856	0.0176356	0.469326	6.54967	3.90679	0.139
49	0.0054932	0.687856	0.0176356	0.517875	6.73315	4.09677	0.1105
49	0.0054932	0.687856	0.0176356	0.500165	6.63945	4.02315	0.1115
50	0.00686704	0.655275	0.0577995	0.406599	11.64	6.26635	0.0898
50	0.00686704	0.655275	0.0577995	0.425124	11.8611	6.35985	0.059
50	0.00686704	0.655275	0.0577995	0.427126	11.6702	6.30231	0.1546
50	0.00686704	0.655275	0.0577995	0.415976	11.9085	6.45762	0.0807
50	0.00686704	0.655275	0.0577995	0.414519	11.7824	6.27603	0.1484
51	0.0028892	0.670733	0.255197	0.0770634	3.66041	0.209221	0.2005
51	0.0028892	0.670733	0.255197	0.0753363	3.62306	0.201069	0.0625
51	0.0028892	0.670733	0.255197	0.0751152	3.74254	0.207812	0.2772
51	0.0028892	0.670733	0.255197	0.0693838	3.47738	0.180294	0.4021
51	0.0028892	0.670733	0.255197	0.0811775	3.83903	0.268019	0.0662
52	0.00264791	0.088624	0.127438	0.126073	4.12377	0.627321	0.1846
52	0.00264791	0.088624	0.127438	0.136042	4.2697	0.729913	0.3199
52	0.00264791	0.088624	0.127438	0.146269	4.38965	0.747995	0.4476
52	0.00264791	0.088624	0.127438	0.132333	4.05512	0.624458	0.336
52	0.00264791	0.088624	0.127438	0.137443	4.04161	0.661424	0.5214
53	0.000583521	0.00736058	0.237999	0.0433985	2.18228	0.00769764	0.1929
53	0.000583521	0.00736058	0.237999	0.0424469	2.1894	0.00574647	0.2807
53	0.000583521	0.00736058	0.237999	0.0431979	2.12207	0.0153495	0.3489
53	0.000583521	0.00736058	0.237999	0.0405569	2.23754	0.0115238	0.3833
53	0.000583521	0.00736058	0.237999	0.0306122	2.09905	0.00385855	0.2672
54	0.00432224	0.407705	0.164039	0.144157	6.09672	1.19363	0.3118
54	0.00432224	0.407705	0.164039	0.146405	5.89985	1.16116	0.2147
54	0.00432224	0.407705	0.164039	0.138919	6.02426	1.11297	0.1611
54	0.00432224	0.407705	0.164039	0.15189	6.18327	1.2659	0.3368
54	0.00432224	0.407705	0.164039	0.150411	6.11617	1.19363	0.1984
55	0.000435067	0.117201	0.141459	0.0460485	2.20476	0.00382438	0.1476
55	0.000435067	0.117201	0.141459	0.042153	2.05854	0.0153336	0.3814
55	0.000435067	0.117201	0.141459	0.0407384	2.13757	0.00769601	0.1196
55	0.000435067	0.117201	0.141459	0.047081	2.17069	0.00963893	0.3932
55	0.000435067	0.117201	0.141459	0.0452806	2.08694	0.00769379	0.2508
56	0.00237533	0.111267	0.106358	0.147717	4.25016	0.829628	0.6019
56	0.00237533	0.111267	0.106358	0.144079	4.27472	0.792613	0.4366
56	0.00237533	0.111267	0.106358	0.135015	4.2864	0.792782	0.4119
56	0.00237533	0.111267	0.106358	0.148927	4.57749	0.777599	0.2682
56	0.00237533	0.111267	0.106358	0.131093	3.85088	0.675728	0.3985
57	0.000689012	0.481014	0.0694162	0.0770096	2.63842	0.117391	0.671
57	0.000689012	0.481014	0.0694162	0.0757663	2.57832	0.0863276	0.3829
57	0.000689012	0.481014	0.0694162	0.062029	2.53294	0.0945271	0.2596
57	0.000689012	0.481014	0.0694162	0.0568915	2.56273	0.0997468	0.2913
57	0.000689012	0.481014	0.0694162	0.0658579	2.53952	0.110996	0.2672
58	0.00296621	0.0426739	0.184362	0.117164	4.27539	0.622574	0.3864
58	0.00296621	0.0426739	0.184362	0.115578	3.90948	0.495649	0.4406
58	0.00296621	0.0426739	0.184362	0.109198	4.43094	0.561776	0.4537
58	0.00296621	0.0426739	0.184362	0.109448	3.8846	0.491112	0.1811
58	0.00296621	0.0426739	0.184362	0.104478	4.03537	0.479488	0.3158
59	0.00908152	0.0527929	0.110927	0.359685	11.6315	5.69971	0.3789
59	0.00908152	0.0527929	0.110927	0.397179	10.7255	5.506	0.4925
59	0.00908152	0.0527929	0.110927	0.377534	11.1286	5.4683	0.4029
59	0.00908152	0.0527929	0.110927	0.364319	10.9899	5.31894	0.405
59	0.00908152	0.0527929	0.110927	0.374254	10.7936	5.25354	0.4296
60	0.000258709	0.298141	0.233037	0.0414053	2.07085	0.00192101	0.0816
60	0.000258709	0.298141	0.233037	0.0370126	1.97755	0	0.2843
60	0.000258709	0.298141	0.233037	0.0336722	2.08848	0.00191428	0.4299
60	0.000258709	0.298141	0.233037	0.0391901	1.988	0.00384527	0.2496
60	0.000258709	0.298141	0.233037	0.0372946	2.04944	0	0.3108
61	0.00608296	0.237258	0.158769	0.206886	8.16856	2.36736	0.2814
61	0.00608296	0.237258	0.158769	0.207027	8.68579	2.60689	0.3834
61	0.00608296	0.237258	0.158769	0.2211	9.05924	2.7657	0.3291
61	0.00608296	0.237258	0.158769	0.235276	8.14972	2.53247	0.2423
61	0.00608296	0.237258	0.158769	0.206886	8.00476	2.32848	0.3055
62	0.0017855	0.0926074	0.289022	0.0514821	2.93936	0.0577857	0.4851
62	0.0017855	0.0926074	0.289022	0.0544854	2.69818	0.048113	0.2983
62	0.0017855	0.0926074	0.289022	0.0567338	2.87159	0.0402291	0.4862
62	0.0017855	0.0926074	0.289022	0.0503558	2.7263	0.0613944	0.38
62	0.0017855	0.0926074	0.289022	0.0522703	2.79264	0.0594587	0.3085
63	0.00155135	0.587439	0.236046	0.059251	2.6768	0.0520703	0.0989
63	0.00155135	0.587439	0.236046	0.049896	2.91219	0.0499453	0.1184
63	0.00155135	0.587439	0.236046	0.0513752	2.91378	0.0635104	0.2318
63	0.00155135	0.587439	0.236046	0.0506062	2.84308	0.0288345	0.1987
63	0.00155135	0.587439	0.236046	0.0523834	2.88043	0.046241	0.5449
64	0.00471266	0.00140489	0.166011	0.17083	5.76492	1.44219	0.3227
64	0.00471266	0.00140489	0.166011	0.183339	5.82906	1.52096	0.5135
64	0.00471266	0.00140489	0.166011	0.191847	6.20385	1.65577	0.3237
64	0.00471266	0.00140489	0.166011	0.191582	5.85413	1.59553	0.4567
64	0.00471266	0.00140489	0.166011	0.203503	6.08037	1.73012	0.5931
65	0.00820362	0.0411782	0.173793	0.253106	9.9306	3.6418	0.4529
65	0.00820362	0.0411782	0.173793	0.267838	9.80158	3.83373	0.313
65	0.00820362	0.0411782	0.173793	0.281989	9.45418	3.66123	0.554
65	0.00820362	0.0411782	0.173793	0.265684	9.47462	3.70135	0.5986
65	0.00820362	0.0411782	0.173793	0.277808	9.36173	3.62861	0.5733
66	0.0026109	0.0754211	0.223211	0.0861314	3.43651	0.247245	0.3007
66	0.0026109	0.0754211	0.223211	0.0929119	3.58316	0.322599	0.1912
66	0.0026109	0.0754211	0.223211	0.0896752	3.42314	0.250005	0.388
66	0.0026109	0.0754211	0.223211	0.0786194	3.49149	0.210494	0.2793
66	0.0026109	0.0754211	0.223211	0.0950163	3.78323	0.315747	0.3695
67	0.00166006	0.359197	0.175044	0.0804071	3.15789	0.15616	0.1656
67	0.00166006	0.359197	0.175044	0.0727949	2.9196	0.0979601	0.0828
67	0.00166006	0.359197	0.175044	0.067727	3.07012	0.151967	0.261
67	0.00166006	0.359197	0.175044	0.0595723	3.04372	0.0827831	0.1991
67	0.00166006	0.359197	0.175044	0.0715438	2.88743	0.121191	0.1963
68	4.58858e-06	0.216887	0.0403362	0.0302623	1.77505	0	0.2559
68	4.58858e-06	0.216887	0.0403362	0.0350066	1.89074	0	0.3549
68	4.58858e-06	0.216887	0.0403362	0.0356201	1.9048	0	0.1107
68	4.58858e-06	0.216887	0.0403362	0.0315717	1.87992	0	0.1392
68	4.58858e-06	0.216887	0.0403362	0.0305445	1.89559	0	0.3146
69	0.00556529	0.729432	0.120581	0.209639	8.68043	2.71648	0.1687
69	0.00556529	0.729432	0.120581	0.232676	9.42371	3.19819	0.1632
69	0.00556529	0.729432	0.120581	0.246289	9.48229	3.30639	0.3194
69	0.00556529	0.729432	0.120581	0.226317	9.12702	3.07049	0.1172
69	0.00556529	0.729432	0.120581	0.238122	9.57717	3.23852	0.1688
70	0.00666956	0.105985	0.0552457	0.439176	9.41421	4.95495	0.2983
70	0.00666956	0.105985	0.0552457	0.433201	9.75577	5.26052	0.2174
70	0.00666956	0.105985	0.0552457	0.420609	9.26634	4.89938	0.1754
70	0.00666956	0.105985	0.0552457	0.42787	9.44817	4.93581	0.3255
70	0.00666956	0.105985	0.0552457	0.453344	9.89771	5.31185	0.343
71	0.00249824	0.206326	0.0768006	0.179975	4.96184	1.19576	0.3927
71	0.00249824	0.206326	0.0768006	0.190415	4.78428	1.22111	0.569
71	0.00249824	0.206326	0.0768006	0.172299	4.88254	1.15639	0.18
71	0.00249824	0.206326	0.0768006	0.176957	4.80166	1.06512	0.349
71	0.00249824	0.206326	0.0768006	0.18023	4.87674	1.26512	0.2079
