Sim	T1	k	Ratio_2014	Antigen_2016	MF_2016
96	0.00123935	0.0915732	0.0512334	3.08284	0.0462056
96	0.00123935	0.0915732	0.0685315	3.30876	0.0847926
96	0.00123935	0.0915732	0.0574257	3.12569	0.0905195
96	0.00123935	0.0915732	0.0601761	3.14261	0.0794428
96	0.00123935	0.0915732	0.0610169	3.20512	0.0850262
97	0.0092728	0.0503059	0.510738	14.6876	9.09612
97	0.0092728	0.0503059	0.51912	14.8359	9.12083
97	0.0092728	0.0503059	0.510909	14.8549	9.18832
97	0.0092728	0.0503059	0.51797	14.6415	9.07295
97	0.0092728	0.0503059	0.500483	14.8231	9.09375
98	0.00509698	0.0958554	0.177772	10.2177	2.90693
98	0.00509698	0.0958554	0.196951	10.5692	3.15158
98	0.00509698	0.0958554	0.176056	9.97066	2.70485
98	0.00509698	0.0958554	0.188996	10.5995	3.20278
98	0.00509698	0.0958554	0.17822	10.3736	2.90408
99	0.00499898	0.0911745	0.192827	10.4386	3.07709
99	0.00499898	0.0911745	0.179088	9.73083	2.8138
99	0.00499898	0.0911745	0.181222	9.65373	2.65593
99	0.00499898	0.0911745	0.183996	10.102	2.9703
99	0.00499898	0.0911745	0.206691	10.4254	3.25931
100	0.00685392	0.0597593	0.389776	13.7363	7.24978
100	0.00685392	0.0597593	0.421766	13.9222	7.49244
100	0.00685392	0.0597593	0.392488	13.7103	7.29769
100	0.00685392	0.0597593	0.395445	13.8893	7.52237
100	0.00685392	0.0597593	0.390158	13.8601	7.45828
101	0.00508025	0.0780057	0.258677	11.7591	4.66785
101	0.00508025	0.0780057	0.255599	11.21	4.30372
101	0.00508025	0.0780057	0.245614	11.0315	4.07037
101	0.00508025	0.0780057	0.258398	11.4414	4.42321
101	0.00508025	0.0780057	0.23396	10.9179	4.03297
102	0.00761039	0.0477671	0.484285	13.2358	7.81383
102	0.00761039	0.0477671	0.5	13.3446	8.08032
102	0.00761039	0.0477671	0.471719	13.1305	7.7503
102	0.00761039	0.0477671	0.489046	13.0448	7.77761
102	0.00761039	0.0477671	0.473665	13.4031	7.97848
103	0.00307342	0.0744452	0.142086	6.55523	1.27263
103	0.00307342	0.0744452	0.161322	7.05772	1.70308
103	0.00307342	0.0744452	0.160552	6.70122	1.49592
103	0.00307342	0.0744452	0.183667	7.7107	1.88353
103	0.00307342	0.0744452	0.138147	6.69197	1.3458
104	0.00547044	0.0424553	0.425683	10.9368	5.99155
104	0.00547044	0.0424553	0.408159	10.7145	5.86912
104	0.00547044	0.0424553	0.442519	10.9702	6.03913
104	0.00547044	0.0424553	0.426043	11.0321	6.09592
104	0.00547044	0.0424553	0.416002	10.9615	6.08112
105	0.0078262	0.069429	0.398566	15.5229	8.41446
105	0.0078262	0.069429	0.37764	15.0431	8.03328
105	0.0078262	0.069429	0.379358	15.1819	7.98523
105	0.0078262	0.069429	0.384574	15.1979	8.04549
105	0.0078262	0.069429	0.370936	14.9922	7.87661
106	0.00632685	0.0657951	0.363958	13.3837	6.74925
106	0.00632685	0.0657951	0.360543	13.611	6.81289
106	0.00632685	0.0657951	0.34688	13.0807	6.42315
106	0.00632685	0.0657951	0.341775	13.3257	6.56105
106	0.00632685	0.0657951	0.327045	13.1333	6.38447
107	0.00763166	0.0731641	0.367089	15.2954	7.90002
107	0.00763166	0.0731641	0.371806	15.2694	7.92305
107	0.00763166	0.0731641	0.378971	15.5484	8.02325
107	0.00763166	0.0731641	0.379798	15.3499	8.07433
107	0.00763166	0.0731641	0.370749	15.3782	7.94656
108	0.00106326	0.033036	0.111798	3.6502	0.507999
108	0.00106326	0.033036	0.114707	3.77073	0.54421
108	0.00106326	0.033036	0.134969	4.1019	0.700324
108	0.00106326	0.033036	0.0980578	3.54727	0.388184
108	0.00106326	0.033036	0.123801	4.12015	0.63586
109	0.000512979	0.0820172	0.0332769	2.41179	0.00368494
109	0.000512979	0.0820172	0.0305949	2.3813	0.00369194
109	0.000512979	0.0820172	0.0381724	2.3138	0.00552659
109	0.000512979	0.0820172	0.0443322	2.4019	0.0147582
109	0.000512979	0.0820172	0.0403226	2.3243	0.00737286
110	0.00634423	0.0363408	0.512777	10.9894	6.68275
110	0.00634423	0.0363408	0.49345	10.8817	6.52202
110	0.00634423	0.0363408	0.499697	11.1037	6.64493
110	0.00634423	0.0363408	0.490637	10.9896	6.64097
110	0.00634423	0.0363408	0.489529	10.6633	6.27837
111	0.00903361	0.081176	0.396661	17.5369	9.3352
111	0.00903361	0.081176	0.38562	17.3819	9.21187
111	0.00903361	0.081176	0.392356	17.3327	9.33456
111	0.00903361	0.081176	0.409672	17.5752	9.58934
111	0.00903361	0.081176	0.378753	17.0153	9.06607
112	0.00471792	0.0764809	0.242204	10.8211	4.01
112	0.00471792	0.0764809	0.224584	10.1705	3.65089
112	0.00471792	0.0764809	0.221072	10.1521	3.4985
112	0.00471792	0.0764809	0.229817	10.299	3.63972
112	0.00471792	0.0764809	0.250598	11.0351	4.23828
113	0.00184372	0.0135191	0.309113	4.60043	2.01764
113	0.00184372	0.0135191	0.310484	4.70246	2.15367
113	0.00184372	0.0135191	0.332261	4.77758	2.21869
113	0.00184372	0.0135191	0.319872	4.71843	2.10139
113	0.00184372	0.0135191	0.323341	4.78165	2.16594
114	0.00450597	0.0713039	0.247878	10.4154	3.91313
114	0.00450597	0.0713039	0.238705	10.3385	3.66086
114	0.00450597	0.0713039	0.23619	10.0613	3.57222
114	0.00450597	0.0713039	0.214558	9.63027	3.29817
114	0.00450597	0.0713039	0.229983	10.6303	3.84972
115	0.00834289	0.0918602	0.327504	16.8929	8.22205
115	0.00834289	0.0918602	0.331161	16.8164	8.17479
115	0.00834289	0.0918602	0.333497	16.9798	8.26913
115	0.00834289	0.0918602	0.323668	16.7085	8.17883
115	0.00834289	0.0918602	0.335789	16.8325	8.26368
116	0.00740544	0.0224337	0.582036	8.72423	5.70231
116	0.00740544	0.0224337	0.569303	8.74356	5.73491
116	0.00740544	0.0224337	0.577746	8.82386	5.68316
116	0.00740544	0.0224337	0.574427	8.65114	5.5465
116	0.00740544	0.0224337	0.568879	8.73252	5.69947
117	0.00608244	0.044422	0.426372	11.4542	6.42538
117	0.00608244	0.044422	0.447303	11.845	6.70338
117	0.00608244	0.044422	0.437984	11.3376	6.34862
117	0.00608244	0.044422	0.434024	11.7742	6.63577
117	0.00608244	0.044422	0.436782	11.679	6.64394
118	0.000995759	0.0587328	0.0656313	3.12713	0.136202
118	0.000995759	0.0587328	0.0579853	3.10731	0.0903609
118	0.000995759	0.0587328	0.0678225	3.0405	0.128679
118	0.000995759	0.0587328	0.0739488	3.254	0.127499
118	0.000995759	0.0587328	0.0725767	3.22658	0.151883
119	0.00278734	0.0594449	0.173302	6.73153	1.73033
119	0.00278734	0.0594449	0.163174	6.77336	1.63928
119	0.00278734	0.0594449	0.174373	6.89267	1.82241
119	0.00278734	0.0594449	0.195553	7.15261	2.03359
119	0.00278734	0.0594449	0.1882	6.95572	1.89332
120	0.000106471	0.0646002	0.0385321	1.97518	0.00184424
120	0.000106471	0.0646002	0.0373418	2.00566	0.00369706
120	0.000106471	0.0646002	0.0325048	1.94116	0.00369392
120	0.000106471	0.0646002	0.0263985	1.95743	0
120	0.000106471	0.0646002	0.036855	2.01513	0.00184536
121	0.00773206	0.0295579	0.545992	10.4702	6.62869
121	0.00773206	0.0295579	0.555626	10.4189	6.64085
121	0.00773206	0.0295579	0.561998	10.5974	6.88764
121	0.00773206	0.0295579	0.56555	10.3789	6.67884
121	0.00773206	0.0295579	0.571253	10.519	6.62035
122	0.000812041	0.0336055	0.0832102	3.31829	0.292246
122	0.000812041	0.0336055	0.0768041	3.08064	0.193577
122	0.000812041	0.0336055	0.0920398	3.29821	0.279164
122	0.000812041	0.0336055	0.0839024	3.32946	0.293125
122	0.000812041	0.0336055	0.0770385	3.1702	0.214303
123	0.00217895	0.0399782	0.204612	6.06195	1.86679
123	0.00217895	0.0399782	0.198341	6.09236	1.90594
123	0.00217895	0.0399782	0.192556	5.73882	1.71374
123	0.00217895	0.0399782	0.21461	6.50135	2.13819
123	0.00217895	0.0399782	0.198106	5.895	1.80763
124	0.00434577	0.0269743	0.438833	8.21592	4.56256
124	0.00434577	0.0269743	0.437296	8.27798	4.69591
124	0.00434577	0.0269743	0.455739	8.20922	4.77199
124	0.00434577	0.0269743	0.475119	8.13387	4.65425
124	0.00434577	0.0269743	0.434759	8.27263	4.53649
125	0.00263471	0.0523538	0.197535	7.14246	2.16723
125	0.00263471	0.0523538	0.194563	7.04403	2.14761
125	0.00263471	0.0523538	0.183748	6.81634	1.86655
125	0.00263471	0.0523538	0.195601	6.79703	1.94253
125	0.00263471	0.0523538	0.194407	6.93267	1.99317
126	0.00503352	0.0836869	0.245541	11.3685	4.35868
126	0.00503352	0.0836869	0.231602	10.9771	3.81049
126	0.00503352	0.0836869	0.218712	11.0261	3.72035
126	0.00503352	0.0836869	0.213784	10.6233	3.66983
126	0.00503352	0.0836869	0.240283	11.3003	4.17703
127	0.000676497	0.079825	0.0403538	2.4732	0.012939
127	0.000676497	0.079825	0.054902	2.4803	0.0277439
127	0.000676497	0.079825	0.0441097	2.57382	0.0221881
127	0.000676497	0.079825	0.0421394	2.5661	0.0204101
127	0.000676497	0.079825	0.0527426	2.72648	0.025826
128	0.00812337	0.0432886	0.515581	13.2767	8.13325
128	0.00812337	0.0432886	0.510578	13.0986	8.06449
128	0.00812337	0.0432886	0.507873	13.0285	7.9292
128	0.00812337	0.0432886	0.511278	13.3369	8.03324
128	0.00812337	0.0432886	0.501562	12.9317	7.919
129	0.00147375	0.0440716	0.119913	4.35242	0.671029
129	0.00147375	0.0440716	0.115021	4.30499	0.683919
129	0.00147375	0.0440716	0.117416	4.34059	0.693828
129	0.00147375	0.0440716	0.125576	4.53884	0.641297
129	0.00147375	0.0440716	0.129226	4.4709	0.700262
130	0.00320058	0.0789279	0.15653	7.32035	1.55971
130	0.00320058	0.0789279	0.129623	6.68332	1.2382
130	0.00320058	0.0789279	0.148601	7.02446	1.57839
130	0.00320058	0.0789279	0.145706	7.01984	1.39954
130	0.00320058	0.0789279	0.163064	7.50693	1.66328
131	0.00437324	0.0997891	0.16269	9.15606	2.26046
131	0.00437324	0.0997891	0.133177	7.9983	1.59966
131	0.00437324	0.0997891	0.138104	8.18187	1.61829
131	0.00437324	0.0997891	0.139196	7.99867	1.68869
131	0.00437324	0.0997891	0.155226	8.48218	1.89334
132	0.00349967	0.0258356	0.409171	7.42702	3.88937
132	0.00349967	0.0258356	0.404274	7.38938	3.86431
132	0.00349967	0.0258356	0.401171	7.4943	3.97695
132	0.00349967	0.0258356	0.405165	7.37867	3.92804
132	0.00349967	0.0258356	0.404095	7.32177	3.83768
133	0.00887116	0.0473837	0.524341	14.2878	8.89417
133	0.00887116	0.0473837	0.518841	14.1422	8.66477
133	0.00887116	0.0473837	0.505909	13.9759	8.57606
133	0.00887116	0.0473837	0.513912	14.2103	8.7414
133	0.00887116	0.0473837	0.508829	13.9284	8.50678
134	0.00538741	0.0550794	0.350384	11.6237	5.80633
134	0.00538741	0.0550794	0.363854	11.9166	6.0997
134	0.00538741	0.0550794	0.336236	11.7043	5.66981
134	0.00538741	0.0550794	0.361075	11.7683	5.95337
134	0.00538741	0.0550794	0.367291	12.0144	6.12653
135	0.00483928	0.0795911	0.210621	10.4041	3.44514
135	0.00483928	0.0795911	0.226966	10.669	3.69327
135	0.00483928	0.0795911	0.204592	10.1218	3.47129
135	0.00483928	0.0795911	0.225159	10.6136	3.60028
135	0.00483928	0.0795911	0.208133	9.88597	3.12373
136	0.00821378	0.0876425	0.342728	16.7439	8.24641
136	0.00821378	0.0876425	0.345828	16.5152	8.13752
136	0.00821378	0.0876425	0.326384	16.3842	7.87156
136	0.00821378	0.0876425	0.334303	16.4956	8.06682
136	0.00821378	0.0876425	0.329055	16.6516	8.17296
137	0.0053672	0.0247443	0.50701	8.48497	5.07103
137	0.0053672	0.0247443	0.497202	8.49097	5.15991
137	0.0053672	0.0247443	0.515681	8.43519	5.1
137	0.0053672	0.0247443	0.510324	8.53046	5.1574
137	0.0053672	0.0247443	0.517355	8.37849	5.17896
138	0.00789323	0.0176156	0.600416	7.74917	5.15382
138	0.00789323	0.0176156	0.59509	7.64934	5.11004
138	0.00789323	0.0176156	0.584555	7.61804	5.03351
138	0.00789323	0.0176156	0.594077	7.83733	5.13793
138	0.00789323	0.0176156	0.592886	7.75719	5.16041
139	0.00723195	0.0726363	0.363438	14.9698	7.36464
139	0.00723195	0.0726363	0.332561	14.238	7.02389
139	0.00723195	0.0726363	0.370217	15.3251	7.84618
139	0.00723195	0.0726363	0.350519	14.7913	7.48157
139	0.00723195	0.0726363	0.361101	14.1683	7.25094
140	0.0092634	0.0833048	0.385436	17.6266	9.46797
140	0.0092634	0.0833048	0.381518	17.7762	9.32501
140	0.0092634	0.0833048	0.389596	17.3124	9.26117
140	0.0092634	0.0833048	0.387551	17.7343	9.4567
140	0.0092634	0.0833048	0.378663	17.7164	9.60505
141	0.00891726	0.0164821	0.590885	7.60825	5.02533
141	0.00891726	0.0164821	0.608464	7.386	4.98082
141	0.00891726	0.0164821	0.593412	7.52329	5.02721
141	0.00891726	0.0164821	0.593122	7.38751	4.946
141	0.00891726	0.0164821	0.600992	7.72487	5.18503
142	0.00361096	0.0161581	0.450695	6.27426	3.60377
142	0.00361096	0.0161581	0.467478	6.12403	3.56912
142	0.00361096	0.0161581	0.462064	6.14721	3.50556
142	0.00361096	0.0161581	0.450397	6.00273	3.30307
142	0.00361096	0.0161581	0.463971	6.09354	3.47229
143	0.00472235	0.0768599	0.22606	10.4167	3.58606
143	0.00472235	0.0768599	0.248721	10.9767	4.05039
143	0.00472235	0.0768599	0.22704	10.3516	3.59178
143	0.00472235	0.0768599	0.224948	10.3395	3.61533
143	0.00472235	0.0768599	0.234898	10.6175	3.76221
144	0.00788185	0.0489064	0.480476	13.6376	8.06574
144	0.00788185	0.0489064	0.496712	13.8105	8.3941
144	0.00788185	0.0489064	0.496798	14.0641	8.34026
144	0.00788185	0.0489064	0.486544	13.391	7.84281
144	0.00788185	0.0489064	0.482875	13.4573	7.98344
145	0.0049535	0.0715781	0.260419	11.2619	4.44781
145	0.0049535	0.0715781	0.257143	10.702	4.12213
145	0.0049535	0.0715781	0.276621	11.2539	4.48678
145	0.0049535	0.0715781	0.261028	11.0978	4.46531
145	0.0049535	0.0715781	0.285291	11.4116	4.84768
146	2.73497e-05	0.0800066	0.0292435	1.90529	0
146	2.73497e-05	0.0800066	0.0316656	1.9693	0
146	2.73497e-05	0.0800066	0.0319149	1.97501	0
146	2.73497e-05	0.0800066	0.02574	1.90152	0
146	2.73497e-05	0.0800066	0.0290587	1.90847	0
147	0.000654598	0.0313671	0.0862245	3.07184	0.213322
147	0.000654598	0.0313671	0.0735839	2.88511	0.164705
147	0.000654598	0.0313671	0.0884178	3.00013	0.218393
147	0.000654598	0.0313671	0.0870647	3.21742	0.248923
147	0.000654598	0.0313671	0.0806794	2.90361	0.15895
148	0.00785291	0.091946	0.311891	16.027	7.38854
148	0.00785291	0.091946	0.313021	16.1729	7.565
148	0.00785291	0.091946	0.313559	15.9523	7.44193
148	0.00785291	0.091946	0.302188	15.8604	7.40474
148	0.00785291	0.091946	0.305874	15.9334	7.37986
149	0.0068059	0.092564	0.270812	13.907	5.86792
149	0.0068059	0.092564	0.272509	14.1417	5.95615
149	0.0068059	0.092564	0.261696	14.1064	5.86965
149	0.0068059	0.092564	0.291097	14.8553	6.54519
149	0.0068059	0.092564	0.276997	14.5355	6.13166
150	0.0047296	0.021995	0.490939	7.93874	4.67594
150	0.0047296	0.021995	0.499172	7.63943	4.52099
150	0.0047296	0.021995	0.495766	7.60002	4.51873
150	0.0047296	0.021995	0.506265	7.85143	4.68205
150	0.0047296	0.021995	0.504454	7.59173	4.57723
151	0.00609896	0.0764757	0.285986	12.8941	5.70902
151	0.00609896	0.0764757	0.302569	13.3129	5.99395
151	0.00609896	0.0764757	0.297564	13.0393	5.84622
151	0.00609896	0.0764757	0.279222	12.8173	5.41865
151	0.00609896	0.0764757	0.278797	12.4746	5.39243
152	0.00262264	0.0504076	0.19952	6.77698	2.06921
152	0.00262264	0.0504076	0.214668	6.94907	2.29292
152	0.00262264	0.0504076	0.194622	6.90405	2.09739
152	0.00262264	0.0504076	0.205641	6.88737	2.11279
152	0.00262264	0.0504076	0.219661	7.38834	2.34448
153	0.00578872	0.0488196	0.411319	11.9348	6.33897
153	0.00578872	0.0488196	0.417002	11.667	6.40703
153	0.00578872	0.0488196	0.413966	11.8902	6.38977
153	0.00578872	0.0488196	0.41904	12.1306	6.55324
153	0.00578872	0.0488196	0.389086	11.8428	6.29444
154	0.00457647	0.0999304	0.168172	8.90344	2.09177
154	0.00457647	0.0999304	0.174852	9.45996	2.42761
154	0.00457647	0.0999304	0.178936	9.65417	2.54765
154	0.00457647	0.0999304	0.16193	9.26296	2.23442
154	0.00457647	0.0999304	0.148521	8.62286	1.8702
155	0.00303599	0.0162505	0.424551	5.78134	3.10092
155	0.00303599	0.0162505	0.441156	5.88517	3.16483
155	0.00303599	0.0162505	0.436543	5.7579	3.18738
155	0.00303599	0.0162505	0.403324	5.90312	3.07354
155	0.00303599	0.0162505	0.420725	5.80046	3.06023
156	0.00581688	0.0743574	0.285622	12.3577	5.30092
156	0.00581688	0.0743574	0.289979	12.9645	5.63586
156	0.00581688	0.0743574	0.289634	12.4272	5.47619
156	0.00581688	0.0743574	0.280296	12.3219	5.19404
156	0.00581688	0.0743574	0.278954	12.4372	5.29311
157	0.00883223	0.0672271	0.425093	15.9934	8.91803
157	0.00883223	0.0672271	0.44221	16.4816	9.46174
157	0.00883223	0.0672271	0.438803	16.2704	9.39129
157	0.00883223	0.0672271	0.426159	16.2618	9.05038
157	0.00883223	0.0672271	0.431786	16.0689	9.16513
158	0.00763131	0.0693525	0.388986	15.1192	7.93525
158	0.00763131	0.0693525	0.388988	14.8663	7.94372
158	0.00763131	0.0693525	0.391783	15.2433	8.01688
158	0.00763131	0.0693525	0.404222	15.365	8.24941
158	0.00763131	0.0693525	0.374798	15.1221	7.81879
159	0.00932196	0.0201299	0.603684	8.59391	5.78578
159	0.00932196	0.0201299	0.610259	8.90281	6.01013
159	0.00932196	0.0201299	0.599953	8.51084	5.70417
159	0.00932196	0.0201299	0.613525	8.81023	5.91655
159	0.00932196	0.0201299	0.621609	8.64794	5.88497
160	0.0039066	0.0978944	0.169257	8.60575	2.01255
160	0.0039066	0.0978944	0.161074	8.14028	1.77107
160	0.0039066	0.0978944	0.126123	7.33304	1.29439
160	0.0039066	0.0978944	0.141742	7.80565	1.58443
160	0.0039066	0.0978944	0.148986	8.17343	1.73616
161	0.00734785	0.0659227	0.381815	14.797	7.76473
161	0.00734785	0.0659227	0.359247	14.1418	7.34494
161	0.00734785	0.0659227	0.389575	14.4466	7.56629
161	0.00734785	0.0659227	0.384032	14.4869	7.81621
161	0.00734785	0.0659227	0.386949	14.4774	7.63146
162	0.000279225	0.0415585	0.0425532	2.2677	0.0165795
162	0.000279225	0.0415585	0.0422535	2.22518	0.0166611
162	0.000279225	0.0415585	0.0437828	2.25644	0.0147721
162	0.000279225	0.0415585	0.042176	2.12852	0.0221145
162	0.000279225	0.0415585	0.0453001	2.37766	0.0258041
163	0.00163338	0.0174483	0.299225	4.85646	2.0209
163	0.00163338	0.0174483	0.277287	4.97829	2.05858
163	0.00163338	0.0174483	0.274347	4.77941	1.98419
163	0.00163338	0.0174483	0.242616	4.70514	1.85096
163	0.00163338	0.0174483	0.291815	4.99612	2.10081
164	0.00600431	0.0178973	0.553965	7.24107	4.62736
164	0.00600431	0.0178973	0.530354	7.14575	4.41831
164	0.00600431	0.0178973	0.537898	7.14299	4.44453
164	0.00600431	0.0178973	0.549426	7.32044	4.64255
164	0.00600431	0.0178973	0.547483	7.42177	4.68567
165	0.00584954	0.0422196	0.451674	11.2471	6.31783
165	0.00584954	0.0422196	0.442932	11.3158	6.34746
165	0.00584954	0.0422196	0.439444	11.2453	6.36451
165	0.00584954	0.0422196	0.455941	11.3012	6.41973
165	0.00584954	0.0422196	0.441202	11.1039	6.23322
166	0.00626971	0.0751572	0.307866	13.34	6.19396
166	0.00626971	0.0751572	0.296136	13.1527	5.98507
166	0.00626971	0.0751572	0.31702	13.6354	6.27245
166	0.00626971	0.0751572	0.304036	13.1915	6.10507
166	0.00626971	0.0751572	0.32129	13.7854	6.38113
167	0.00392359	0.0871201	0.189189	9.16736	2.63562
167	0.00392359	0.0871201	0.15635	8.22811	1.9626
167	0.00392359	0.0871201	0.170638	8.3361	2.11073
167	0.00392359	0.0871201	0.1429	7.87052	1.66375
167	0.00392359	0.0871201	0.167687	8.99515	2.33549
168	0.0023281	0.025898	0.335764	6.55888	3.07712
168	0.0023281	0.025898	0.32239	6.49712	2.97654
168	0.0023281	0.025898	0.314027	6.21051	2.82447
168	0.0023281	0.025898	0.309338	6.41766	2.81063
168	0.0023281	0.025898	0.290577	6.13106	2.70641
169	0.001888	0.0752715	0.0893237	4.23481	0.358914
169	0.001888	0.0752715	0.0962326	4.4645	0.441098
169	0.001888	0.0752715	0.0901199	4.31023	0.368443
169	0.001888	0.0752715	0.0765883	4.02426	0.247023
169	0.001888	0.0752715	0.0882353	4.5774	0.413953
170	0.00305293	0.0831486	0.125926	6.63678	1.15583
170	0.00305293	0.0831486	0.138112	6.6929	1.16936
170	0.00305293	0.0831486	0.140025	6.94143	1.25907
170	0.00305293	0.0831486	0.123728	6.6334	1.08123
170	0.00305293	0.0831486	0.126176	6.27981	1.02045
171	0.00810691	0.0708068	0.409955	15.9309	8.68706
171	0.00810691	0.0708068	0.400815	15.668	8.47837
171	0.00810691	0.0708068	0.388889	15.2884	8.0908
171	0.00810691	0.0708068	0.391452	15.6862	8.27506
171	0.00810691	0.0708068	0.377763	15.5788	8.29135
172	0.000416334	0.056687	0.0462232	2.4151	0.0350282
172	0.000416334	0.056687	0.0469457	2.3871	0.00921659
172	0.000416334	0.056687	0.0484883	2.33949	0.0166184
172	0.000416334	0.056687	0.0431328	2.40173	0.0239804
172	0.000416334	0.056687	0.0453772	2.34092	0.0184761
173	0.00949416	0.0443235	0.538156	14.0773	8.76285
173	0.00949416	0.0443235	0.545304	13.7746	8.71581
173	0.00949416	0.0443235	0.54463	14.1348	8.86966
173	0.00949416	0.0443235	0.538234	13.978	8.81539
173	0.00949416	0.0443235	0.539887	14.332	8.97161
174	0.00749929	0.0743328	0.346083	14.9745	7.53164
174	0.00749929	0.0743328	0.364091	14.993	7.76168
174	0.00749929	0.0743328	0.353959	15.1016	7.62578
174	0.00749929	0.0743328	0.378485	15.4569	8.09139
174	0.00749929	0.0743328	0.359956	14.9258	7.71705
175	0.000740741	0.0732279	0.0327429	2.57253	0.0258546
175	0.000740741	0.0732279	0.0477941	2.66912	0.0331339
175	0.000740741	0.0732279	0.0481541	2.61238	0.0442152
175	0.000740741	0.0732279	0.0573684	2.76975	0.0555803
175	0.000740741	0.0732279	0.0471747	2.79758	0.0480112
176	0.0031008	0.0633558	0.186167	7.37128	2.02849
176	0.0031008	0.0633558	0.178338	7.49192	1.95473
176	0.0031008	0.0633558	0.161774	6.99928	1.87533
176	0.0031008	0.0633558	0.161813	6.99447	1.688
176	0.0031008	0.0633558	0.181526	7.23844	1.99808
177	0.00332424	0.0203469	0.407152	6.59245	3.58748
177	0.00332424	0.0203469	0.423307	6.64052	3.62362
177	0.00332424	0.0203469	0.44073	6.65578	3.68032
177	0.00332424	0.0203469	0.432803	6.45233	3.52937
177	0.00332424	0.0203469	0.423639	6.61842	3.55045
178	0.00506307	0.0897335	0.213919	11.0523	3.74311
178	0.00506307	0.0897335	0.175898	9.77693	2.85137
178	0.00506307	0.0897335	0.20497	10.7513	3.46565
178	0.00506307	0.0897335	0.230877	11.4794	4.02743
178	0.00506307	0.0897335	0.18688	10.2475	3.06484
179	0.00346259	0.0464836	0.306362	8.82	3.77763
179	0.00346259	0.0464836	0.272621	8.55467	3.47406
179	0.00346259	0.0464836	0.292213	8.69791	3.63771
179	0.00346259	0.0464836	0.278906	8.68226	3.62668
179	0.00346259	0.0464836	0.286727	8.7035	3.54914
180	0.00216163	0.0462005	0.16679	5.80756	1.45097
180	0.00216163	0.0462005	0.188449	6.04618	1.6833
180	0.00216163	0.0462005	0.189113	6.27457	1.8098
180	0.00216163	0.0462005	0.165864	5.8308	1.50971
180	0.00216163	0.0462005	0.175236	6.03663	1.55849
181	0.00242528	0.0759167	0.123636	5.51958	0.791947
181	0.00242528	0.0759167	0.103604	5.35648	0.698913
181	0.00242528	0.0759167	0.127097	5.8692	0.994528
181	0.00242528	0.0759167	0.126257	5.67629	0.823265
181	0.00242528	0.0759167	0.130388	5.93841	0.919723
182	0.00693933	0.0541753	0.413713	13.2782	7.18168
182	0.00693933	0.0541753	0.442451	13.6433	7.58494
182	0.00693933	0.0541753	0.416619	13.3002	7.28211
182	0.00693933	0.0541753	0.428861	13.3612	7.50111
182	0.00693933	0.0541753	0.432569	13.2627	7.38028
183	0.00258759	0.0915452	0.110236	5.54594	0.664923
183	0.00258759	0.0915452	0.0937143	5.21139	0.537009
183	0.00258759	0.0915452	0.0988764	5.05985	0.484002
183	0.00258759	0.0915452	0.0944319	4.94608	0.457185
183	0.00258759	0.0915452	0.0943678	5.11151	0.493768
184	0.00673448	0.0428031	0.473097	11.9233	7.02334
184	0.00673448	0.0428031	0.445701	11.7394	6.63354
184	0.00673448	0.0428031	0.468959	12.0488	6.99001
184	0.00673448	0.0428031	0.479937	12.0723	7.15355
184	0.00673448	0.0428031	0.474349	12.0168	7.10778
185	0.00686441	0.0443583	0.470509	12.4629	7.2347
185	0.00686441	0.0443583	0.472801	12.4162	7.25367
185	0.00686441	0.0443583	0.47956	12.2243	7.17717
185	0.00686441	0.0443583	0.469679	12.3456	7.26308
185	0.00686441	0.0443583	0.475758	12.4533	7.31265
186	0.00909543	0.0295648	0.581092	11.1255	7.23406
186	0.00909543	0.0295648	0.580915	10.9956	7.16261
186	0.00909543	0.0295648	0.583983	10.9137	7.27701
186	0.00909543	0.0295648	0.578761	10.9683	7.13173
186	0.00909543	0.0295648	0.579655	10.7378	6.98327
187	0.000384804	0.0719315	0.0384401	2.39066	0.0147572
187	0.000384804	0.0719315	0.0320095	2.2011	0.00368385
187	0.000384804	0.0719315	0.0376471	2.27285	0.00557072
187	0.000384804	0.0719315	0.0372636	2.3723	0.00922356
187	0.000384804	0.0719315	0.0397428	2.23334	0.0166116
188	0.00666525	0.0227749	0.5766	8.64494	5.65978
188	0.00666525	0.0227749	0.566292	8.60326	5.54149
188	0.00666525	0.0227749	0.553944	8.58615	5.35296
188	0.00666525	0.0227749	0.560265	8.53805	5.50103
188	0.00666525	0.0227749	0.566778	8.75021	5.68727
189	0.00288939	0.0921662	0.101136	5.63956	0.747767
189	0.00288939	0.0921662	0.1108	5.61459	0.705982
189	0.00288939	0.0921662	0.119861	5.84096	0.839949
189	0.00288939	0.0921662	0.102235	5.48937	0.620602
189	0.00288939	0.0921662	0.109402	6.00004	0.828673
190	0.00844344	0.0349669	0.554878	11.7953	7.44636
190	0.00844344	0.0349669	0.54374	11.9744	7.56267
190	0.00844344	0.0349669	0.575403	12.0264	7.75955
190	0.00844344	0.0349669	0.550633	11.6386	7.41794
190	0.00844344	0.0349669	0.548346	12.0368	7.75205
191	0.007365	0.0275552	0.567373	10.1824	6.59622
191	0.007365	0.0275552	0.555057	9.68069	6.15189
191	0.007365	0.0275552	0.563144	10.0175	6.4134
191	0.007365	0.0275552	0.556216	9.92399	6.27138
191	0.007365	0.0275552	0.544454	9.71446	6.04619
192	0.00871585	0.0264454	0.598494	10.1396	6.76708
